yearid,lgid,teamid,franchid,divid,rank,g,ghome,w,l,divwin,wcwin,lgwin,wswin,r,ab,h,2b,3b,hr,bb,so,sb,cs,hbp,sf,ra,er,era,cg,sho,sv,ipouts,ha,hra,bba,soa,e,dp,fp,name,park,attendance,bpf,ppf,teamidbr,teamidlahman45,teamidretro
1907,AL,CHA,CHW,,3,157,79.0,87,64,,,Н,Н,588,5070,1205,149,33,5,421,,175.0,,,,474,347,2,112,17,9,4218,1279,13,305,604,232,101.0,0,Чикаго Уайт Сокс,Парк &lt; &lt; Саутсайд II &gt; &gt;,666307.0,97,95,CHW,CHA,CHA
1916,AL,SLA,BAL,,5,158,79.0,79,75,,,Н,Н,588,5159,1262,181,50,14,627,640.0,234.0,,,,545,414,2,74,9,13,4329,1292,15,478,505,248,120.0,0,Сент-Луис Браунс,Парк IV для спортсменов,335740.0,95,97,SLB,SLA,SLA
2003,AL,MIN,MIN,C,1,162,81.0,90,72,Y,Н,Н,Н,801,5655,1567,318,45,155,512,1027.0,94.0,44.0,63.0,52.0,758,716,4,7,8,45,4385,1526,187,402,997,87,114.0,0,Близнецы из Миннесоты,Хьюберт Хэмфри Метродом,1946011.0,101,100,MIN,MIN,MIN
1969,AL,CAL,ANA,W,3,163,81.0,71,91,Н,,Н,Н,528,5316,1221,151,29,88,516,929.0,54.0,39.0,,,652,566,3,25,9,39,4314,1294,126,517,885,135,164.0,0,Калифорнийские ангелы,Анахаймский стадион,758388.0,94,95,CAL,CAL,CAL
1963,AL,BAL,BAL,,4,162,81.0,86,76,,,Н,Н,644,5448,1359,207,32,146,469,940.0,97.0,34.0,,,621,557,3,35,8,43,4356,1353,137,507,913,99,157.0,0,Балтимор Ориолс,Памятный стадион,774343.0,96,95,BAL,BAL,BAL
1887,AA,BR3,LAD,,6,138,,60,74,,,Н,Н,904,4913,1281,200,82,25,456,365.0,409.0,,,,918,589,4,132,3,3,3555,1348,27,454,332,562,,0,Бруклинские серые,Вашингтон Парк I,,101,100,BRO,BR3,BR3
1890,NL,CHN,CHC,,2,139,,83,53,,,Н,Н,847,4891,1271,147,59,67,516,514.0,329.0,,,,692,445,3,126,6,3,3711,1103,41,481,504,347,,0,Чикагские кольты,Вестсайдский парк I,102536.0,104,102,CHC,CHN,CHN
1963,NL,NYN,NYM,,10,162,81.0,51,111,,,Н,Н,501,5336,1168,156,35,96,457,1078.0,41.0,52.0,,,774,653,4,42,5,12,4281,1452,162,529,806,208,151.0,0,Нью-Йорк Метс,Поло Земля IV,1080108.0,100,105,NYM,NYN,NYN
1929,NL,PIT,PIT,,2,154,76.0,88,65,,,Н,Н,904,5490,1663,285,116,60,503,335.0,94.0,,,,780,668,4,79,5,13,4137,1530,96,439,409,181,136.0,0,Питтсбургские пираты,Поле Форбса,491377.0,103,102,PIT,PIT,PIT
1904,AL,NYA,NYY,,2,155,75.0,92,59,,,Н,,598,5220,1354,195,91,27,312,548.0,163.0,,,,526,394,2,123,15,1,4140,1180,29,311,684,275,90.0,0,Нью-Йоркские горожане,Парк Хиллтоп,438919.0,105,104,NYY,NYA,NYA
1988,NL,PHI,PHI,E,6,162,81.0,65,96,Н,,Н,Н,597,5403,1294,246,31,106,489,981.0,112.0,49.0,,,734,659,4,16,6,36,4299,1447,118,628,859,145,139.0,0,Филадельфия Филадельфия,Стадион ветеранов,1990041.0,101,103,PHI,PHI,PHI
1897,NL,CIN,CIN,,4,134,,76,56,,,Н,,763,4524,1311,219,69,22,380,218.0,194.0,,,,705,525,4,100,4,2,3468,1375,18,329,270,273,,0,Красные Цинциннати,Парк Лиги II в Цинциннати,336800.0,107,106,CIN,CIN,CIN
1928,AL,NYA,NYY,,1,154,77.0,101,53,,,Y,Y,894,5337,1578,269,79,133,562,544.0,51.0,51.0,,,685,571,3,82,13,21,4125,1466,59,452,487,199,136.0,0,Нью-Йорк Янкиз,Стадион I Янки,1072132.0,98,94,NYY,NYA,NYA
1884,UA,SPU,STP,,9,9,,2,6,,,Н,,24,272,49,13,1,0,7,47.0,,,,,57,25,3,7,1,0,213,72,1,27,44,47,,0,Белые капсулы Святого Пола,,,60,60,STP,SPU,SPU
1975,NL,SDN,SDP,W,4,162,81.0,71,91,Н,,Н,Н,552,5429,1324,215,22,78,506,754.0,85.0,50.0,,,683,566,3,40,12,20,4389,1494,99,521,713,188,163.0,0,Сан-Диего Падрес,Стадион Джека Мерфи,1281747.0,94,96,SDP,SDN,SDN
2009,AL,CLE,CLE,C,4,162,,65,97,Н,Н,Н,Н,773,5568,1468,314,28,161,582,1211.0,84.0,31.0,81.0,50.0,865,806,5,5,6,25,4302,1570,183,598,986,114,169.0,0,Индейцы Кливленда,Джейкобс Филд,1766242.0,95,95,CLE,CLE,CLE
1914,AL,CLE,CLE,,8,157,79.0,51,102,,,Н,Н,538,5157,1262,178,70,10,450,685.0,167.0,157.0,,,709,496,3,69,9,3,4173,1365,10,666,688,298,119.0,0,Кливленд Напс,&lt; &lt; Парк II Лиги &gt; &gt;,185997.0,104,105,CLE,CLE,CLE
2010,NL,PIT,PIT,C,6,162,,57,105,Н,Н,Н,Н,587,5386,1303,276,27,126,463,1207.0,87.0,36.0,33.0,33.0,866,784,5,1,6,31,4235,1567,167,538,1026,142,119.0,0,Питтсбургские пираты,Парк PNC,,99,101,PIT,PIT,PIT
1891,AA,BL3,BLO,,4,139,,71,64,,,Н,,850,4771,1217,142,99,30,551,553.0,342.0,,,,798,464,3,118,6,2,3651,1238,33,472,408,503,,0,Балтимор Ориолс,Юнионный парк,,101,100,BAL,BL3,BL3
1921,AL,NYA,NYY,,1,153,78.0,98,55,,,Y,Н,948,5249,1576,285,87,134,588,569.0,89.0,64.0,,,708,579,3,92,8,15,4092,1461,51,470,481,220,138.0,0,Нью-Йорк Янкиз,Поло Земля IV,1230696.0,102,98,NYY,NYA,NYA
1936,NL,BRO,LAD,,7,156,79.0,67,87,,,Н,Н,662,5574,1518,263,43,33,390,458.0,55.0,,,,752,620,3,59,7,18,4209,1466,84,528,651,202,107.0,0,Бруклин Доджерс,Эббетс Поле,489618.0,101,103,BRO,BRO,BRO
1915,AL,WS1,MIN,,4,155,80.0,85,68,,,Н,Н,569,5029,1225,152,79,12,458,541.0,186.0,106.0,,,491,358,2,87,21,13,4179,1161,12,455,715,230,101.0,0,Сенаторы Вашингтона,Стадион Гриффита I,167332.0,102,101,WSH,WS1,WS1
1905,AL,BOS,BOS,,4,153,77.0,78,74,,,Н,Н,579,5049,1179,165,69,29,486,,131.0,,,,564,428,2,124,14,1,4068,1198,33,292,652,290,75.0,0,Бостонские американцы,Земля Хантингтон-авеню,468828.0,101,102,BOS,BOS,BOS
1968,NL,CIN,CIN,,4,163,82.0,83,79,,,Н,Н,690,5767,1573,281,36,106,379,938.0,59.0,55.0,,,673,589,3,24,16,38,4470,1399,114,573,963,144,144.0,0,Красные Цинциннати,Кросли Филд,733354.0,106,106,CIN,CIN,CIN
1985,AL,ML4,MIL,E,6,161,80.0,71,90,Н,,Н,Н,690,5568,1467,250,44,101,462,746.0,69.0,34.0,,,802,701,4,34,5,37,4311,1510,175,499,777,142,153.0,0,Милуоки Брюэрс,Окружной стадион,1360265.0,100,101,MIL,MIL,MIL
1922,AL,DET,DET,,3,155,77.0,79,75,,,Н,Н,828,5360,1641,250,87,54,530,378.0,78.0,61.0,,,791,660,4,67,7,15,4173,1554,62,473,461,192,135.0,0,&lt; &lt; Тигры Детройта &gt; &gt;,Поле Навина,861206.0,97,96,DET,DET,DET
2004,NL,LAN,LAD,W,1,162,81.0,93,69,Y,Н,Н,Н,761,5542,1450,226,30,203,536,1092.0,102.0,41.0,62.0,35.0,684,647,4,2,6,51,4360,1386,178,521,1066,73,145.0,0,Лос-Анджелес Доджерс,Стадион Dodger,3488283.0,95,95,LAD,LAN,LAN
2006,AL,CLE,CLE,C,4,162,81.0,78,84,Н,Н,Н,Н,870,5619,1576,351,27,196,556,1204.0,55.0,23.0,54.0,43.0,782,698,4,13,13,24,4270,1583,166,429,948,118,165.0,0,Индейцы Кливленда,Джейкобс Филд,1997995.0,99,98,CLE,CLE,CLE
1884,AA,LS2,LOU,,3,110,,68,40,,,Н,Н,573,3957,1004,152,69,17,146,408.0,,,,,425,238,2,101,6,0,2967,836,9,97,470,426,,0,Луизвилль Экслипс,Парк I Eclipse,,95,95,LOU,LS2,LS2
1978,NL,HOU,HOU,W,5,162,81.0,74,88,Н,,Н,Н,605,5458,1408,231,45,70,434,743.0,178.0,59.0,,,634,581,3,48,17,23,4320,1328,86,578,930,132,109.0,0,Хьюстон Астрос,Астродом,1126145.0,92,92,HOU,HOU,HOU
1933,NL,BRO,LAD,,6,157,80.0,65,88,,,Н,Н,617,5367,1413,224,51,62,397,453.0,82.0,,,,695,574,3,71,9,10,4158,1502,51,374,415,177,120.0,0,Бруклин Доджерс,Эббетс Поле,526815.0,96,96,BRO,BRO,BRO
2002,NL,SDN,SDP,W,5,162,81.0,66,96,Н,Н,Н,Н,662,5515,1393,243,29,136,547,1062.0,71.0,44.0,30.0,41.0,815,737,4,5,10,40,4309,1522,177,582,1108,128,162.0,0,Сан-Диего Падрес,Стадион Qualcomm,2220601.0,90,91,SDP,SDN,SDN
1962,AL,CLE,CLE,,6,162,81.0,80,82,,,Н,Н,682,5484,1341,202,22,180,502,939.0,35.0,16.0,,,745,663,4,45,12,31,4323,1410,174,594,780,139,168.0,0,Индейцы Кливленда,Стадион Кливленда,716076.0,97,97,CLE,CLE,CLE
1998,NL,ATL,ATL,E,1,162,81.0,106,56,Y,Н,Н,Н,826,5484,1489,297,26,215,548,1062.0,98.0,43.0,,,581,519,3,24,23,45,4315,1291,117,467,1232,91,139.0,0,Атланты Храбрые храбрые,Поле Тёрнера,3360860.0,100,98,ATL,ATL,ATL
1945,NL,PHI,PHI,,8,154,77.0,46,108,,,Н,Н,548,5203,1278,197,27,56,449,501.0,54.0,,,,865,697,4,31,4,26,4056,1544,61,608,432,234,150.0,0,Филадельфия Филадельфия,Парк Шиве,285057.0,96,100,PHI,PHI,PHI
1995,NL,ATL,ATL,E,1,144,72.0,90,54,Y,Н,Y,Y,645,4814,1202,210,27,168,520,933.0,73.0,43.0,,,540,493,3,18,11,34,3873,1184,107,436,1087,100,113.0,0,Атланты Храбрые храбрые,Стадион округа Атланта-Фултон,2561831.0,103,102,ATL,ATL,ATL
2010,NL,ATL,ATL,E,2,162,,91,71,Н,Y,Н,Н,738,5463,1411,312,25,139,634,1140.0,63.0,29.0,51.0,35.0,629,569,3,2,9,41,4318,1326,126,505,1241,145,165.0,0,Атланты Храбрые храбрые,Поле Тёрнера,,98,97,ATL,ATL,ATL
1940,NL,PIT,PIT,,4,156,75.0,78,76,,,Н,Н,809,5466,1511,276,68,76,553,494.0,69.0,,,,783,672,4,49,8,24,4164,1569,72,492,491,217,160.0,0,Питтсбургские пираты,Поле Форбса,507934.0,99,99,PIT,PIT,PIT
1988,NL,HOU,HOU,W,5,162,81.0,82,80,Н,,Н,Н,617,5494,1338,239,31,96,474,840.0,198.0,71.0,,,631,558,3,21,15,40,4422,1339,123,478,1049,138,124.0,0,Хьюстон Астрос,Астродом,1933505.0,96,96,HOU,HOU,HOU
1937,NL,CHN,CHC,,2,154,78.0,93,61,,,Н,Н,811,5349,1537,253,74,96,538,496.0,71.0,,,,682,609,3,73,11,13,4143,1434,91,502,596,151,141.0,0,Чикаго Кабс,Филд Уригли,895020.0,104,102,CHC,CHN,CHN
2004,NL,ATL,ATL,E,1,162,81.0,96,66,Y,Н,Н,Н,803,5570,1503,304,37,178,587,1158.0,86.0,32.0,59.0,48.0,668,603,3,4,13,48,4350,1475,154,523,1025,116,171.0,0,Атланты Храбрые храбрые,Поле Тёрнера,2327565.0,101,100,ATL,ATL,ATL
1979,NL,PHI,PHI,E,4,163,81.0,84,78,Н,,Н,Н,683,5463,1453,250,53,119,602,764.0,128.0,76.0,,,718,666,4,33,14,29,4323,1455,135,477,787,106,148.0,0,Филадельфия Филадельфия,Стадион ветеранов,2775011.0,103,102,PHI,PHI,PHI
1896,NL,BSN,ATL,,4,132,,74,57,,,Н,,860,4717,1416,175,74,36,414,274.0,241.0,,,,761,485,3,110,6,3,3465,1254,57,397,277,368,,0,Бостонские бунтари,South End Groups III,240000.0,106,104,BSN,BSN,BSN
1996,AL,MIN,MIN,C,4,162,82.0,78,84,Н,Н,Н,Н,877,5673,1633,332,47,118,576,958.0,143.0,53.0,,,900,847,5,13,5,31,4317,1561,233,581,959,94,142.0,0,Близнецы из Миннесоты,Хьюберт Хэмфри Метродом,1437352.0,101,102,MIN,MIN,MIN
1882,AA,BL2,BLO,,6,74,,19,54,,,Н,,273,2583,535,60,24,4,72,215.0,,,,,515,278,3,64,1,0,1938,760,15,108,113,488,41.0,0,Балтимор Ориолс,Ньюингтонский парк,,90,100,BAL,BL2,BL2
1978,NL,SFN,SFG,W,3,162,81.0,89,73,Н,,Н,Н,613,5364,1331,240,41,117,554,814.0,87.0,54.0,,,594,534,3,42,17,29,4365,1377,84,453,840,146,118.0,0,Сан-Франциско Гиганты,Парк слоновой палочки,1740477.0,96,96,SFG,SFN,SFN
1882,AA,LS2,LOU,,2,80,,42,38,,,Н,,443,2806,728,110,28,9,128,193.0,,,,,352,156,2,73,6,0,2079,637,6,112,240,385,37.0,0,Луизвилль Экслипс,Парк I Eclipse,,95,93,LOU,LS2,LS2
1911,AL,NYA,NYY,,6,153,77.0,76,76,,,Н,Н,684,5052,1374,190,96,25,493,,269.0,,,,724,535,3,91,5,3,4080,1404,26,406,667,320,99.0,0,Нью-Йоркские горожане,Парк Хиллтоп,302444.0,106,107,NYY,NYA,NYA
1994,NL,SLN,STL,C,3,115,56.0,53,61,,,,,535,3902,1026,213,27,108,434,686.0,76.0,46.0,,,621,581,5,7,3,29,3054,1154,134,355,632,80,119.0,0,Кардиналы Сент-Луиса,Автобусный стадион II,1866544.0,98,99,STL,SLN,SLN
1920,AL,PHA,OAK,,8,156,77.0,48,106,,,Н,Н,558,5256,1324,220,49,44,353,593.0,50.0,67.0,,,834,603,3,79,6,2,4140,1612,56,461,423,267,126.0,0,Филадельфия Атлетика,Парк Шиве,287888.0,101,106,PHA,PHA,PHA
2009,NL,PIT,PIT,C,6,161,,62,99,Н,Н,Н,Н,636,5417,1364,289,34,125,499,1142.0,90.0,32.0,46.0,36.0,768,723,4,5,7,28,4255,1491,152,563,919,80,169.0,0,Питтсбургские пираты,Парк PNC,1577853.0,98,99,PIT,PIT,PIT
1990,AL,ML4,MIL,E,6,162,81.0,74,88,Н,,Н,Н,732,5503,1408,247,36,128,519,821.0,164.0,72.0,,,760,655,4,23,13,42,4335,1558,121,469,771,149,152.0,0,Милуоки Брюэрс,Окружной стадион,1752900.0,99,99,MIL,MIL,MIL
2007,AL,CHA,CHW,C,4,162,,72,90,Н,Н,Н,Н,693,5441,1341,249,20,190,532,1149.0,78.0,45.0,52.0,35.0,839,763,4,9,9,42,4322,1556,174,499,1015,108,166.0,0,Чикаго Уайт Сокс,Поле сотовой связи США,2684395.0,104,104,CHW,CHA,CHA
1875,,PH1,PNA,,2,77,,53,20,,,Н,,699,3245,940,126,61,10,40,0.0,,,,,402,161,2,75,6,0,2061,775,4,40,0,418,,0,Филадельфия Атлетика,Земля Джефферсона,,107,106,ATH,PH1,PH1
1939,AL,PHA,OAK,,7,153,76.0,55,97,,,Н,Н,711,5309,1438,282,55,98,503,532.0,60.0,34.0,,,1022,863,5,50,6,12,4026,1687,148,579,397,210,131.0,0,Филадельфия Атлетика,Парк Шиве,395022.0,97,101,PHA,PHA,PHA
1891,AA,ML3,MLA,,3,36,,21,15,,,Н,,227,1271,332,58,15,13,107,114.0,47.0,,,,156,86,2,35,3,0,927,291,6,120,137,116,,0,Милуоки Брюэрс,Атлетическое поле,,120,118,MIL,ML3,ML3
1971,NL,CHN,CHC,E,3,162,81.0,83,79,Н,,Н,Н,637,5438,1401,202,34,128,527,772.0,44.0,32.0,,,648,579,3,75,17,13,4332,1458,132,411,900,126,150.0,0,Чикаго Кабс,Филд Уригли,1653007.0,113,113,CHC,CHN,CHN
1973,NL,SLN,STL,E,2,162,81.0,81,81,Н,,Н,Н,643,5478,1418,240,35,75,531,796.0,100.0,46.0,,,603,527,3,42,14,36,4380,1366,105,486,867,158,149.0,0,Кардиналы Сент-Луиса,Автобусный стадион II,1574046.0,100,100,STL,SLN,SLN
1949,NL,PHI,PHI,,3,154,77.0,81,73,,,Н,Н,662,5307,1349,232,55,122,528,670.0,27.0,,,,668,601,3,58,12,15,4173,1389,104,502,495,158,141.0,0,Филадельфия Филадельфия,Парк Шиве,819698.0,97,97,PHI,PHI,PHI
1954,NL,SLN,STL,,6,154,77.0,72,82,,,Н,Н,799,5405,1518,285,58,119,582,586.0,63.0,46.0,,,790,695,4,40,11,18,4170,1484,170,535,680,146,178.0,0,Кардиналы Сент-Луиса,Парк IV для спортсменов,1039698.0,100,101,STL,SLN,SLN
2002,AL,CHA,CHW,C,2,162,81.0,81,81,Н,Н,Н,Н,856,5502,1475,289,29,217,555,952.0,75.0,31.0,49.0,53.0,798,716,4,7,7,35,4269,1422,190,528,945,97,157.0,0,Чикаго Уайт Сокс,Парк Комиски II,1676911.0,102,101,CHW,CHA,CHA
1930,NL,CHN,CHC,,2,156,79.0,90,64,,,Н,Н,998,5581,1722,305,72,171,588,635.0,70.0,,,,870,748,4,67,6,12,4209,1642,111,528,601,170,167.0,0,Чикаго Кабс,Филд Уригли,1463624.0,101,98,CHC,CHN,CHN
1915,AL,DET,DET,,2,156,77.0,100,54,,,Н,Н,778,5128,1372,207,94,23,681,527.0,241.0,146.0,,,597,449,2,86,10,19,4239,1259,14,492,550,258,107.0,0,&lt; &lt; Тигры Детройта &gt; &gt;,Поле Навина,476105.0,105,103,DET,DET,DET
2002,AL,BAL,BAL,E,4,162,81.0,67,95,Н,Н,Н,Н,667,5491,1353,311,27,165,452,993.0,110.0,48.0,64.0,49.0,773,719,4,8,3,31,4352,1491,208,549,967,91,173.0,0,Балтимор Ориолс,Парк Ориол в Камден-Ярдс,2682439.0,95,96,BAL,BAL,BAL
1933,AL,CHA,CHW,,6,151,77.0,67,83,,,Н,Н,683,5318,1448,231,53,43,538,416.0,43.0,46.0,,,814,678,4,53,8,13,4113,1505,85,519,423,186,143.0,0,Чикаго Уайт Сокс,Парк Комиски,397789.0,95,98,CHW,CHA,CHA
1974,AL,BAL,BAL,E,1,162,81.0,91,71,Y,,Н,Н,659,5535,1418,226,27,116,509,770.0,145.0,58.0,,,612,536,3,57,16,25,4422,1393,101,480,701,128,174.0,0,Балтимор Ориолс,Памятный стадион,962572.0,97,95,BAL,BAL,BAL
1995,AL,SEA,SEA,W,1,145,73.0,79,66,Y,Н,Н,Н,796,4996,1377,276,20,182,549,871.0,110.0,41.0,,,708,644,4,9,8,39,3868,1343,149,591,1068,104,108.0,0,Морские пехотинцы Сиэтла,Королевство,1643203.0,101,101,SEA,SEA,SEA
1957,NL,CHN,CHC,,7,156,78.0,62,92,,,Н,Н,628,5369,1312,223,31,147,461,989.0,28.0,25.0,,,722,644,4,30,5,26,4209,1397,144,601,859,137,140.0,0,Чикаго Кабс,Филд Уригли,670629.0,99,100,CHC,CHN,CHN
1990,NL,PIT,PIT,E,1,162,81.0,95,67,Y,,Н,Н,733,5388,1395,288,42,138,582,914.0,137.0,52.0,,,619,547,3,18,8,43,4341,1367,135,413,848,134,125.0,0,Питтсбургские пираты,Три речного стадиона,2049908.0,96,95,PIT,PIT,PIT
1998,NL,LAN,LAD,W,3,162,81.0,83,79,Н,Н,Н,Н,669,5459,1374,209,27,159,447,1056.0,137.0,53.0,,,678,613,3,16,10,47,4341,1332,135,587,1178,134,154.0,0,Лос-Анджелес Доджерс,Стадион Dodger,3089222.0,95,95,LAD,LAN,LAN
1917,NL,BSN,ATL,,6,157,77.0,72,81,,,Н,Н,536,5201,1280,169,75,22,427,587.0,155.0,,,,552,438,2,105,22,3,4272,1309,19,371,593,224,122.0,0,Бостонские храбрые,Поле храбрых,174253.0,94,94,BSN,BSN,BSN
1970,NL,PIT,PIT,E,1,162,82.0,89,73,Y,,Н,Н,729,5637,1522,235,70,130,444,871.0,66.0,34.0,,,664,597,3,36,13,43,4359,1386,106,625,990,137,195.0,0,Питтсбургские пираты,Стадион Forbes Field/Three Rivers,1341947.0,97,96,PIT,PIT,PIT
1877,NL,CN1,CNR,,6,58,,15,42,,,Н,,291,2135,545,72,34,6,78,110.0,,,,,485,240,4,48,1,1,1545,747,4,61,85,393,33.0,0,Красные Цинциннати,Авеню Земля,,89,94,CIN,CN1,CN1
1969,AL,DET,DET,E,2,162,81.0,90,72,Н,,Н,Н,701,5441,1316,188,29,182,578,922.0,35.0,28.0,,,601,535,3,55,20,28,4365,1250,128,586,1032,126,130.0,0,&lt; &lt; Тигры Детройта &gt; &gt;,Стадион тигр,1577481.0,105,104,DET,DET,DET
1920,NL,PHI,PHI,,8,153,77.0,62,91,,,Н,Н,565,5264,1385,229,54,64,283,531.0,100.0,83.0,,,714,557,3,77,8,11,4140,1480,35,444,419,232,135.0,0,Филадельфия Филадельфия,Кубок Бейкера,330998.0,104,109,PHI,PHI,PHI
1906,AL,DET,DET,,6,151,78.0,71,78,,,Н,Н,518,4930,1195,154,64,10,333,,206.0,,,,599,454,3,128,7,4,4002,1398,14,389,469,259,86.0,0,&lt; &lt; Тигры Детройта &gt; &gt;,Парк Беннетт,174043.0,103,103,DET,DET,DET
1910,NL,CHN,CHC,,1,154,77.0,104,50,,,Y,Н,712,4977,1333,219,84,34,542,501.0,173.0,,,,499,384,2,100,25,13,4134,1171,18,474,609,229,110.0,0,Чикаго Кабс,Вестсайдский парк II,526152.0,99,95,CHC,CHN,CHN
1991,NL,CIN,CIN,W,5,162,81.0,74,88,Н,,Н,Н,689,5501,1419,250,27,164,488,1006.0,124.0,56.0,,,691,613,3,7,11,43,4320,1372,127,560,997,125,131.0,0,Красные Цинциннати,Стадион &quot; Риверфронт &quot;,2372377.0,104,104,CIN,CIN,CIN
1882,NL,BFN,BUF,,3,84,,45,39,,,Н,,500,3128,858,146,47,18,116,228.0,,,,,461,266,3,79,3,0,2211,778,16,114,287,315,42.0,0,Баффало Бизонс,Парк Риверсайд,,102,101,BUF,BFN,BFN
1927,AL,DET,DET,,4,156,78.0,82,71,,,Н,Н,845,5299,1533,282,100,51,587,420.0,141.0,73.0,,,805,638,4,75,5,17,4161,1542,52,577,421,209,173.0,0,&lt; &lt; Тигры Детройта &gt; &gt;,Поле Навина,773716.0,101,102,DET,DET,DET
1949,AL,BOS,BOS,,2,155,77.0,96,58,,,Н,Н,896,5320,1500,272,36,131,835,510.0,43.0,25.0,,,667,607,3,84,16,16,4131,1375,82,661,598,120,207.0,0,Бостонский ред Сокс,Парк Фенвей II,1596650.0,108,104,BOS,BOS,BOS
1978,NL,CIN,CIN,W,2,161,80.0,92,69,Н,,Н,Н,710,5392,1378,270,32,136,636,899.0,137.0,58.0,,,688,613,3,16,10,46,4344,1437,122,567,908,134,120.0,0,Красные Цинциннати,Стадион &quot; Риверфронт &quot;,2532497.0,100,100,CIN,CIN,CIN
2002,NL,HOU,HOU,C,2,162,81.0,84,78,Н,Н,Н,Н,749,5503,1441,291,32,167,589,1120.0,71.0,27.0,59.0,37.0,695,643,4,2,11,43,4335,1423,151,546,1219,83,149.0,0,Хьюстон Астрос,Мини-парк &quot; Горничная &quot;,2517357.0,106,105,HOU,HOU,HOU
1993,NL,PIT,PIT,E,5,162,81.0,75,87,Н,,Н,Н,707,5549,1482,267,50,110,536,972.0,92.0,55.0,,,806,766,4,12,5,34,4335,1557,153,485,832,105,161.0,0,Питтсбургские пираты,Три речного стадиона,1650593.0,99,100,PIT,PIT,PIT
1890,AA,BL3,BLO,,6,38,,15,19,,,Н,Н,182,1213,278,34,16,2,125,152.0,101.0,,,,192,140,4,36,1,0,945,307,3,123,134,109,,0,Балтимор Ориолс,Парк Ориол,,109,110,BAL,BL3,BL3
1872,,MID,MAN,,8,24,,5,19,,,Н,,220,1014,305,31,8,1,5,12.0,5.0,3.0,,,348,140,5,22,0,0,633,368,5,13,0,224,,0,Мидлтаун Мэнсфилдс,Мэнсфилдский клуб,,98,103,MAN,MID,MID
1995,AL,CHA,CHW,C,3,145,72.0,68,76,Н,Н,Н,Н,755,5060,1417,252,37,146,576,767.0,110.0,39.0,,,758,692,4,12,4,36,3852,1374,164,617,892,108,131.0,0,Чикаго Уайт Сокс,Парк Комиски II,1609773.0,96,95,CHW,CHA,CHA
1972,NL,SLN,STL,E,4,156,77.0,75,81,Н,,Н,Н,568,5326,1383,214,42,70,437,793.0,104.0,48.0,,,600,532,3,64,13,13,4197,1290,87,531,912,140,146.0,0,Кардиналы Сент-Луиса,Автобусный стадион II,1196894.0,99,99,STL,SLN,SLN
1896,NL,NY1,SFG,,7,133,,64,67,,,Н,,829,4661,1383,159,87,40,439,271.0,274.0,,,,821,573,4,104,1,2,3408,1303,33,403,312,365,,0,Нью-Йорк Гиганты,Поло Земля III,274000.0,97,96,NYG,NY1,NY1
1948,NL,PIT,PIT,,4,156,80.0,83,71,,,Н,Н,706,5286,1388,191,54,108,580,578.0,68.0,,,,699,632,4,65,5,19,4113,1373,120,564,543,135,150.0,0,Питтсбургские пираты,Поле Форбса,1517021.0,102,103,PIT,PIT,PIT
1944,NL,PIT,PIT,,2,158,81.0,90,63,,,Н,Н,744,5428,1441,248,80,70,573,616.0,87.0,,,,662,540,3,77,10,19,4242,1466,65,435,452,191,122.0,0,Питтсбургские пираты,Поле Форбса,604278.0,105,103,PIT,PIT,PIT
1987,NL,NYN,NYM,E,2,162,81.0,92,70,Н,,Н,Н,823,5601,1499,287,34,192,592,1012.0,159.0,49.0,,,698,620,3,16,7,51,4362,1407,135,510,1032,137,137.0,0,Нью-Йорк Метс,Шейский стадион,3034129.0,95,93,NYM,NYN,NYN
1916,NL,BRO,LAD,,1,156,78.0,94,60,,,Y,Н,585,5234,1366,195,80,28,355,550.0,187.0,,,,471,336,2,96,22,9,4281,1201,24,372,634,224,90.0,0,Бруклинские Робинс,Эббетс Поле,447747.0,103,102,BRO,BRO,BRO
1903,AL,PHA,OAK,,2,137,67.0,75,60,,,Н,Н,597,4673,1236,227,68,32,268,513.0,157.0,,,,519,400,2,112,10,1,3621,1124,20,315,728,217,66.0,0,Филадельфия Атлетика,Колумбийский парк,422473.0,105,103,PHA,PHA,PHA
1918,NL,BRO,LAD,,5,126,54.0,57,69,,,Н,Н,360,4212,1052,121,62,10,212,326.0,113.0,,,,463,353,2,85,17,2,3393,1024,22,320,395,193,74.0,0,Бруклинские Робинс,Эббетс Поле,83831.0,100,101,BRO,BRO,BRO
1983,AL,TEX,TEX,W,3,163,81.0,77,85,Н,,Н,Н,639,5610,1429,242,33,106,442,767.0,119.0,60.0,,,609,539,3,43,11,32,4398,1392,97,471,826,113,151.0,0,Техасские рейнджеры,Арлингтонский стадион,1363469.0,97,98,TEX,TEX,TEX
