playerid,yearid,stint,teamid,lgid,w,l,g,gs,cg,sho,sv,ipouts,h,er,hr,bb,so,baopp,era,ibb,wp,hbp,bk,bfp,gf,r,sh,sf,gidp
brackja01,1901,1,CLE,AL,4,8,12,12,12,0,0,300,137,69,4,31,18,0.0,6.0,,2.0,10.0,0,470.0,0.0,94,,,
tesreje01,1915,1,NY1,NL,19,16,43,38,24,8,3,918,235,78,4,75,176,0.0,2.0,,7.0,5.0,0,1198.0,5.0,98,,,
worthri01,1980,1,CHA,AL,4,7,41,10,0,0,1,276,102,61,4,58,45,0.0,5.0,5.0,8.0,3.0,0,430.0,9.0,73,,,
suzukma01,2001,1,KCA,AL,2,5,15,9,0,0,0,168,61,33,12,25,37,,5.0,1.0,6.0,3.0,0,251.0,3.0,38,,,
valdeme01,2008,1,SFN,NL,1,0,17,1,0,0,0,48,14,3,1,7,13,,1.0,2.0,2.0,2.0,1,69.0,3.0,5,,,
ayalalu01,2012,1,BAL,AL,5,5,66,0,0,0,1,225,81,22,7,14,51,,2.0,3.0,2.0,4.0,0,320.0,15.0,27,,,
blasiwa01,1965,1,ML1,NL,16,10,38,36,10,1,1,674,200,94,17,116,117,0.0,3.0,10.0,8.0,5.0,0,956.0,2.0,103,,,
blongjo01,1876,1,SL3,NL,0,0,1,0,0,0,0,12,2,0,0,1,0,0.0,0.0,,0.0,,0,14.0,1.0,0,,,
thompma01,1999,1,SLN,NL,1,3,5,5,0,0,0,88,26,9,1,17,22,0.0,2.0,1.0,1.0,2.0,0,130.0,0.0,12,,,
laddpe01,1983,1,ML4,AL,3,4,44,0,0,0,25,148,30,14,3,16,41,0.0,2.0,2.0,3.0,1.0,0,194.0,40.0,17,,,
ohmanwi01,2011,1,CHA,AL,1,3,59,0,0,0,0,160,53,25,8,17,54,,4.0,5.0,1.0,4.0,0,232.0,15.0,26,,,
barnebr01,1992,1,MON,NL,6,6,21,17,0,0,0,300,77,33,9,46,65,0.0,2.0,1.0,1.0,3.0,2,417.0,2.0,34,,,
rasneda01,2008,1,NYA,AL,5,10,24,20,0,0,0,340,135,68,14,39,67,,5.0,1.0,4.0,5.0,0,513.0,1.0,74,,,
waltege01,1985,1,SDN,NL,0,2,15,0,0,0,3,66,12,5,0,8,18,0.0,2.0,1.0,0.0,0.0,0,86.0,7.0,6,,,
leonade01,1979,1,KCA,AL,14,12,32,32,12,5,0,708,226,107,33,56,126,0.0,4.0,3.0,8.0,2.0,0,966.0,0.0,117,,,
gormato03,1983,1,NYN,NL,1,4,25,4,0,0,0,148,45,27,3,15,30,0.0,4.0,4.0,2.0,0.0,1,204.0,9.0,29,,,
mcdowro01,1987,1,NYN,NL,7,5,56,0,0,0,25,266,95,41,7,28,32,0.0,4.0,4.0,3.0,2.0,1,384.0,45.0,41,,,
leonadu02,1942,1,WS1,AL,2,2,6,5,1,1,0,105,28,16,1,5,15,0.0,4.0,,0.0,0.0,0,138.0,1.0,16,,,
grimsro02,1974,1,BAL,AL,18,13,40,39,17,4,1,887,267,101,26,76,158,0.0,3.0,9.0,9.0,3.0,0,1198.0,1.0,111,,,
bensokr01,2000,1,PIT,NL,10,12,32,32,2,1,0,653,206,93,24,86,184,0.0,3.0,5.0,5.0,10.0,0,936.0,0.0,104,,,
clarkjo01,1886,1,CHN,NL,36,17,55,55,50,3,0,1400,419,125,20,86,313,0.0,2.0,,17.0,0.0,0,1914.0,0.0,248,,,
bushjo01,1916,1,PHA,AL,15,24,40,33,25,8,0,860,222,82,3,130,157,0.0,2.0,,15.0,3.0,0,1145.0,6.0,109,,,
lambra01,1969,1,LAN,NL,0,1,10,0,0,0,1,45,12,3,2,7,11,0.0,1.0,0.0,0.0,0.0,0,60.0,5.0,3,,,
brazoyh01,2005,1,LAN,NL,4,10,74,0,0,0,21,218,70,43,11,32,61,,5.0,4.0,1.0,5.0,0,317.0,44.0,46,,,
jonesji02,1990,1,NYA,AL,1,2,17,7,0,0,0,150,72,35,8,23,25,0.0,6.0,0.0,3.0,1.0,0,238.0,9.0,42,,,
swansre01,1955,1,PIT,NL,0,0,1,0,0,0,0,6,2,4,1,3,0,0.0,18.0,0.0,0.0,0.0,0,10.0,1.0,4,,,
robinje01,1987,1,SFN,NL,6,8,63,0,0,0,10,290,69,30,10,48,82,0.0,2.0,10.0,3.0,1.0,2,395.0,33.0,34,,,
penaor01,1967,1,DET,AL,0,1,2,0,0,0,0,6,5,3,0,0,2,0.0,13.0,0.0,0.0,1.0,0,12.0,1.0,3,,,
brenndo01,1937,2,NY1,NL,1,0,6,0,0,0,0,28,12,7,0,9,1,0.0,6.0,,1.0,1.0,0,50.0,2.0,8,,,
tomlira01,1993,1,PIT,NL,4,8,18,18,1,0,0,295,109,53,11,15,44,0.0,4.0,0.0,4.0,5.0,2,411.0,0.0,57,,,
mcgafan01,1990,2,KCA,AL,4,3,24,11,0,0,1,236,75,27,6,28,49,0.0,3.0,1.0,3.0,2.0,0,336.0,2.0,40,,,
lyonbr01,2010,1,HOU,NL,6,6,79,0,0,0,20,234,68,27,2,31,54,,3.0,12.0,3.0,3.0,0,333.0,28.0,28,,,
planked01,1902,1,PHA,AL,20,15,36,32,31,1,0,900,319,110,5,61,107,0.0,3.0,,4.0,18.0,0,1256.0,3.0,140,,,
cvengmi01,1927,1,PIT,NL,2,1,23,4,0,0,1,161,55,20,3,24,21,0.0,3.0,,6.0,2.0,0,236.0,10.0,25,,,
leecl02,2010,2,TEX,AL,4,6,15,15,2,0,0,326,103,48,11,12,96,,3.0,2.0,1.0,1.0,0,435.0,0.0,53,,,
ayalalu01,2004,1,MON,NL,6,12,81,0,0,0,2,271,92,27,6,15,63,0.0,2.0,2.0,3.0,5.0,1,367.0,28.0,30,,,
roberro01,1954,1,PHI,NL,23,15,45,38,29,4,4,1010,289,111,35,56,185,0.0,2.0,,2.0,5.0,0,1331.0,6.0,116,,,
odellbi01,1966,2,PIT,NL,3,2,37,2,0,0,4,214,74,22,3,23,47,0.0,2.0,1.0,2.0,4.0,1,304.0,11.0,24,,,
parsobi01,1973,1,ML4,AL,3,6,20,17,0,0,0,179,59,45,6,67,30,0.0,6.0,1.0,9.0,0.0,2,300.0,0.0,50,,,
welchjo01,1935,1,BOS,AL,10,9,31,19,10,1,2,429,155,71,4,53,48,0.0,4.0,,3.0,4.0,0,628.0,5.0,82,,,
martisp01,1918,1,CHN,NL,5,2,9,5,4,1,1,161,47,11,0,14,16,0.0,1.0,,2.0,1.0,0,219.0,3.0,19,,,
woodke02,2008,1,CHN,NL,5,4,65,0,0,0,34,199,54,24,3,18,84,,3.0,4.0,1.0,7.0,0,276.0,56.0,24,,,
ulricdu01,1927,1,PHI,NL,8,11,32,18,14,1,1,580,201,68,6,40,42,0.0,3.0,,0.0,0.0,0,805.0,10.0,82,,,
habenbo01,1953,1,SLA,AL,0,0,1,0,0,0,0,5,1,1,0,1,1,0.0,5.0,,0.0,1.0,0,8.0,1.0,1,,,
searara01,1986,1,ML4,AL,0,1,17,0,0,0,1,66,29,17,6,9,10,0.0,6.0,1.0,1.0,1.0,1,103.0,8.0,17,,,
choatdo01,1960,1,SFN,NL,0,0,4,0,0,0,0,24,7,2,0,4,7,0.0,2.0,0.0,1.0,0.0,0,34.0,1.0,4,,,
ottoda01,1990,1,OAK,AL,0,0,2,0,0,0,0,7,3,2,0,3,2,0.0,7.0,0.0,0.0,0.0,0,13.0,2.0,3,,,
schatda01,1980,1,DET,AL,11,13,32,26,9,2,0,578,178,86,23,58,94,0.0,4.0,9.0,8.0,3.0,0,794.0,2.0,88,,,
millest01,1957,1,NY1,NL,7,9,38,13,0,0,1,372,110,50,15,45,60,0.0,3.0,6.0,4.0,3.0,0,514.0,17.0,53,,,
mahonbo01,1951,1,CHA,AL,0,0,3,0,0,0,0,20,5,4,1,5,3,0.0,5.0,,0.0,0.0,0,29.0,1.0,4,,,
schumha02,1936,1,NY1,NL,11,13,35,30,9,3,1,646,234,83,15,69,75,0.0,3.0,,9.0,1.0,0,922.0,5.0,103,,,
dennyje01,1888,1,IN3,NL,0,0,1,0,0,0,0,12,5,4,1,4,1,0.0,9.0,,3.0,0.0,0,22.0,1.0,5,,,
grayjo01,1954,1,PHA,AL,3,12,18,16,5,0,0,315,111,76,10,91,51,0.0,6.0,,4.0,0.0,0,501.0,1.0,83,,,
osborwa01,1936,1,BSN,NL,1,1,5,3,0,0,0,60,31,13,1,9,8,0.0,5.0,,0.0,0.0,0,98.0,1.0,13,,,
mckeero01,1944,1,PHI,NL,0,0,1,0,0,0,0,6,2,1,1,1,0,0.0,4.0,,0.0,0.0,0,9.0,1.0,1,,,
harpetr01,2004,1,TBA,AL,6,2,52,0,0,0,0,236,69,34,8,23,59,0.0,3.0,3.0,3.0,7.0,0,330.0,11.0,37,,,
donovbi01,1908,1,DET,AL,18,7,29,28,25,6,0,728,210,56,2,53,141,0.0,2.0,,3.0,6.0,0,997.0,1.0,78,,,
rosemch01,1886,1,NY4,AA,0,0,1,0,0,0,0,21,6,4,0,0,0,,5.0,,0.0,0.0,0,25.0,1.0,6,,,
mccaski01,1990,1,CAL,AL,12,11,29,29,2,1,0,523,161,63,9,72,78,0.0,3.0,1.0,6.0,2.0,1,738.0,0.0,77,,,
mountfr01,1884,1,CL5,AA,23,17,42,41,40,5,1,1082,289,98,7,78,156,,2.0,,0.0,11.0,0,1473.0,1.0,163,,,
stantmi02,1991,1,ATL,NL,5,5,74,0,0,0,7,234,62,25,6,21,54,0.0,2.0,6.0,0.0,1.0,0,314.0,20.0,27,,,
thomale01,1926,1,WS1,AL,0,0,6,0,0,0,0,26,8,5,0,10,3,0.0,5.0,,0.0,0.0,0,44.0,2.0,7,,,
butlece01,1962,1,ML1,NL,2,0,9,2,1,0,0,93,26,9,4,9,22,0.0,2.0,1.0,1.0,0.0,0,130.0,4.0,13,,,
gibsobo02,1987,1,NYN,NL,0,0,1,0,0,0,0,3,0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0,4.0,0.0,0,,,
busbyst01,1976,1,KCA,AL,3,3,13,13,1,0,0,215,58,35,7,49,29,0.0,4.0,1.0,1.0,3.0,0,323.0,0.0,42,,,
mcmahsa01,1890,2,BL3,AA,7,3,12,11,11,1,0,297,84,33,1,33,66,,3.0,,21.0,22.0,0,133.0,1.0,49,,,
wiltsho01,1915,1,BRF,FL,3,5,18,3,1,0,5,178,49,15,1,7,17,9.0,2.0,,1.0,2.0,0,226.0,9.0,22,,,
mullato01,1893,2,BLN,NL,12,16,34,26,23,0,1,734,277,121,4,124,71,0.0,4.0,,21.0,0.0,1,0.0,8.0,177,,,
barrifr01,1976,1,CHA,AL,5,9,35,14,6,0,3,425,136,68,13,46,81,0.0,4.0,3.0,2.0,4.0,1,596.0,13.0,72,,,
grimbo01,1960,2,CIN,NL,2,2,26,0,0,0,2,91,32,15,3,10,22,0.0,4.0,2.0,0.0,0.0,0,133.0,14.0,18,,,
garvene01,1954,1,DET,AL,14,11,35,32,16,3,1,739,216,77,20,62,93,0.0,2.0,,2.0,4.0,0,1003.0,3.0,93,,,
hollibo01,1923,1,WS1,AL,3,7,17,8,1,0,0,218,72,33,3,50,26,0.0,4.0,,2.0,3.0,0,333.0,7.0,43,,,
coneda01,1990,1,NYN,NL,14,10,31,30,6,2,0,635,177,76,21,65,233,0.0,3.0,1.0,10.0,1.0,4,860.0,1.0,84,,,
fischbi01,1961,2,KC1,AL,1,0,15,0,0,0,2,63,26,9,2,6,12,0.0,3.0,0.0,1.0,0.0,0,89.0,10.0,9,,,
brownto05,1989,1,CIN,NL,15,12,37,37,9,2,0,749,241,94,31,64,118,0.0,3.0,10.0,2.0,3.0,1,1031.0,0.0,109,,,
moehlbr01,2005,1,FLO,NL,6,12,37,25,0,0,0,475,198,80,16,42,95,,4.0,9.0,1.0,5.0,0,696.0,4.0,82,,,
urreajo01,1977,1,SLN,NL,7,6,41,12,2,1,4,419,126,49,13,35,81,0.0,3.0,3.0,5.0,0.0,1,560.0,15.0,56,,,
nixonwi01,1958,1,BOS,AL,1,7,10,8,2,0,0,130,48,29,7,11,15,0.0,6.0,0.0,1.0,0.0,0,187.0,0.0,30,,,
lynched01,1983,1,NYN,NL,10,10,30,27,1,0,0,524,208,83,17,41,44,0.0,4.0,10.0,3.0,3.0,2,749.0,1.0,94,,,
leitema01,1998,1,PHI,NL,7,5,69,0,0,0,23,266,67,35,8,47,84,,3.0,5.0,5.0,8.0,0,378.0,50.0,36,,,
plunker01,1994,1,CLE,AL,7,2,41,0,0,0,3,213,61,20,3,37,73,0.0,2.0,5.0,7.0,2.0,0,306.0,18.0,25,,,
nekolbo01,1933,1,DET,AL,0,0,2,0,0,0,0,4,4,4,1,1,0,0.0,27.0,,0.0,0.0,0,9.0,1.0,4,,,
palmeji01,1972,1,BAL,AL,21,10,36,36,18,3,0,823,219,63,21,70,184,0.0,2.0,1.0,4.0,1.0,1,1094.0,0.0,73,,,
wittbo01,1993,1,OAK,AL,14,13,35,33,5,1,0,660,226,103,16,91,131,0.0,4.0,5.0,8.0,3.0,1,950.0,0.0,112,,,
cranddo01,1911,1,NY1,NL,15,5,41,15,9,2,5,596,199,58,10,51,94,0.0,2.0,,2.0,6.0,0,835.0,26.0,82,,,
martibu01,1979,1,ML4,AL,0,0,1,0,0,0,0,3,1,1,0,1,0,0.0,9.0,0.0,0.0,0.0,0,5.0,1.0,1,,,
sommeru01,1914,1,BRF,FL,2,7,23,8,2,0,2,246,88,37,2,34,40,9.0,4.0,,2.0,3.0,0,349.0,8.0,54,,,
cocrege01,1915,1,BSN,NL,0,0,1,0,0,0,0,5,3,1,0,0,0,0.0,5.0,,1.0,0.0,0,7.0,0.0,2,,,
servisc01,1999,1,KCA,AL,5,5,68,0,0,0,8,226,87,51,13,42,68,0.0,6.0,8.0,3.0,3.0,0,352.0,29.0,51,,,
bettsha01,1913,1,CIN,NL,0,0,1,0,0,0,0,10,1,1,0,3,0,0.0,2.0,,0.0,1.0,0,12.0,1.0,1,,,
tatera01,1975,1,NYN,NL,5,13,26,23,2,0,0,413,121,68,8,86,99,0.0,4.0,3.0,1.0,5.0,2,605.0,1.0,73,,,
johnssy01,1933,1,SLN,NL,3,3,35,1,0,0,3,252,89,40,7,16,28,0.0,4.0,,2.0,3.0,0,354.0,24.0,45,,,
bushgu01,1926,1,CHN,NL,13,9,35,16,7,2,2,472,149,50,3,42,32,0.0,2.0,,1.0,3.0,0,641.0,13.0,58,,,
hogsech01,1936,2,SLA,AL,13,15,39,29,10,0,1,646,278,132,15,90,67,0.0,5.0,,7.0,15.0,0,1009.0,4.0,153,,,
boevejo01,1993,2,DET,AL,2,1,19,0,0,0,3,69,14,7,1,11,14,0.0,2.0,3.0,0.0,0.0,0,96.0,3.0,10,,,
wrighro01,1956,1,NY1,NL,0,1,1,1,0,0,0,8,8,5,1,2,0,0.0,16.0,0.0,0.0,0.0,0,17.0,0.0,5,,,
schotge01,1935,1,CIN,NL,8,11,33,19,9,1,0,477,153,69,5,64,49,0.0,3.0,,4.0,1.0,0,682.0,5.0,84,,,
moehlbr01,2010,1,HOU,NL,1,4,20,8,0,0,0,170,66,31,5,26,28,,4.0,1.0,0.0,1.0,1,249.0,5.0,32,,,
brameer01,1929,1,PIT,NL,16,11,37,28,19,1,0,689,250,116,17,71,68,0.0,4.0,,4.0,0.0,0,994.0,5.0,123,,,
luquedo01,1918,1,CIN,NL,6,3,12,10,9,1,0,249,84,35,1,32,26,0.0,3.0,,4.0,1.0,1,349.0,1.0,44,,,
escobke01,2000,1,TOR,AL,10,15,43,24,3,1,2,540,186,107,26,85,142,0.0,5.0,3.0,4.0,3.0,0,794.0,8.0,118,,,
sandesc01,1980,1,MON,NL,16,11,33,33,7,3,0,634,206,73,18,56,125,0.0,3.0,3.0,6.0,3.0,0,875.0,0.0,76,,,
purkebo01,1966,1,PIT,NL,0,1,10,0,0,0,1,59,16,3,0,4,5,0.0,1.0,0.0,0.0,0.0,0,75.0,6.0,3,,,
wilsotr01,1989,1,SFN,NL,2,3,14,4,0,0,0,118,28,19,2,24,22,0.0,4.0,0.0,0.0,4.0,1,167.0,2.0,20,,,
youmafl01,1988,1,MON,NL,3,6,14,13,1,1,0,252,64,30,8,41,54,0.0,3.0,1.0,4.0,2.0,1,351.0,1.0,35,,,
johnsdo04,1999,1,BAL,AL,6,4,32,5,0,0,0,260,81,43,9,25,50,0.0,4.0,2.0,1.0,8.0,0,368.0,2.0,45,,,
johnsmi02,1997,1,BAL,AL,0,1,14,5,0,0,2,119,52,35,12,16,29,0.0,7.0,2.0,1.0,1.0,0,183.0,5.0,36,,,
lowege01,1920,1,CIN,NL,0,0,1,0,0,0,0,6,1,0,0,1,0,0.0,0.0,,0.0,0.0,0,7.0,1.0,0,,,
mcenawi01,1978,1,PIT,NL,0,0,6,0,0,0,0,26,15,10,3,2,6,0.0,10.0,0.0,0.0,1.0,0,42.0,3.0,11,,,
woodke02,2006,1,CHN,NL,1,2,4,4,0,0,0,59,19,9,5,8,13,,4.0,0.0,1.0,1.0,0,86.0,0.0,13,,,
nunezab01,2004,1,PIT,NL,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0,,,
welchjo01,1934,1,BOS,AL,13,15,41,22,8,1,0,619,223,103,14,76,91,0.0,4.0,,5.0,8.0,1,913.0,14.0,112,,,
kneppbo01,1976,1,SFN,NL,1,2,4,4,0,0,0,75,26,9,0,7,11,0.0,3.0,1.0,2.0,0.0,0,104.0,0.0,9,,,
kaatji01,1978,1,PHI,NL,8,5,26,24,2,1,0,421,150,64,9,32,48,0.0,4.0,6.0,5.0,5.0,0,586.0,0.0,67,,,
higbeki01,1947,2,PIT,NL,11,17,46,30,10,1,5,675,204,93,22,110,99,0.0,3.0,,6.0,3.0,0,975.0,12.0,108,,,
reinhar01,1919,1,SLN,NL,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,1.0,0,1.0,0.0,0,,,
hackmlu01,2001,1,SLN,NL,1,2,35,0,0,0,1,107,28,17,7,14,24,,4.0,0.0,1.0,2.0,1,149.0,8.0,18,,,
eldreca01,1997,1,ML4,AL,13,15,34,34,1,1,0,606,207,112,31,89,122,0.0,4.0,0.0,5.0,9.0,0,885.0,0.0,118,,,
tidrodi01,1978,1,NYA,AL,7,11,31,25,4,0,0,556,191,79,13,53,73,0.0,3.0,3.0,5.0,5.0,0,787.0,1.0,87,,,
ritchto01,1999,1,PIT,NL,15,9,28,26,2,0,0,518,169,67,17,54,107,0.0,3.0,3.0,7.0,4.0,0,716.0,0.0,79,,,
timlimi01,2006,1,BOS,AL,6,6,68,0,0,0,9,192,78,31,7,16,30,,4.0,4.0,3.0,2.0,0,279.0,22.0,33,,,
reisldo01,1909,1,WS1,AL,2,4,10,6,6,1,0,200,70,18,0,17,22,0.0,2.0,,1.0,0.0,0,276.0,4.0,29,,,
erickro01,1979,1,MIN,AL,3,10,24,21,0,0,0,369,154,77,17,48,47,0.0,5.0,1.0,4.0,1.0,4,556.0,1.0,86,,,
morehse01,1959,1,PHI,NL,0,2,3,3,0,0,0,30,15,11,3,3,8,0.0,9.0,0.0,0.0,1.0,0,49.0,0.0,11,,,
higbeki01,1948,1,PIT,NL,8,7,56,8,3,0,10,474,140,59,11,83,86,0.0,3.0,,4.0,3.0,1,681.0,31.0,75,,,
klippjo01,1953,1,CHN,NL,10,11,48,19,5,0,6,503,169,90,15,107,113,0.0,4.0,,10.0,8.0,0,777.0,21.0,115,,,
florera01,2005,1,SLN,NL,3,1,50,0,0,0,1,125,37,16,5,13,43,,3.0,0.0,2.0,3.0,0,174.0,6.0,22,,,
schroal01,1961,1,MIN,AL,4,4,11,8,2,0,0,150,53,29,5,27,24,0.0,5.0,1.0,4.0,2.0,0,228.0,1.0,36,,,
davidte01,1968,2,ATL,NL,0,0,4,0,0,0,0,20,10,5,2,4,3,0.0,6.0,1.0,0.0,0.0,0,33.0,3.0,5,,,
rusieam01,1897,1,NY1,NL,28,10,38,37,35,2,0,967,314,91,6,87,135,0.0,2.0,,6.0,11.0,0,0.0,1.0,143,,,
hannapr01,1981,1,ATL,NL,2,1,20,1,0,0,0,106,45,25,2,23,22,0.0,6.0,2.0,6.0,0.0,0,164.0,1.0,27,,,
perryga01,1962,1,SFN,NL,3,1,13,7,1,0,0,129,54,25,3,14,20,0.0,5.0,2.0,3.0,0.0,0,195.0,1.0,29,,,
hortori01,1990,1,SLN,NL,1,1,32,0,0,0,1,126,52,23,3,22,18,0.0,4.0,7.0,1.0,1.0,1,193.0,8.0,25,,,
woodjo02,1919,1,CLE,AL,0,0,1,0,0,0,1,2,0,0,0,0,0,0.0,0.0,,0.0,0.0,0,3.0,1.0,0,,,
heathje02,1985,1,HOU,NL,3,1,14,7,1,0,1,169,50,21,9,13,25,0.0,3.0,0.0,2.0,1.0,0,226.0,5.0,25,,,
brownjo01,1884,1,CHN,NL,4,2,7,6,5,0,0,150,56,26,4,7,27,0.0,4.0,,1.0,0.0,0,224.0,1.0,36,,,
waltebu01,1936,1,PHI,NL,11,21,40,33,15,4,0,774,284,122,11,115,66,0.0,4.0,,7.0,5.0,0,1159.0,3.0,146,,,
rauchjo01,2002,1,CHA,AL,2,1,8,6,0,0,0,86,28,21,7,14,19,,6.0,2.0,1.0,2.0,1,130.0,1.0,26,,,
marange01,1960,1,SFN,NL,1,4,17,4,0,0,0,152,50,26,6,30,28,0.0,4.0,7.0,1.0,0.0,0,230.0,4.0,32,,,
campbbi01,1905,1,SLN,NL,1,1,2,2,2,0,0,51,27,14,0,7,2,0.0,7.0,,0.0,0.0,0,81.0,0.0,17,,,
kuzavbo01,1953,1,NYA,AL,6,5,33,6,2,2,4,277,92,34,9,34,48,0.0,3.0,,0.0,0.0,0,386.0,12.0,35,,,
vandehy01,1935,1,BOS,AL,0,0,3,0,0,0,0,16,15,12,1,4,2,0.0,20.0,,0.0,0.0,0,34.0,2.0,12,,,
sextofr01,1895,1,BSN,NL,1,5,7,5,4,0,0,147,59,31,2,22,14,0.0,5.0,,3.0,0.0,0,0.0,2.0,39,,,
macfada01,1935,2,BSN,NL,5,13,28,20,7,1,0,455,200,86,8,34,46,0.0,5.0,,1.0,5.0,0,686.0,5.0,96,,,
farretu01,1962,1,HOU,NL,10,20,43,29,11,2,4,725,210,81,21,55,203,0.0,3.0,2.0,9.0,5.0,0,981.0,9.0,91,,,
burwebi01,1920,1,SLA,AL,6,4,33,2,0,0,4,340,133,46,5,42,30,0.0,3.0,,1.0,4.0,1,491.0,18.0,55,,,
tabakje01,1994,2,SDN,NL,3,1,34,0,0,0,1,111,28,16,0,19,30,0.0,3.0,3.0,1.0,0.0,0,157.0,8.0,21,,,
hermadu01,1999,1,MON,NL,9,14,34,34,0,0,0,649,225,101,20,69,145,0.0,4.0,4.0,4.0,7.0,1,928.0,0.0,110,,,
stultge01,1894,1,BSN,NL,1,0,1,1,1,0,0,27,4,0,0,5,1,0.0,0.0,,0.0,0.0,0,0.0,0.0,2,,,
clontbr01,1998,2,NYN,NL,0,0,2,0,0,0,0,9,4,3,1,2,2,,9.0,0.0,0.0,0.0,0,14.0,0.0,3,,,
hernama01,1989,1,NYN,NL,0,0,1,0,0,0,0,3,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,0,,,
lidleco01,2000,1,TBA,AL,4,6,31,11,0,0,0,290,114,54,13,29,62,0.0,5.0,3.0,6.0,3.0,0,424.0,5.0,61,,,
bouchde01,1994,1,MON,NL,0,1,10,2,0,0,0,56,24,14,6,7,17,0.0,6.0,0.0,1.0,0.0,0,84.0,3.0,16,,,
johnswa01,1925,1,WS1,AL,20,7,30,29,16,3,0,687,217,78,7,78,108,0.0,3.0,,1.0,7.0,0,967.0,1.0,95,,,
bockura01,1989,1,DET,AL,0,0,2,0,0,0,0,16,7,3,0,2,2,0.0,5.0,1.0,0.0,0.0,0,23.0,0.0,3,,,
zeileto01,2004,1,NYN,NL,0,0,1,0,0,0,0,3,4,5,0,2,0,0.0,45.0,0.0,0.0,0.0,0,9.0,1.0,5,,,
proctji01,1959,1,DET,AL,0,1,2,1,0,0,0,8,8,5,0,3,0,0.0,16.0,0.0,0.0,0.0,0,19.0,0.0,5,,,
strinni01,1941,2,PIT,NL,1,2,12,3,0,0,0,93,35,18,4,13,12,0.0,5.0,,2.0,1.0,0,143.0,2.0,23,,,
austiri01,1976,1,ML4,AL,0,0,3,0,0,0,0,16,10,3,1,0,3,0.0,5.0,0.0,0.0,1.0,0,26.0,3.0,3,,,
searara01,1989,1,LAN,NL,3,4,41,0,0,0,0,107,29,14,1,18,24,0.0,3.0,6.0,2.0,0.0,1,152.0,17.0,15,,,
bailesw01,1920,1,CHN,NL,1,2,21,1,0,0,0,110,55,29,1,11,8,0.0,7.0,,2.0,2.0,0,175.0,12.0,38,,,
seaybo01,2001,1,TBA,AL,1,1,12,0,0,0,0,39,13,9,3,5,12,,6.0,1.0,1.0,1.0,0,58.0,4.0,11,,,
vandeed01,1987,1,CLE,AL,1,0,55,0,0,0,0,217,96,41,9,21,40,0.0,5.0,2.0,5.0,0.0,0,321.0,18.0,42,,,
crimija01,1951,1,SLN,NL,1,0,11,0,0,0,1,51,24,17,3,8,5,0.0,9.0,,0.0,0.0,0,80.0,5.0,17,,,
lemaydi01,1963,1,CHN,NL,0,1,9,1,0,0,0,46,26,9,1,4,10,0.0,5.0,2.0,0.0,0.0,0,74.0,2.0,9,,,
learyti01,1989,1,LAN,NL,6,7,19,17,2,0,0,352,107,44,9,37,59,0.0,3.0,7.0,4.0,2.0,0,481.0,0.0,45,,,
humphbo01,1966,1,WS2,AL,7,3,58,1,0,0,3,335,91,35,6,28,88,0.0,2.0,5.0,2.0,4.0,2,439.0,15.0,38,,,
murphro01,1987,1,CIN,NL,8,5,87,0,0,0,3,302,91,34,7,32,99,0.0,3.0,5.0,1.0,0.0,0,415.0,21.0,37,,,
zambrca01,2001,1,CHN,NL,1,2,6,1,0,0,0,23,11,13,2,8,4,,15.0,0.0,1.0,1.0,0,42.0,1.0,13,,,
liebedu01,1936,1,PHA,AL,0,1,3,0,0,0,0,35,17,10,0,6,1,0.0,7.0,,0.0,0.0,0,54.0,0.0,11,,,
speecby01,1925,1,CLE,AL,3,5,28,3,3,0,1,271,106,43,0,28,26,0.0,4.0,,3.0,3.0,1,405.0,13.0,48,,,
slusajo01,1992,1,OAK,AL,5,5,15,14,0,0,0,228,85,46,15,27,38,0.0,5.0,0.0,0.0,6.0,1,338.0,1.0,52,,,
smithbo02,1928,1,BSN,NL,13,17,38,25,14,0,2,733,274,105,11,74,59,0.0,3.0,,3.0,2.0,0,1056.0,9.0,138,,,
kirbycl01,1969,1,SDN,NL,7,20,35,35,2,0,0,647,204,91,18,100,113,0.0,3.0,13.0,7.0,6.0,0,931.0,0.0,108,,,
meddebr01,2010,1,SFN,NL,0,0,14,0,0,0,0,45,26,12,3,6,8,,7.0,1.0,0.0,0.0,0,73.0,7.0,12,,,
diazca01,1984,1,LAN,NL,1,0,37,0,0,0,1,123,47,25,4,24,36,0.0,5.0,5.0,2.0,0.0,0,191.0,17.0,26,,,
crainje01,2004,1,MIN,AL,3,0,22,0,0,0,0,81,17,6,2,12,14,0.0,2.0,1.0,1.0,1.0,0,109.0,3.0,6,,,
ausanjo01,1994,1,NYA,AL,2,1,13,0,0,0,0,47,16,9,3,6,15,0.0,5.0,0.0,0.0,0.0,0,69.0,5.0,9,,,
kubenje01,1999,1,LAN,NL,0,1,6,0,0,0,0,23,13,10,1,4,2,0.0,11.0,0.0,0.0,0.0,0,42.0,2.0,12,,,
