yearid,lgid,teamid,franchid,divid,rank,g,ghome,w,l,divwin,wcwin,lgwin,wswin,r,ab,h,2b,3b,hr,bb,so,sb,cs,hbp,sf,ra,er,era,cg,sho,sv,ipouts,ha,hra,bba,soa,e,dp,fp,name,park,attendance,bpf,ppf,teamidbr,teamidlahman45,teamidretro
1915,NL,NY1,SFG,,8,155,76.0,69,83,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",582,5218,1312,195,68,24,315,547.0,155.0,137.0,,,628,479,3,78,15,9,4155,1350,40,325,637,256,119.0,0,Нью-Йорк Джайентс,Поле Пло,391850.0,94,93,NYG,NY1,NY1
1978,AL,KCA,KCR,W,1,162,81.0,92,70,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",743,5474,1469,305,59,98,498,644.0,216.0,84.0,,,634,550,3,53,14,33,4317,1350,108,478,657,150,153.0,0,Канзас-Сити Ройалс,Стадион «Роялс»,2255493.0,103,102,KCR,KCA,KCA
1917,NL,SLN,STL,,3,154,78.0,82,70,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",531,5083,1271,159,93,26,359,652.0,159.0,,,,567,469,3,66,16,10,4176,1257,29,421,502,221,153.0,0,Сент-Луис Кардиналс,Робинсон-филд,288491.0,97,99,STL,SLN,SLN
1925,NL,PIT,PIT,,1,153,77.0,95,58,,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",912,5372,1651,316,105,78,499,363.0,159.0,63.0,,,715,582,3,77,2,13,4062,1526,81,387,386,224,171.0,0,Питтсбург Пэйрэтс,Форбс-филд,804354.0,106,104,PIT,PIT,PIT
1938,AL,PHA,OAK,,8,154,76.0,53,99,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",726,5229,1410,243,62,98,605,590.0,65.0,53.0,,,956,806,5,56,4,12,3972,1573,142,599,473,204,119.0,0,Филадельфийские Атлетики,Шибе Парк,385357.0,96,100,PHA,PHA,PHA
1931,AL,PHA,OAK,,1,153,75.0,107,45,,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",858,5377,1544,311,64,118,528,543.0,25.0,23.0,,,626,526,3,97,12,16,4095,1342,73,457,574,140,151.0,0,Филадельфийские Атлетики,Шибе Парк,627464.0,106,103,PHA,PHA,PHA
1975,NL,PIT,PIT,E,1,161,80.0,92,69,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",712,5489,1444,255,47,138,468,832.0,49.0,28.0,,,565,481,3,43,14,31,4311,1302,79,551,768,151,147.0,0,Питтсбург Пэйрэтс,Стадион «Трех рек»,1270018.0,99,97,PIT,PIT,PIT
1994,AL,CHA,CHW,C,1,113,53.0,67,46,,,,,633,3942,1133,175,39,121,497,568.0,77.0,27.0,,,498,444,3,13,6,20,3034,964,115,377,754,79,91.0,0,Чикаго Уайт Сокс,Комиски Парк II,1697398.0,99,98,CHW,CHA,CHA
2010,NL,ATL,ATL,E,2,162,,91,71,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.","Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",738,5463,1411,312,25,139,634,1140.0,63.0,29.0,51.0,35.0,629,569,3,2,9,41,4318,1326,126,505,1241,145,165.0,0,Атланта Брейвз,Turner-филд,,98,97,ATL,ATL,ATL
1998,AL,TOR,TOR,E,3,163,81.0,88,74,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",816,5580,1482,316,19,221,564,1132.0,184.0,81.0,,,768,698,4,10,11,47,4395,1443,169,587,1154,125,131.0,0,Торонто Блю Джейс,Скидом,2454303.0,100,99,TOR,TOR,TOR
1908,AL,CHA,CHW,,3,156,78.0,88,64,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",537,5027,1127,145,41,3,463,,209.0,,,,470,349,2,107,23,10,4242,1170,11,284,623,233,82.0,0,Чикаго Уайт Сокс,Южный парк II,636096.0,98,97,CHW,CHA,CHA
2001,NL,PIT,PIT,C,6,162,81.0,62,100,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",657,5398,1333,256,25,161,467,1106.0,93.0,73.0,67.0,35.0,858,794,5,8,9,36,4249,1493,167,549,908,133,168.0,0,Питтсбург Пэйрэтс,ПНК Парк,2464870.0,103,105,PIT,PIT,PIT
1971,AL,CAL,ANA,W,4,162,81.0,76,86,"Yes, I can do that! Please provide the text you would like translated from English to Russian.",,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",511,5495,1271,213,18,96,441,827.0,72.0,34.0,,,576,510,3,39,11,32,4443,1246,101,607,904,131,159.0,0,Калифорнийские ангелы,Анахайм Арена,926373.0,93,93,CAL,CAL,CAL
1928,AL,PHA,OAK,,2,153,77.0,98,55,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",829,5226,1540,323,75,89,533,442.0,59.0,48.0,,,615,510,3,81,15,16,4101,1349,66,424,607,183,124.0,0,Филадельфийские Атлетики,Шибе Парк,689756.0,103,99,PHA,PHA,PHA
1988,AL,DET,DET,E,2,162,81.0,88,74,"Yes, I can do that! Please provide the text you would like translated from English to Russian.",,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",703,5433,1358,213,28,143,588,841.0,87.0,42.0,,,658,596,3,34,8,36,4335,1361,150,497,890,109,129.0,0,Детройт Тайгерс,Стадион Тигров,2081162.0,97,97,DET,DET,DET
2002,NL,ATL,ATL,E,1,161,81.0,101,59,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.","Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",708,5495,1428,280,25,164,558,1028.0,76.0,39.0,54.0,49.0,565,511,3,3,15,57,4402,1302,123,554,1058,114,170.0,0,Атланта Брейвз,Turner-филд,2603484.0,102,101,ATL,ATL,ATL
2006,AL,NYA,NYY,E,1,162,81.0,97,65,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.","Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",930,5651,1608,327,21,210,649,1053.0,139.0,35.0,72.0,49.0,767,708,4,5,8,43,4331,1463,170,496,1019,104,145.0,0,Нью-Йорк Янкиз,Стадион Янки II,4248067.0,101,99,NYY,NYA,NYA
1979,NL,SFN,SFG,W,4,162,81.0,71,91,"Yes, I can do that! Please provide the text you would like translated from English to Russian.",,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",672,5395,1328,192,36,125,580,925.0,140.0,73.0,,,751,664,4,25,6,34,4308,1484,143,577,880,161,138.0,0,Сан-Франциско Джайентс,Стадион «Кандлстик Парк»,1456402.0,93,94,SFG,SFN,SFN
2004,AL,DET,DET,C,4,162,81.0,72,90,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",827,5623,1531,284,54,201,518,1144.0,86.0,50.0,50.0,43.0,844,788,4,7,9,35,4319,1542,190,530,995,144,160.0,0,Детройт Тайгерс,Комерика Парк,1917004.0,95,96,DET,DET,DET
2000,NL,CHN,CHC,C,6,162,81.0,65,97,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",764,5577,1426,272,23,183,632,1120.0,93.0,37.0,54.0,45.0,904,849,5,10,5,39,4363,1505,231,658,1143,100,139.0,0,Чикаго Кабс,Уридж-фелд,2789511.0,97,98,CHC,CHN,CHN
1911,NL,CHN,CHC,,2,157,84.0,92,62,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",757,5130,1335,218,101,54,585,617.0,214.0,,,,607,455,2,85,12,16,4233,1270,26,525,582,260,114.0,0,Чикаго Кабс,Западный парк II,576000.0,100,97,CHC,CHN,CHN
1884,NL,CL2,CBL,,7,113,,35,77,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",458,3934,934,147,49,16,170,576.0,,,,,716,379,3,107,7,0,2982,1046,35,269,482,512,,0,Кливленд Блюз,Парк на улице Кеннард,,103,106,CLV,CL2,CL2
1976,AL,BOS,BOS,E,3,162,81.0,83,79,"Yes, I can do that! Please provide the text you would like translated from English to Russian.",,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",716,5511,1448,257,53,134,500,832.0,95.0,70.0,,,660,570,3,49,13,27,4374,1495,109,409,673,139,148.0,0,Бостон Ред Сокс,Фенвей-парк II,1895846.0,113,112,BOS,BOS,BOS
1976,AL,CLE,CLE,E,4,159,79.0,81,78,"Yes, I can do that! Please provide the text you would like translated from English to Russian.",,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",615,5412,1423,189,38,85,479,631.0,75.0,69.0,,,615,552,3,30,17,46,4296,1361,80,533,928,121,159.0,0,Кливленд Индианс,Стадион «Кливленд»,948776.0,98,98,CLE,CLE,CLE
1969,NL,SFN,SFG,W,2,162,81.0,90,72,"Yes, I can do that! Please provide the text you would like translated from English to Russian.",,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",713,5474,1325,187,28,136,711,1054.0,71.0,32.0,,,636,534,3,71,15,17,4419,1381,120,461,906,169,155.0,0,Сан-Франциско Джайентс,Стадион «Кандлстик Парк»,873603.0,99,98,SFG,SFN,SFN
1945,AL,CHA,CHW,,6,150,74.0,71,78,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",596,5077,1330,204,55,22,470,467.0,78.0,54.0,,,633,545,3,84,13,13,3990,1400,63,448,486,180,139.0,0,Чикаго Уайт Сокс,Комиски-Парк,657981.0,97,98,CHW,CHA,CHA
1975,AL,MIN,MIN,W,4,159,82.0,76,83,"Yes, I can do that! Please provide the text you would like translated from English to Russian.",,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",724,5514,1497,215,28,121,563,746.0,81.0,48.0,,,736,640,4,57,7,22,4269,1381,137,617,846,169,147.0,0,Миннесота Докс,"Стадион ""Метрополитен""",737156.0,102,102,MIN,MIN,MIN
