awardid,yearid,lgid,playerid,pointswon,pointsmax,votesfirst
Cy Young,2004,NL,lidgebr01,1,160,0.0
Cy Young,2004,AL,riverma01,27,140,0.0
MVP,1986,AL,boggswa01,87,392,0.0
Cy Young,2009,AL,hallaro01,11,140,0.0
Rookie of the Year,1949,AL,garcimi01,1,24,1.0
MVP,1965,AL,campabe01,2,280,0.0
MVP,1981,AL,mumphje01,5,392,0.0
MVP,1925,AL,jacobba01,10,64,
MVP,1939,AL,fellebo01,155,336,3.0
MVP,2000,AL,frymatr01,2,392,0.0
Rookie of the Year,1950,NL,jethrsa01,11,24,11.0
MVP,1982,NL,andujjo01,6,336,0.0
MVP,1931,NL,hafeych01,29,80,
MVP,1978,AL,munsoth01,9,392,0.0
MVP,1975,AL,campabe01,6,336,0.0
Rookie of the Year,1997,AL,wrighja02,7,140,0.0
MVP,1993,AL,belleal01,81,392,0.0
MVP,1935,NL,leebi02,1,80,0.0
MVP,2004,NL,aloumo01,15,448,0.0
MVP,2009,NL,wainwad01,16,448,0.0
MVP,1940,NL,gustifr01,1,336,0.0
MVP,1952,NL,blackjo02,208,336,8.0
MVP,1958,AL,mcdougi01,5,336,0.0
MVP,1962,AL,yastrca01,9,280,0.0
MVP,1954,AL,garcimi01,6,336,0.0
MVP,2005,AL,hafnetr01,151,392,0.0
MVP,1965,AL,knoopbo01,4,280,0.0
Rookie of the Year,1993,NL,reynoar02,1,140,0.0
MVP,1965,AL,conigto01,1,280,0.0
MVP,1964,NL,brocklo01,40,280,1.0
MVP,1929,NL,critzhu01,5,80,0.0
Cy Young,1975,AL,hunteca01,74,120,7.0
Rookie of the Year,1985,NL,mcdowro01,2,120,0.0
MVP,1977,NL,stennre01,7,336,0.0
Cy Young,1973,AL,hunteca01,52,120,1.0
MVP,1992,NL,gracema01,6,336,0.0
MVP,2005,NL,bayja01,41,448,0.0
MVP,1939,NL,hackst01,17,336,0.0
Cy Young,1984,AL,petryda01,3,140,0.0
MVP,1959,AL,colavro01,117,336,0.0
MVP,1983,AL,martiti01,0,392,0.0
MVP,1962,NL,kaskoed01,1,280,0.0
MVP,1926,AL,gehrilo01,7,64,0.0
MVP,1999,AL,riverma01,9,392,0.0
Cy Young,1985,NL,tudorjo01,65,120,0.0
MVP,1939,AL,troskha01,4,336,0.0
Rookie of the Year,1987,NL,lancale01,1,120,0.0
Rookie of the Year,1992,AL,flemida01,23,140,0.0
MVP,2002,AL,zitoba01,22,392,0.0
MVP,1956,NL,baileed01,13,336,0.0
MVP,1939,AL,hoagmy01,3,336,0.0
Rookie of the Year,1954,AL,finigji01,8,24,8.0
Cy Young,1986,AL,morrija02,13,140,0.0
MVP,1934,NL,ottme01,37,80,
MVP,1964,NL,allendi01,63,280,0.0
MVP,1970,AL,johnsal01,70,336,0.0
MVP,1961,AL,siebeno01,7,280,0.0
MVP,1983,AL,baineha01,49,392,0.0
MVP,1989,AL,boggswa01,3,392,0.0
MVP,1943,AL,foxpe01,1,336,0.0
MVP,1966,NL,willsma01,5,280,0.0
MVP,1949,NL,wilkste01,8,336,0.0
MVP,1969,NL,alouma01,6,336,0.0
Rookie of the Year,2000,AL,quinnma01,56,140,4.0
MVP,1982,NL,clarkja01,53,336,0.0
MVP,1972,AL,allendi01,321,336,21.0
Rookie of the Year,1952,NL,wilheho01,3,24,3.0
MVP,1959,AL,shawbo01,8,336,0.0
MVP,1970,AL,killeha01,152,336,1.0
MVP,2001,NL,schilcu01,24,448,0.0
MVP,1945,NL,holmeto01,175,336,3.0
MVP,1971,NL,roberda05,1,336,0.0
MVP,1955,AL,wynnea01,6,336,0.0
MVP,1964,AL,radatdi01,37,280,0.0
MVP,2011,AL,konerpa01,11,392,0.0
MVP,1998,NL,sosasa01,438,448,30.0
MVP,2005,NL,carpech01,52,448,0.0
MVP,1977,AL,lylesp01,79,392,1.0
MVP,1975,NL,benchjo01,117,336,0.0
Rookie of the Year,1976,NL,cruzhe01,2,24,2.0
Rookie of the Year,1960,AL,gentiji01,1,24,1.0
MVP,1936,AL,bellbe01,10,80,
MVP,1929,NL,hermaba01,24,80,
MVP,1996,NL,jonesch06,158,392,0.0
Rookie of the Year,1981,NL,bonilju01,5,120,0.0
MVP,1928,AL,heilmha01,4,64,0.0
Rookie of the Year,1994,AL,rislebi01,6,140,0.0
MVP,1972,AL,scottge02,6,336,0.0
MVP,1963,AL,fordwh01,125,280,3.0
MVP,1977,AL,guidrro01,11,392,0.0
MVP,1969,NL,ageeto01,89,336,0.0
MVP,1987,NL,dawsoan01,269,336,11.0
MVP,1959,NL,templjo01,8,336,0.0
MVP,1944,NL,galanau01,1,336,0.0
MVP,1957,NL,spahnwa01,131,336,1.0
MVP,1983,NL,smithoz01,1,336,0.0
Cy Young,2010,NL,cainma01,1,224,0.0
Cy Young,1997,NL,schilcu01,12,140,0.0
MVP,1941,AL,wrighta01,2,336,0.0
MVP,1963,AL,millest01,9,280,0.0
MVP,1927,AL,rothrja01,2,64,0.0
Rookie of the Year,1961,AL,woodja01,1,20,1.0
Cy Young,2008,AL,hallaro01,71,140,4.0
MVP,1912,AL,johnswa01,28,64,
MVP,1995,NL,coninje01,1,392,0.0
MVP,1951,NL,thomsbo01,62,336,1.0
Cy Young,2007,NL,peavyja01,160,160,32.0
Cy Young,2010,NL,myersbr01,2,224,0.0
MVP,1987,AL,hrbekke01,11,392,0.0
MVP,1990,AL,stewada01,56,392,0.0
MVP,1979,NL,collida02,3,336,0.0
MVP,1912,NL,doylela01,48,64,
MVP,1960,AL,mantlmi01,222,336,10.0
MVP,1981,AL,brettge01,1,392,0.0
Rookie of the Year,1985,NL,davisgl01,3,120,0.0
MVP,1958,AL,mantlmi01,127,336,0.0
Cy Young,1992,AL,morrija02,10,140,1.0
MVP,1924,AL,johnswa01,55,64,
MVP,1966,NL,allendi01,107,280,1.0
MVP,1983,AL,coopece01,123,392,0.0
MVP,1975,NL,brocklo01,6,336,0.0
MVP,1982,AL,henderi01,38,392,0.0
Rookie of the Year,1985,AL,guilloz01,101,140,16.0
Cy Young,1994,NL,maddugr01,140,140,28.0
MVP,1933,NL,bergewa01,44,80,
MVP,1985,NL,murphda05,63,336,0.0
Rookie of the Year,1990,AL,maaske01,47,140,0.0
MVP,1970,AL,palmeji01,4,336,0.0
Rookie of the Year,1998,AL,ponsosi01,1,140,0.0
MVP,1976,NL,luzingr01,49,336,0.0
MVP,1962,AL,aguirha01,10,280,0.0
Rookie of the Year,2006,AL,papeljo01,63,140,0.0
MVP,2000,AL,tejadmi01,5,392,0.0
MVP,1945,AL,casege01,60,336,0.0
MVP,1952,AL,reynoal01,183,336,4.0
MVP,1979,NL,stargwi01,216,336,4.0
MVP,1954,AL,norenir01,16,336,0.0
Rookie of the Year,1968,AL,unserde01,3,20,3.0
MVP,1962,AL,kalinal01,58,280,0.0
MVP,1944,NL,medwijo01,9,336,0.0
MVP,1926,AL,heilmha01,16,64,
MVP,1970,NL,walkelu01,4,336,0.0
MVP,1952,AL,gernedi01,6,336,0.0
Rookie of the Year,1996,AL,baldwja01,64,140,0.0
MVP,2009,AL,cabremi01,171,392,1.0
MVP,1947,AL,applilu01,43,336,0.0
Cy Young,1975,AL,bluevi01,2,120,0.0
MVP,1913,NL,knabeot01,4,64,0.0
MVP,1986,AL,schofdi02,1,392,0.0
MVP,1976,NL,richajr01,12,336,0.0
Cy Young,1972,NL,nolanga01,6,120,0.0
Rookie of the Year,1999,AL,hudsoti01,13,140,0.0
MVP,1971,NL,bondsbo01,139,336,0.0
MVP,1941,AL,hayesfr01,3,336,0.0
MVP,1989,AL,parkeda01,44,392,0.0
MVP,1928,NL,bentola01,37,80,
MVP,1995,NL,jonesch06,3,392,0.0
MVP,1998,AL,vaughmo01,135,392,0.0
MVP,1935,AL,bonurze01,7,80,0.0
MVP,1928,AL,gosligo01,13,64,
MVP,1972,NL,mcgratu01,2,336,0.0
Cy Young,2005,NL,willido03,112,160,11.0
MVP,1990,NL,murraed02,123,336,0.0
MVP,1943,NL,shouncl01,24,336,1.0
Cy Young,1985,AL,guidrro01,88,140,4.0
MVP,1968,AL,mcnalda01,78,280,0.0
MVP,1945,AL,newhoha01,236,336,9.0
MVP,1927,NL,grimebu01,4,80,0.0
MVP,1965,NL,morgajo02,1,280,0.0
MVP,2003,AL,thomafr04,20,392,0.0
MVP,2000,AL,ordonma01,28,392,0.0
MVP,1968,NL,perezto01,5,280,0.0
Rookie of the Year,1983,NL,hallme01,32,120,0.0
MVP,1967,AL,robinfr02,31,280,0.0
MVP,1998,NL,hoffmtr01,117,448,0.0
Rookie of the Year,1950,AL,dropowa01,15,24,15.0
Cy Young,1978,AL,caldwmi01,76,140,0.0
MVP,2011,NL,howarry01,39,448,0.0
MVP,2005,AL,sizemgr01,3,392,0.0
MVP,2004,NL,cabremi01,5,448,0.0
MVP,1977,NL,bowala01,1,336,0.0
Rookie of the Year,1988,NL,gantro01,22,120,1.0
MVP,1957,NL,robinfr02,42,336,0.0
Cy Young,1984,NL,suttebr01,33,120,0.0
MVP,1966,AL,conigto01,1,280,0.0
MVP,1928,NL,floweja01,3,80,0.0
Cy Young,2002,AL,zitoba01,114,140,17.0
MVP,1912,NL,alexape01,1,64,0.0
Rookie of the Year,1960,NL,santoro01,2,24,2.0
Cy Young,1981,AL,gossari01,3,140,0.0
Cy Young,2010,AL,sabatcc01,102,196,3.0
MVP,1914,NL,doakbi01,5,64,0.0
MVP,1914,AL,hartzro01,2,64,0.0
MVP,2012,AL,soriara01,5,392,0.0
MVP,1979,AL,downibr01,24,392,0.0
MVP,1976,AL,mcraeha01,99,336,0.0
MVP,1960,AL,piersji01,2,336,0.0
MVP,1982,NL,carltst01,41,336,0.0
Cy Young,1971,NL,stonebi01,1,120,0.0
MVP,1934,NL,boylebu01,4,80,0.0
Cy Young,2000,AL,wellsda01,46,140,0.0
MVP,1972,AL,fiskca01,96,336,0.0
MVP,1951,AL,fainfe01,103,336,1.0
Rookie of the Year,1990,NL,grissma02,1,120,0.0
MVP,1984,AL,balbost01,5,392,0.0
MVP,1933,AL,averiea01,5,80,0.0
Rookie of the Year,1991,AL,guzmaju01,68,140,1.0
MVP,1989,AL,saxst01,3,392,0.0
MVP,1952,NL,matheed01,13,336,0.0
Rookie of the Year,1959,NL,mccovwi01,24,24,24.0
MVP,1975,AL,rudijo01,3,336,0.0
MVP,1986,NL,gwynnto01,34,336,0.0
MVP,1913,AL,turnete01,2,64,0.0
Rookie of the Year,1964,AL,bunkewa01,1,20,1.0
Rookie of the Year,1948,ML,goodmbi01,3,48,3.0
MVP,1956,AL,niemabo01,55,336,0.0
MVP,1931,AL,foxxji01,1,80,0.0
MVP,1994,NL,maddugr01,133,392,0.0
MVP,1937,NL,grissle01,2,80,0.0
Cy Young,2002,NL,oswalro01,8,160,0.0
Cy Young,1974,NL,messean01,66,120,5.0
MVP,1940,AL,finnelo01,1,336,0.0
MVP,1941,AL,siebedi01,10,336,0.0
Cy Young,1996,NL,smoltjo01,136,140,26.0
MVP,2006,NL,jonesch06,3,448,0.0
MVP,1938,NL,mccorfr01,130,336,
MVP,1948,AL,rizzuph01,1,336,0.0
MVP,1997,NL,piazzmi01,263,392,3.0
MVP,2002,NL,jonesan01,7,448,0.0
Rookie of the Year,1949,AL,sievero01,10,24,10.0
MVP,1949,AL,willite01,272,336,13.0
MVP,1996,AL,buhneja01,6,392,0.0
MVP,1941,NL,hermabi01,27,336,
MVP,1978,NL,fingero01,16,336,0.0
MVP,1963,NL,whitebi03,56,280,0.0
MVP,1928,AL,carroow01,3,64,0.0
MVP,1911,AL,laporfr01,2,64,0.0
MVP,1947,NL,cavarph01,6,336,0.0
MVP,2008,AL,suzukic01,1,392,0.0
Cy Young,1993,NL,greento01,2,140,0.0
MVP,2008,AL,rodrifr03,143,392,1.0
MVP,2004,AL,morame01,5,392,0.0
MVP,1912,AL,gandich01,7,64,0.0
MVP,1914,NL,tesreje01,15,64,
MVP,1958,AL,minosmi01,6,336,0.0
MVP,1950,AL,doerrbo01,15,336,0.0
MVP,1925,AL,wingoal01,7,64,0.0
MVP,1997,AL,gonzaju03,66,392,0.0
MVP,1980,AL,murraed02,106,392,0.0
MVP,1965,NL,mayswi01,224,280,9.0
Cy Young,2007,AL,beckejo02,86,140,8.0
MVP,1927,AL,hudliwi01,2,64,0.0
MVP,1981,AL,henderi01,308,392,12.0
MVP,1987,AL,trammal01,311,392,12.0
MVP,1976,NL,schmimi01,179,336,0.0
Rookie of the Year,1983,AL,francju01,78,140,8.0
MVP,1911,NL,luderfr01,1,64,0.0
MVP,1987,AL,sierrru01,5,392,0.0
MVP,1989,AL,bellge02,205,392,4.0
MVP,1998,NL,aloumo01,215,448,0.0
MVP,1993,NL,thompro01,11,392,0.0
MVP,1952,AL,mitchda01,11,336,0.0
MVP,1987,NL,bedrost01,6,336,0.0
MVP,1925,AL,cochrmi01,8,64,
MVP,1935,NL,lombaer01,8,80,0.0
MVP,2003,NL,castilu01,8,448,0.0
MVP,2007,AL,posadjo01,112,392,0.0
Cy Young,1985,AL,leibrch01,7,140,0.0
MVP,1964,AL,killeha01,31,280,0.0
MVP,1965,NL,lefebji01,7,280,0.0
MVP,1925,AL,mostijo01,10,64,
MVP,1963,NL,boyerke01,19,280,0.0
MVP,1945,AL,binksge01,9,336,0.0
Cy Young,1978,AL,palmeji01,14,140,0.0
MVP,1971,NL,simmote01,13,336,0.0
MVP,1911,AL,collied01,32,64,0.0
MVP,1982,AL,caudibi01,4,392,0.0
MVP,1932,NL,traynpi01,17,80,
MVP,1934,NL,hoytwa01,2,80,0.0
Rookie of the Year,1984,NL,gladdda01,9,120,0.0
MVP,1955,AL,mossido01,1,336,0.0
Rookie of the Year,1992,NL,riverbe01,1,120,0.0
MVP,1943,AL,yorkru01,152,336,1.0
MVP,1939,AL,hayesfr01,7,336,0.0
Rookie of the Year,1953,NL,baczefr01,1,24,1.0
MVP,1957,AL,malzofr01,58,336,0.0
MVP,1936,NL,moorete01,1,80,0.0
MVP,1963,NL,mayswi01,102,280,0.0
MVP,1976,NL,eastwra01,26,336,0.0
Rookie of the Year,1983,AL,boddimi01,70,140,5.0
Rookie of the Year,2003,AL,matsuhi01,84,140,10.0
Cy Young,1961,ML,laryfr01,2,18,2.0
MVP,1991,NL,gwynnto01,4,336,0.0
MVP,1960,NL,adcocjo01,5,336,0.0
MVP,1964,AL,kalinal01,17,280,0.0
MVP,1959,AL,allisbo01,1,336,0.0
Cy Young,1990,AL,finlech01,1,140,0.0
MVP,2001,AL,zitoba01,2,392,0.0
MVP,1938,NL,fitzsfr01,1,336,0.0
MVP,1994,AL,davisch01,3,392,0.0
MVP,1928,NL,hogansh01,17,80,
MVP,1976,NL,ziskri01,3,336,0.0
MVP,1913,AL,wagnehe01,6,64,0.0
MVP,1971,AL,dobsopa01,9,336,0.0
MVP,1925,NL,bancrda01,41,80,
MVP,1985,AL,guidrro01,15,392,0.0
MVP,1975,NL,reussje01,2,336,0.0
MVP,1955,AL,boonera01,16,336,0.0
MVP,2006,AL,morneju01,320,392,15.0
MVP,1931,NL,fitzsfr01,1,80,0.0
MVP,1911,NL,archeji01,5,64,0.0
MVP,1993,NL,rijojo01,2,392,0.0
Rookie of the Year,1996,NL,benesal01,5,140,0.0
Rookie of the Year,1988,AL,augusdo01,22,140,0.0
MVP,1990,AL,reedjo01,9,392,0.0
Cy Young,2002,NL,gagneer01,8,160,0.0
Cy Young,1981,AL,fingero01,126,140,22.0
MVP,1980,AL,bumbral01,27,392,0.0
MVP,1922,AL,bassljo01,13,64,
Rookie of the Year,1997,NL,orieke01,1,140,0.0
MVP,1941,NL,tobinji01,10,336,0.0
MVP,1993,NL,burkejo03,1,392,0.0
MVP,1977,AL,thompja01,6,392,0.0
MVP,1947,NL,brancra01,40,336,0.0
MVP,1961,AL,arroylu01,95,280,1.0
MVP,1924,NL,pinelba01,7,80,0.0
MVP,1970,NL,jenkife01,8,336,0.0
MVP,1995,NL,bellde01,12,392,0.0
Rookie of the Year,1993,AL,kirbywa01,12,140,0.0
MVP,1962,AL,cunnijo01,9,280,0.0
MVP,1965,AL,adairje01,7,280,0.0
MVP,1949,AL,robined01,6,336,0.0
Rookie of the Year,1953,NL,brutobi01,2,24,2.0
Rookie of the Year,2006,NL,johnsjo09,11,160,2.0
MVP,1927,NL,mayja01,6,80,0.0
MVP,1927,NL,stephri01,3,80,0.0
MVP,1976,AL,whitero01,3,336,0.0
MVP,1966,NL,reganph01,66,280,0.0
Cy Young,2010,AL,leecl02,6,196,0.0
Cy Young,1971,AL,lolicmi01,85,120,9.0
MVP,1980,NL,hernake01,29,336,0.0
MVP,1925,AL,bengobe01,2,64,0.0
MVP,1982,NL,schmimi01,54,336,0.0
MVP,2006,AL,jeterde01,306,392,12.0
MVP,1952,NL,reesepe01,29,336,0.0
MVP,1950,AL,fordwh01,7,336,0.0
MVP,1940,NL,wyattwh01,3,336,0.0
MVP,1963,NL,clemero01,12,280,0.0
MVP,1972,AL,otisam01,1,336,0.0
MVP,1984,NL,hernake01,195,336,1.0
Cy Young,1982,AL,stanlbo01,4,140,0.0
MVP,1954,NL,roberro01,70,336,0.0
MVP,1911,AL,thomair01,12,64,0.0
MVP,1943,NL,rowesc01,18,336,0.0
MVP,1952,AL,wynnea01,99,336,0.0
MVP,1987,AL,alexado01,17,392,0.0
MVP,1950,AL,dropowa01,75,336,0.0
MVP,2009,AL,mauerjo01,387,392,27.0
Rookie of the Year,1951,AL,minosmi01,11,24,11.0
MVP,1986,NL,worreto01,7,336,0.0
MVP,1940,NL,youngba01,6,336,0.0
MVP,1970,NL,clemero01,33,336,0.0
MVP,1911,AL,greggve01,9,64,0.0
MVP,1960,NL,pinsova01,6,336,0.0
MVP,1950,NL,reesepe01,8,336,0.0
Rookie of the Year,2001,NL,smithbu02,1,160,0.0
Rookie of the Year,1979,AL,castijo01,7,28,7.0
MVP,2006,AL,ordonma01,3,392,0.0
MVP,1978,AL,bostoly01,8,392,0.0
MVP,1972,NL,oliveal01,52,336,0.0
MVP,1941,NL,wyattwh01,151,336,
MVP,1993,NL,dykstle01,267,392,4.0
MVP,1990,NL,martira02,9,336,0.0
MVP,2000,NL,kentje01,392,448,22.0
MVP,1960,AL,robinbr01,211,336,3.0
Rookie of the Year,1980,NL,howest01,80,120,12.0
MVP,1984,AL,evansdw01,39,392,0.0
MVP,1936,AL,bonurze01,1,80,0.0
Rookie of the Year,1961,AL,howsedi01,6,20,6.0
MVP,1981,NL,mintogr01,4,336,0.0
MVP,2002,AL,anderga01,184,392,0.0
MVP,2004,NL,oswalro01,3,448,0.0
MVP,1948,AL,zarilal01,11,336,0.0
MVP,2007,NL,ramirha01,49,448,0.0
MVP,1957,AL,kuennha01,2,336,0.0
Rookie of the Year,2006,NL,olsensc01,1,160,0.0
MVP,1950,AL,wertzvi01,50,336,0.0
MVP,1939,NL,hermabi01,1,336,0.0
Rookie of the Year,2002,AL,lopezro01,97,140,9.0
Cy Young,1970,AL,wrighcl01,9,120,1.0
MVP,1995,AL,vaughmo01,308,392,12.0
MVP,2006,AL,damonjo01,7,392,0.0
MVP,1993,NL,glavito02,1,392,0.0
MVP,1938,NL,bryancl01,16,336,
MVP,1984,NL,murphda05,52,336,0.0
MVP,1944,NL,walkedi02,145,336,3.0
Rookie of the Year,1985,AL,clibust02,16,140,1.0
MVP,1969,AL,powelbo01,227,336,6.0
MVP,1969,NL,wynnji01,8,336,0.0
MVP,1945,AL,wolffro01,78,336,0.0
MVP,2009,AL,sabatcc01,4,392,0.0
Rookie of the Year,1962,NL,hubbske01,19,20,19.0
MVP,1939,NL,lavagco01,3,336,0.0
MVP,2009,NL,hawpebr01,1,448,0.0
MVP,1964,NL,bunniji01,23,280,0.0
Rookie of the Year,1989,AL,abbotji01,10,140,0.0
MVP,1937,AL,foxpe01,1,80,0.0
MVP,1963,AL,yastrca01,81,280,0.0
Rookie of the Year,1993,NL,carrch02,18,140,0.0
MVP,1956,NL,boyerke01,2,336,0.0
MVP,1981,NL,suttebr01,59,336,0.0
MVP,1970,AL,smithre06,3,336,0.0
MVP,1978,AL,jacksre01,18,392,0.0
MVP,1943,NL,bithohi01,1,336,0.0
MVP,1947,NL,verbaem01,9,336,0.0
MVP,1963,NL,davisto02,41,280,0.0
MVP,2008,AL,cabremi01,17,392,0.0
MVP,1947,AL,chrisma01,4,336,0.0
MVP,1913,AL,scottji01,5,64,0.0
Cy Young,1997,NL,kileda01,7,140,0.0
MVP,1955,AL,hoeftbi01,1,336,0.0
MVP,1995,NL,castivi02,3,392,0.0
Rookie of the Year,1997,NL,morrima01,25,140,0.0
MVP,1977,NL,ceyro01,60,336,0.0
Cy Young,2000,AL,clemero02,1,140,0.0
MVP,1943,AL,taborji01,1,336,0.0
Cy Young,1984,NL,goodedw01,45,120,0.0
MVP,1987,NL,gwynnto01,75,336,0.0
MVP,1940,NL,garmsde01,28,336,0.0
MVP,1964,AL,howarel01,124,280,0.0
MVP,2001,NL,rolensc01,1,448,0.0
MVP,1998,NL,bondsba01,66,448,0.0
MVP,1949,NL,meyerru01,8,336,0.0
MVP,1959,AL,berrayo01,26,336,0.0
MVP,1951,NL,musiast01,191,336,2.0
Rookie of the Year,1992,AL,loftoke01,85,140,7.0
MVP,1993,NL,gwynnto01,2,392,0.0
MVP,1961,NL,rosebjo01,4,224,0.0
MVP,1979,AL,lezcasi01,18,392,0.0
MVP,1947,AL,wrighta01,1,336,0.0
MVP,1932,NL,orsater01,6,80,0.0
Cy Young,1964,ML,jacksla01,2,20,2.0
MVP,1995,AL,ripkeca01,3,392,0.0
MVP,1990,NL,drabedo01,59,336,0.0
MVP,1913,NL,daubeja01,50,64,
MVP,1981,NL,cruzjo01,25,336,0.0
MVP,1959,NL,aaronha01,174,336,2.0
Cy Young,1970,NL,nolanga01,5,120,0.0
MVP,1998,NL,beckro01,5,448,0.0
Cy Young,2010,NL,bellhe01,4,224,0.0
MVP,2005,AL,colonba01,3,392,0.0
Rookie of the Year,1961,AL,schwado01,7,20,7.0
MVP,1939,NL,werbebi01,6,336,0.0
MVP,1967,AL,rojasmi01,1,280,0.0
MVP,2004,NL,johnsra05,7,448,0.0
Cy Young,1979,NL,niekrph01,3,120,0.0
MVP,1925,NL,hornsro01,73,80,
MVP,1956,AL,kucksjo01,2,336,0.0
MVP,1980,NL,dawsoan01,72,336,0.0
MVP,1964,NL,robinfr02,98,280,0.0
MVP,1974,AL,grichbo01,49,336,0.0
MVP,1951,AL,reynoal01,125,336,6.0
MVP,1939,NL,hamlilu01,32,336,0.0
MVP,1935,NL,colliri02,2,80,0.0
MVP,1985,AL,barfije01,88,392,0.0
MVP,1934,NL,warnelo01,10,80,
MVP,1961,AL,laryfr01,53,280,0.0
MVP,1932,AL,gomezle01,27,80,
Rookie of the Year,1983,NL,mcmurcr01,49,120,6.0
MVP,1985,NL,brookhu01,11,336,0.0
Rookie of the Year,1959,AL,snyderu01,1,24,1.0
MVP,1987,NL,smithoz01,193,336,9.0
MVP,1911,NL,harmobo01,6,64,0.0
MVP,1960,NL,mcdanli01,95,336,0.0
MVP,1924,NL,hartnga01,5,80,0.0
MVP,1946,NL,kerrbu01,37,336,0.0
MVP,1925,AL,simmoal01,41,64,
MVP,2002,AL,sweenmi01,1,392,0.0
MVP,1970,NL,hickmji02,52,336,0.0
MVP,2001,NL,johnsra05,23,448,0.0
MVP,1961,AL,schilch01,4,280,0.0
MVP,2010,AL,sabatcc01,13,392,0.0
MVP,1914,NL,saiervi01,4,64,0.0
MVP,1985,NL,hernake01,61,336,0.0
MVP,1954,NL,loganjo01,9,336,0.0
Cy Young,1981,NL,ryanno01,28,120,3.0
MVP,1925,AL,heilmha01,20,64,
MVP,1986,NL,maldoca01,2,336,0.0
MVP,1993,AL,stanlmi02,15,392,0.0
MVP,1972,NL,benchjo01,263,336,11.0
MVP,1911,AL,speaktr01,16,64,0.0
Cy Young,2002,AL,martipe02,96,140,11.0
MVP,1911,NL,knabeot01,2,64,0.0
MVP,1955,NL,meyerja01,3,336,0.0
MVP,1959,AL,aparilu01,255,336,8.0
MVP,1935,AL,myerbu01,36,80,0.0
MVP,2011,NL,hallaro01,52,448,0.0
MVP,1997,NL,martipe02,6,392,0.0
MVP,1926,NL,pippwa01,12,80,
MVP,1969,NL,perezto01,28,336,0.0
Rookie of the Year,2002,NL,jennija01,150,160,27.0
MVP,1972,NL,staubru01,2,336,0.0
MVP,2009,NL,utleych01,84,448,0.0
Cy Young,1983,AL,mcgresc01,3,140,0.0
MVP,1950,AL,dobyla01,57,336,0.0
Rookie of the Year,2002,AL,menchke01,2,140,0.0
MVP,1990,NL,butlebr01,2,336,0.0
MVP,1946,AL,doerrbo01,158,336,5.0
MVP,1953,NL,camparo01,297,336,17.0
MVP,1959,NL,spahnwa01,3,336,0.0
Cy Young,2001,NL,schilcu01,98,160,2.0
MVP,1948,AL,newhoha01,48,336,0.0
MVP,1979,AL,coopece01,4,392,0.0
Rookie of the Year,1995,NL,nomohi01,118,140,18.0
Rookie of the Year,1947,ML,robinja02,129,165,
MVP,1914,NL,schmibu01,4,64,0.0
MVP,1968,AL,tiantlu01,78,280,0.0
Rookie of the Year,1999,AL,kochbi01,4,140,0.0
Cy Young,1973,AL,woodwi01,3,120,0.0
MVP,1965,NL,allendi01,4,280,0.0
MVP,1973,NL,aaronha01,35,336,0.0
MVP,2000,NL,kileda01,4,448,0.0
MVP,1965,AL,richabo01,6,280,0.0
Rookie of the Year,1969,AL,mayca01,5,24,5.0
MVP,1942,NL,elliobo01,39,336,0.0
MVP,1973,NL,mcgratu01,17,336,0.0
MVP,1924,NL,bressru01,6,80,0.0
MVP,1965,NL,santoro01,11,280,0.0
MVP,1988,AL,mcgwima01,6,392,0.0
MVP,1947,NL,musiast01,12,336,0.0
MVP,1914,AL,jacksjo01,15,64,
MVP,1989,AL,olsongr01,35,392,0.0
Rookie of the Year,2002,NL,wilkebr01,57,160,2.0
MVP,1981,AL,kempst01,3,392,0.0
Rookie of the Year,2003,NL,podsesc01,81,160,8.0
MVP,1952,AL,berrayo01,104,336,0.0
MVP,1934,AL,troskha01,18,80,
MVP,1949,NL,schoere01,30,336,0.0
Rookie of the Year,1955,AL,scorehe01,18,24,18.0
MVP,1986,AL,higuete01,7,392,0.0
MVP,1969,AL,perryji01,40,336,0.0
MVP,1954,NL,ashburi01,5,336,0.0
MVP,1960,NL,willsma01,7,336,0.0
MVP,1980,AL,wilsowi02,169,392,1.0
MVP,2000,AL,thomafr04,285,392,10.0
MVP,1946,NL,gustifr01,4,336,0.0
Cy Young,1987,NL,ryanno01,12,120,0.0
Rookie of the Year,1948,ML,brisslo01,3,48,3.0
MVP,2009,AL,martivi01,4,392,0.0
MVP,1913,NL,wagneho01,11,64,
MVP,1925,NL,meuseir01,6,80,0.0
MVP,1991,AL,tartada01,32,392,0.0
MVP,1974,NL,mcbriba01,2,336,0.0
MVP,1923,AL,peckiro01,6,64,0.0
MVP,1989,AL,cartejo01,23,392,0.0
MVP,1955,NL,crandde01,8,336,0.0
Cy Young,1983,AL,guidrro01,5,140,0.0
MVP,1973,AL,rojasco01,5,336,0.0
MVP,1971,AL,olivato01,36,336,0.0
MVP,1964,AL,stottme01,4,280,0.0
Rookie of the Year,1996,NL,dyeje01,6,140,0.0
MVP,1933,AL,kammwi01,1,80,0.0
Cy Young,1983,NL,mcmurcr01,3,120,0.0
MVP,1995,AL,edmonji01,18,392,0.0
MVP,1939,NL,galanau01,15,336,0.0
Rookie of the Year,1983,NL,strawda01,106,120,18.0
Rookie of the Year,1991,AL,cuylemi01,22,140,1.0
MVP,2002,NL,gilesbr02,27,448,0.0
MVP,1943,NL,tobinji01,5,336,0.0
MVP,2012,AL,rodnefe01,24,392,0.0
