yearid,lgid,teamid,franchid,divid,rank,g,ghome,w,l,divwin,wcwin,lgwin,wswin,r,ab,h,2b,3b,hr,bb,so,sb,cs,hbp,sf,ra,er,era,cg,sho,sv,ipouts,ha,hra,bba,soa,e,dp,fp,name,park,attendance,bpf,ppf,teamidbr,teamidlahman45,teamidretro
1908,AL,CHA,CHW,,3,156,78.0,88,64,,,Н,Н,537,5027,1127,145,41,3,463,,209.0,,,,470,349,2,107,23,10,4242,1170,11,284,623,233,82.0,0,Чикаго Уайт Сокс,Парк &lt; &lt; Саутсайд II &gt; &gt;,636096.0,98,97,CHW,CHA,CHA
2009,NL,LAN,LAD,W,1,162,,95,67,Y,Н,Н,Н,780,5592,1511,278,39,145,607,1068.0,116.0,48.0,63.0,44.0,611,558,3,1,9,44,4420,1265,127,584,1272,97,134.0,0,Лос-Анджелес Доджерс,Стадион Dodger,3761655.0,96,95,LAD,LAN,LAN
1988,AL,BAL,BAL,E,7,161,80.0,54,107,Н,,Н,Н,550,5358,1275,199,20,137,504,869.0,69.0,44.0,,,789,714,4,20,7,26,4248,1506,153,523,709,118,172.0,0,Балтимор Ориолс,Памятный стадион,1660738.0,97,98,BAL,BAL,BAL
1991,NL,CIN,CIN,W,5,162,81.0,74,88,Н,,Н,Н,689,5501,1419,250,27,164,488,1006.0,124.0,56.0,,,691,613,3,7,11,43,4320,1372,127,560,997,125,131.0,0,Красные Цинциннати,Стадион &quot; Риверфронт &quot;,2372377.0,104,104,CIN,CIN,CIN
1896,NL,PIT,PIT,,6,131,,66,63,,,Н,,787,4701,1371,169,94,27,387,286.0,217.0,,,,741,554,4,108,8,1,3477,1286,18,439,362,317,,0,Питтсбургские пираты,Парк выставки,197000.0,96,96,PIT,PIT,PIT
1918,AL,PHA,OAK,,8,130,68.0,52,76,,,Н,Н,412,4278,1039,124,44,22,343,485.0,83.0,,,,538,414,3,80,13,9,3468,1106,13,486,277,228,136.0,0,Филадельфия Атлетика,Парк Шиве,177926.0,101,105,PHA,PHA,PHA
1930,AL,SLA,BAL,,6,154,78.0,64,90,,,Н,Н,751,5278,1415,289,67,75,497,550.0,93.0,71.0,,,886,772,5,68,5,10,4113,1639,124,449,470,189,152.0,0,Сент-Луис Браунс,Парк IV для спортсменов,152088.0,103,104,SLB,SLA,SLA
1979,AL,DET,DET,E,5,161,80.0,85,76,Н,,Н,Н,770,5375,1446,221,35,164,575,814.0,176.0,86.0,,,738,675,4,25,5,37,4269,1429,167,547,802,120,184.0,0,&lt; &lt; Тигры Детройта &gt; &gt;,Стадион тигр,1630929.0,103,103,DET,DET,DET
1947,NL,SLN,STL,,2,156,77.0,89,65,,,Н,Н,780,5422,1462,235,65,115,612,511.0,28.0,,,,634,548,3,65,12,20,4191,1417,106,495,642,127,169.0,0,Кардиналы Сент-Луиса,Парк IV для спортсменов,1247913.0,104,101,STL,SLN,SLN
1915,AL,NYA,NYY,,5,154,82.0,69,83,,,Н,Н,584,4982,1162,167,50,31,570,669.0,198.0,133.0,,,588,470,3,101,12,2,4146,1272,41,517,559,215,118.0,0,Нью-Йорк Янкиз,Поло Земля IV,256035.0,100,100,NYY,NYA,NYA
1894,NL,BRO,LAD,,5,134,,70,61,,,Н,,1021,4816,1507,228,130,42,466,294.0,282.0,,,,1007,711,5,105,3,5,3486,1447,41,555,285,390,,0,Бруклинские комнаты,Восточный парк,214000.0,93,93,BRO,BRO,BRO
1947,NL,BSN,ATL,,3,154,77.0,86,68,,,Н,Н,701,5253,1444,265,42,85,558,500.0,58.0,,,,622,548,3,74,14,13,4086,1342,93,453,494,153,124.0,0,Бостонские храбрые,Поле храбрых,1277361.0,98,97,BSN,BSN,BSN
1975,NL,PIT,PIT,E,1,161,80.0,92,69,Y,,Н,Н,712,5489,1444,255,47,138,468,832.0,49.0,28.0,,,565,481,3,43,14,31,4311,1302,79,551,768,151,147.0,0,Питтсбургские пираты,Три речного стадиона,1270018.0,99,97,PIT,PIT,PIT
1998,NL,ATL,ATL,E,1,162,81.0,106,56,Y,Н,Н,Н,826,5484,1489,297,26,215,548,1062.0,98.0,43.0,,,581,519,3,24,23,45,4315,1291,117,467,1232,91,139.0,0,Атланты Храбрые храбрые,Поле Тёрнера,3360860.0,100,98,ATL,ATL,ATL
1984,NL,NYN,NYM,E,2,162,81.0,90,72,Н,,Н,Н,652,5438,1400,235,25,107,500,1001.0,149.0,54.0,,,676,577,3,12,15,50,4326,1371,104,573,1028,129,154.0,0,Нью-Йорк Метс,Шейский стадион,1842695.0,99,99,NYM,NYN,NYN
1913,AL,NYA,NYY,,7,153,75.0,57,94,,,Н,Н,529,4880,1157,155,45,8,534,617.0,203.0,,,,668,488,3,75,8,7,4032,1318,31,455,530,286,94.0,0,Нью-Йорк Янкиз,Поло Земля IV,357551.0,100,102,NYY,NYA,NYA
1925,AL,BOS,BOS,,8,152,75.0,47,105,,,Н,Н,639,5166,1375,257,64,41,513,422.0,42.0,56.0,,,922,732,4,68,6,6,3978,1615,67,510,310,265,150.0,0,Бостонский ред Сокс,Парк Фенвей I,267782.0,99,103,BOS,BOS,BOS
1972,AL,ML4,MIL,E,6,156,79.0,65,91,Н,,Н,Н,493,5124,1204,167,22,88,472,868.0,64.0,57.0,,,595,533,3,37,14,32,4173,1289,116,486,740,139,145.0,0,Милуоки Брюэрс,Окружной стадион,600440.0,97,98,MIL,MIL,MIL
1969,NL,PIT,PIT,E,3,162,81.0,88,74,Н,,Н,Н,725,5626,1557,220,52,119,454,944.0,74.0,34.0,,,652,580,3,39,9,33,4335,1348,96,553,1124,155,169.0,0,Питтсбургские пираты,Поле Форбса,769369.0,98,97,PIT,PIT,PIT
1956,NL,ML1,ATL,,2,155,77.0,92,62,,,Н,Н,709,5207,1350,212,54,177,486,714.0,29.0,20.0,,,569,481,3,64,12,27,4179,1295,133,467,639,130,159.0,0,Милуоки храбрые храбрые,Окружной стадион,2046331.0,94,92,MLN,MLN,MLN
1914,FL,BLF,BLT,,3,160,,84,70,,,Н,,645,5120,1374,222,67,32,487,589.0,152.0,,,,628,484,3,88,15,13,4176,1389,34,392,732,259,105.0,0,Балтиморские террапины,,,103,105,BAL,BLF,BLF
1994,NL,CHN,CHC,C,5,113,59.0,49,64,,,,,500,3918,1015,189,26,109,364,750.0,69.0,53.0,,,549,508,4,5,1,27,3069,1054,120,392,717,81,110.0,0,Чикаго Кабс,Филд Уригли,1845208.0,99,99,CHC,CHN,CHN
1930,NL,CIN,CIN,,7,154,77.0,59,95,,,Н,Н,665,5245,1475,265,67,74,445,489.0,48.0,,,,857,754,5,61,6,11,4005,1650,75,394,361,161,164.0,0,Красные Цинциннати,Кросли Филд,386727.0,94,97,CIN,CIN,CIN
1874,,NY2,NNA,,2,65,,42,23,,,Н,,500,2719,709,100,31,8,38,0.0,,,,,377,150,2,62,4,0,1758,658,3,40,0,438,,0,Нью-Йорк Взаимная связь,Союзные земли (Бруклин),,103,102,NYU,NY2,NY2
1969,AL,KCA,KCR,W,4,163,82.0,69,93,Н,,Н,Н,586,5462,1311,179,32,98,522,901.0,129.0,70.0,,,688,605,3,42,10,25,4392,1357,136,560,894,156,114.0,0,Канзас-Сити Роялс,Муниципальный стадион II,902414.0,100,101,KCR,KCA,KCA
1904,NL,SLN,STL,,5,155,76.0,75,79,,,Н,,602,5104,1292,175,66,24,343,,199.0,,,,595,401,2,146,7,2,4104,1286,23,319,529,307,83.0,0,Кардиналы Сент-Луиса,Поле Робисон,386750.0,96,99,STL,SLN,SLN
1991,AL,OAK,OAK,W,4,162,81.0,84,78,Н,,Н,Н,760,5410,1342,246,19,159,642,981.0,151.0,64.0,,,776,733,4,14,10,49,4332,1425,155,655,892,107,150.0,0,Аклендская атлетика,Оклендская Колизей,2713493.0,94,93,OAK,OAK,OAK
1990,NL,NYN,NYM,E,2,162,81.0,91,71,Н,,Н,Н,775,5504,1410,278,21,172,536,851.0,110.0,33.0,,,613,547,3,18,14,41,4320,1339,119,444,1217,132,107.0,0,Нью-Йорк Метс,Шейский стадион,2732745.0,100,99,NYM,NYN,NYN
1890,PL,BFP,BFB,,8,134,,36,96,,,Н,,793,4795,1249,180,64,20,541,367.0,160.0,,,,1199,775,6,125,2,0,3423,1499,67,673,351,491,,0,Баффало Бизонс,,,92,97,BUF,BFP,BFP
1939,NL,PHI,PHI,,8,152,74.0,45,106,,,Н,Н,553,5133,1341,232,40,49,421,486.0,47.0,,,,856,762,5,67,3,12,3978,1502,106,579,447,171,133.0,0,Филадельфия Филадельфия,Парк Шиве,277973.0,94,100,PHI,PHI,PHI
1982,NL,SLN,STL,E,1,162,81.0,92,70,Y,,Y,Y,685,5455,1439,239,52,67,569,805.0,200.0,91.0,,,609,549,3,25,10,47,4395,1420,94,502,689,124,169.0,0,Кардиналы Сент-Луиса,Автобусный стадион II,2111906.0,101,101,STL,SLN,SLN
1900,NL,PIT,PIT,,2,140,,79,60,,,Н,,733,4817,1312,185,100,26,327,321.0,174.0,,,,612,418,3,114,11,1,3687,1232,24,295,415,322,106.0,0,Питтсбургские пираты,Парк выставки,264000.0,101,98,PIT,PIT,PIT
1979,AL,TOR,TOR,E,7,162,81.0,53,109,Н,,Н,Н,613,5423,1362,253,34,95,448,663.0,75.0,56.0,,,862,759,4,44,7,11,4251,1537,165,594,613,158,187.0,0,Торонтские синие джеи,Выставочный стадион,1431651.0,100,102,TOR,TOR,TOR
1962,NL,SFN,SFG,,1,165,82.0,103,62,,,Y,Н,878,5588,1552,235,32,204,523,822.0,73.0,50.0,,,690,615,3,62,10,39,4383,1399,148,503,886,142,153.0,0,Сан-Франциско Гиганты,Парк слоновой палочки,1592594.0,99,96,SFG,SFN,SFN
1944,AL,DET,DET,,2,156,78.0,88,66,,,Н,Н,658,5344,1405,220,44,60,532,500.0,61.0,55.0,,,581,481,3,87,20,8,4200,1373,39,452,568,190,184.0,0,&lt; &lt; Тигры Детройта &gt; &gt;,Стадион Бриггс,923176.0,105,103,DET,DET,DET
1871,,WS3,OLY,,4,32,,15,15,,,Н,,310,1353,375,54,26,6,48,13.0,48.0,,,,303,137,4,32,0,0,846,371,4,45,13,217,,0,Олимпийские игры в Вашингтоне,Олимпийские игры,,94,98,OLY,WS3,WS3
1941,NL,SLN,STL,,2,155,79.0,97,56,,,Н,Н,734,5457,1482,254,56,70,540,543.0,47.0,,,,589,502,3,64,15,20,4248,1289,85,502,659,171,146.0,0,Кардиналы Сент-Луиса,Парк IV для спортсменов,633645.0,107,104,STL,SLN,SLN
1997,NL,HOU,HOU,C,1,162,81.0,84,78,Y,Н,Н,Н,777,5502,1427,314,40,133,633,1085.0,171.0,74.0,,,660,595,3,16,12,37,4377,1379,134,511,1138,131,169.0,0,Хьюстон Астрос,Астродом,2046781.0,96,95,HOU,HOU,HOU
1994,NL,HOU,HOU,C,2,115,59.0,66,49,,,,,602,3955,1099,252,25,120,394,718.0,124.0,44.0,,,503,454,3,9,3,29,3087,1043,102,367,739,72,110.0,0,Хьюстон Астрос,Астродом,1561136.0,95,94,HOU,HOU,HOU
1923,NL,BRO,LAD,,6,155,78.0,76,78,,,Н,Н,753,5476,1559,214,81,62,425,382.0,71.0,50.0,,,741,580,3,94,8,5,4188,1503,55,476,548,291,137.0,0,Бруклинские Робинс,Эббетс Поле,564666.0,98,97,BRO,BRO,BRO
1892,NL,SLN,STL,,11,155,,56,94,,,Н,,703,5259,1187,138,53,45,607,491.0,209.0,,,,922,627,4,139,4,1,4032,1466,47,543,478,453,,0,Сент-Луис Браунс,Парк I для спортсменов,192442.0,105,104,STL,SLN,SLN
1916,NL,PHI,PHI,,2,154,79.0,91,62,,,Н,Н,581,4985,1244,223,53,42,399,571.0,149.0,,,,489,362,2,97,25,9,4146,1238,28,295,601,234,119.0,0,Филадельфия Филадельфия,Кубок Бейкера,515365.0,104,101,PHI,PHI,PHI
1919,AL,WS1,MIN,,7,142,72.0,56,84,,,Н,Н,533,4757,1238,177,63,24,416,511.0,142.0,,,,570,426,3,68,13,10,3822,1237,20,451,536,227,86.0,0,Сенаторы Вашингтона,Стадион Гриффита I,234096.0,99,99,WSH,WS1,WS1
1920,AL,WS1,MIN,,6,153,76.0,68,84,,,Н,Н,723,5251,1526,233,81,36,433,543.0,161.0,114.0,,,802,633,4,81,10,10,4101,1521,51,520,418,232,95.0,0,Сенаторы Вашингтона,Стадион Гриффита I,359260.0,97,98,WSH,WS1,WS1
1945,AL,PHA,OAK,,8,153,77.0,52,98,,,Н,Н,494,5296,1297,201,37,33,449,463.0,25.0,45.0,,,638,555,3,65,11,8,4143,1380,55,571,531,152,160.0,0,Филадельфия Атлетика,Парк Шиве,462631.0,98,101,PHA,PHA,PHA
1999,NL,ARI,ARI,W,1,162,81.0,100,62,Y,Н,Н,Н,908,5658,1566,289,46,216,588,1045.0,137.0,39.0,,,676,615,3,16,9,42,4401,1387,176,543,1198,104,129.0,0,Аризона Даймондбэкс,Банк Один шарпарк,3019654.0,101,101,ARI,ARI,ARI
1958,NL,ML1,ATL,,1,154,77.0,92,62,,,Y,Н,675,5225,1388,221,21,167,478,646.0,26.0,8.0,,,541,491,3,72,16,17,4128,1261,125,426,773,119,152.0,0,Милуоки храбрые храбрые,Окружной стадион,1971101.0,92,89,MLN,MLN,MLN
1914,AL,PHA,OAK,,1,158,78.0,99,53,,,Y,Н,749,5126,1392,165,80,29,545,517.0,231.0,188.0,,,529,434,2,89,24,17,4212,1264,18,521,720,213,116.0,0,Филадельфия Атлетика,Парк Шиве,346641.0,96,95,PHA,PHA,PHA
1908,NL,CIN,CIN,,5,155,77.0,73,81,,,Н,Н,489,4879,1108,129,77,14,372,,196.0,,,,544,364,2,110,17,8,4152,1218,19,415,433,255,72.0,0,Красные Цинциннати,Палас фанов,399200.0,97,98,CIN,CIN,CIN
1936,NL,SLN,STL,,2,155,77.0,87,67,,,Н,Н,795,5537,1554,332,60,88,442,577.0,69.0,,,,794,694,4,65,5,24,4194,1610,89,434,559,154,134.0,0,Кардиналы Сент-Луиса,Парк IV для спортсменов,448078.0,99,98,STL,SLN,SLN
1933,AL,WS1,MIN,,1,153,76.0,99,53,,,Y,Н,850,5524,1586,281,86,60,539,395.0,65.0,50.0,,,665,590,3,68,5,26,4167,1415,64,452,447,133,149.0,0,Сенаторы Вашингтона,Стадион Гриффита I,437533.0,99,98,WSH,WS1,WS1
1938,NL,BRO,LAD,,7,151,74.0,69,80,,,Н,Н,704,5142,1322,225,79,61,611,615.0,66.0,,,,710,602,4,56,12,14,3996,1464,88,446,469,157,148.0,0,Бруклин Доджерс,Эббетс Поле,663087.0,103,104,BRO,BRO,BRO
1920,NL,CIN,CIN,,3,154,77.0,82,71,,,Н,Н,639,5176,1432,169,76,18,382,367.0,158.0,128.0,,,569,448,2,90,12,9,4173,1327,26,393,435,200,125.0,0,Красные Цинциннати,Кросли Филд,568107.0,98,97,CIN,CIN,CIN
2006,AL,OAK,OAK,W,1,162,81.0,93,69,Y,Н,Н,Н,771,5500,1429,266,22,175,650,976.0,61.0,20.0,50.0,56.0,727,679,4,5,11,54,4355,1525,162,529,1003,84,173.0,0,Аклендская атлетика,Макэфи Колизей,1976625.0,97,97,OAK,OAK,OAK
1901,AL,CHA,CHW,,1,137,71.0,83,53,,,Y,,819,4725,1303,173,89,32,475,337.0,280.0,,,,631,403,2,110,11,2,3654,1250,27,312,394,345,100.0,0,Чикаго Уайт Сокс,Парк &lt; &lt; Саутсайд II &gt; &gt;,354350.0,97,95,CHW,CHA,CHA
1913,AL,BOS,BOS,,4,151,75.0,79,71,,,Н,Н,631,4965,1334,220,101,17,466,534.0,189.0,,,,610,444,2,83,12,10,4074,1323,6,442,710,238,84.0,0,Бостонский ред Сокс,Парк Фенвей I,437194.0,103,100,BOS,BOS,BOS
1904,NL,BRO,LAD,,6,154,76.0,56,97,,,Н,,497,4917,1142,159,53,15,411,,205.0,,,,614,401,2,135,12,2,4011,1281,27,414,453,343,87.0,0,Бруклинский супербас,Вашингтон Парк III,214600.0,97,100,BRO,BRO,BRO
1905,NL,BSN,ATL,,7,156,76.0,51,103,,,Н,Н,468,5190,1217,148,52,17,302,,132.0,,,,733,541,3,139,14,0,4149,1390,36,433,533,311,89.0,0,Бостонские бунтари,South End Groups III,150003.0,98,103,BSN,BSN,BSN
1988,NL,CHN,CHC,E,4,163,82.0,77,85,Н,,Н,Н,660,5675,1481,262,46,113,403,910.0,120.0,46.0,,,694,625,3,30,10,29,4392,1494,115,490,897,125,128.0,0,Чикаго Кабс,Филд Уригли,2089034.0,105,105,CHC,CHN,CHN
2010,AL,TEX,TEX,W,1,162,,90,72,Y,Н,Y,Н,787,5635,1556,268,25,162,511,986.0,123.0,48.0,45.0,54.0,687,636,3,7,8,46,4366,1355,162,551,1181,123,132.0,0,Техасские рейнджеры,Рейнджеры Баллпарк в Арлингтоне,,105,104,TEX,TEX,TEX
1966,NL,NYN,NYM,,9,161,81.0,66,95,,,Н,Н,587,5371,1286,187,35,98,446,992.0,55.0,46.0,,,761,661,4,37,9,22,4281,1497,166,521,773,159,171.0,0,Нью-Йорк Метс,Шейский стадион,1932693.0,97,100,NYM,NYN,NYN
1973,AL,KCA,KCR,W,2,162,81.0,88,74,Н,,Н,Н,755,5508,1440,239,40,114,644,696.0,105.0,69.0,,,752,675,4,40,7,41,4347,1521,114,617,790,167,192.0,0,Канзас-Сити Роялс,Стадион &lt; &lt; Роялс &gt; &gt;,1345341.0,106,106,KCR,KCA,KCA
1986,NL,SDN,SDP,W,4,162,81.0,74,88,Н,,Н,Н,656,5515,1442,239,25,136,484,917.0,96.0,68.0,,,723,640,3,13,7,32,4329,1406,150,607,934,135,135.0,0,Сан-Диего Падрес,Стадион Джека Мерфи,1805716.0,98,98,SDP,SDN,SDN
1917,NL,PIT,PIT,,8,157,79.0,51,103,,,Н,Н,464,5169,1230,160,61,9,399,580.0,150.0,,,,595,474,3,84,17,6,4251,1318,14,432,509,251,119.0,0,Питтсбургские пираты,Поле Форбса,192807.0,103,105,PIT,PIT,PIT
1933,AL,SLA,BAL,,8,153,77.0,55,96,,,Н,Н,669,5285,1337,244,64,64,520,556.0,72.0,60.0,,,820,728,4,55,7,10,4080,1574,96,531,426,150,162.0,0,Сент-Луис Браунс,Парк IV для спортсменов,88113.0,106,108,SLB,SLA,SLA
1891,AA,PH4,PHQ,,5,143,,73,66,,,Н,,817,5039,1301,182,123,55,447,548.0,149.0,,,,794,549,4,135,3,0,3699,1274,35,520,533,389,,0,Филадельфия Атлетика,Атлетический парк,,103,103,PHA,PH4,PH4
1999,NL,PIT,PIT,C,3,161,81.0,78,83,Н,Н,Н,Н,775,5468,1417,282,40,171,573,1197.0,112.0,44.0,,,782,689,4,8,3,34,4297,1444,160,633,1083,147,174.0,0,Питтсбургские пираты,Три речного стадиона,1638023.0,101,101,PIT,PIT,PIT
2009,AL,KCA,KCR,C,4,162,,65,97,Н,Н,Н,Н,686,5532,1432,276,51,144,457,1091.0,88.0,29.0,42.0,32.0,842,765,4,10,9,34,4278,1486,166,600,1153,127,159.0,0,Канзас-Сити Роялс,Стадион Кауффмана,1797891.0,97,99,KCR,KCA,KCA
1936,AL,SLA,BAL,,7,155,77.0,57,95,,,Н,Н,804,5391,1502,299,66,79,625,627.0,62.0,20.0,,,1064,935,6,54,3,13,4044,1776,115,609,399,188,143.0,0,Сент-Луис Браунс,Парк IV для спортсменов,93267.0,102,106,SLB,SLA,SLA
1886,NL,PHI,PHI,,4,119,,71,43,,,Н,Н,621,4072,976,145,66,26,282,516.0,226.0,,,,498,284,2,110,10,2,3135,923,29,264,540,393,,0,Филадельфийские квакеры,Парк отдыха,,100,99,PHI,PHI,PHI
1926,AL,PHA,OAK,,3,150,71.0,83,67,,,Н,Н,677,5046,1359,259,65,61,523,452.0,56.0,46.0,,,570,449,3,62,10,16,4038,1362,38,451,571,173,131.0,0,Филадельфия Атлетика,Парк Шиве,714508.0,106,104,PHA,PHA,PHA
1978,AL,CHA,CHW,W,5,161,80.0,71,90,Н,,Н,Н,634,5393,1423,221,41,106,409,625.0,83.0,68.0,,,731,659,4,38,9,33,4227,1380,128,586,710,138,130.0,0,Чикаго Уайт Сокс,Парк Комиски,1491100.0,101,102,CHW,CHA,CHA
1914,FL,CHF,CHH,,2,157,,87,67,,,Н,,621,5098,1314,227,50,52,520,645.0,171.0,,,,517,385,2,93,17,8,4260,1204,43,393,650,249,113.0,0,Чикаго Чи-Федералы,Филд Уригли,,94,92,CHI,CHF,CHF
1960,NL,LAN,LAD,,4,154,77.0,82,72,,,Н,Н,662,5227,1333,216,38,126,529,837.0,95.0,53.0,,,593,528,3,46,13,20,4194,1218,154,564,1122,124,142.0,0,Лос-Анджелес Доджерс,Колизей мемориала Лос-Анджелеса,2253887.0,106,105,LAD,LAN,LAN
1943,AL,CHA,CHW,,4,155,76.0,82,72,,,Н,Н,573,5254,1297,193,46,33,561,581.0,173.0,87.0,,,594,498,3,70,12,19,4200,1352,54,501,476,166,167.0,0,Чикаго Уайт Сокс,Парк Комиски,508962.0,99,101,CHW,CHA,CHA
1951,NL,CHN,CHC,,8,155,77.0,62,92,,,Н,Н,614,5307,1327,200,47,103,477,647.0,63.0,30.0,,,750,668,4,48,10,10,4155,1416,125,572,544,181,161.0,0,Чикаго Кабс,Филд Уригли,894415.0,102,104,CHC,CHN,CHN
1915,FL,BRF,BTT,,7,153,,70,82,,,Н,,647,5035,1348,205,75,36,473,654.0,249.0,,,,673,507,3,78,10,16,4065,1299,27,536,467,285,103.0,0,Бруклинские таблетки,,,99,100,BTT,BRF,BRF
2012,NL,HOU,HOU,C,6,162,81.0,55,107,Н,Н,Н,Н,583,5407,1276,238,28,146,463,1365.0,105.0,46.0,58.0,30.0,794,721,4,3,2,31,4270,1493,173,540,1170,118,131.0,0,Хьюстон Астрос,Мини-парк &quot; Горничная &quot;,1607733.0,99,101,HOU,HOU,HOU
1924,NL,PHI,PHI,,7,152,76.0,55,96,,,Н,Н,676,5306,1459,256,56,94,382,452.0,57.0,67.0,,,849,733,4,59,7,10,4062,1689,84,469,349,175,168.0,0,Филадельфия Филадельфия,Кубок Бейкера,299818.0,112,115,PHI,PHI,PHI
1986,AL,TOR,TOR,E,4,163,81.0,86,76,Н,,Н,Н,809,5716,1540,285,35,181,496,848.0,110.0,59.0,,,733,669,4,16,12,44,4428,1467,164,487,1002,100,150.0,0,Торонтские синие джеи,Выставочный стадион,2455477.0,103,102,TOR,TOR,TOR
1967,NL,SFN,SFG,,2,162,82.0,91,71,,,Н,Н,652,5524,1354,201,39,140,520,978.0,22.0,30.0,,,551,478,2,64,17,25,4422,1283,113,453,990,134,149.0,0,Сан-Франциско Гиганты,Парк слоновой палочки,1242480.0,100,99,SFG,SFN,SFN
1999,AL,TEX,TEX,W,1,162,81.0,95,67,Y,Н,Н,Н,945,5651,1653,304,29,230,611,937.0,111.0,54.0,,,859,809,5,6,9,47,4306,1626,186,509,979,119,167.0,0,Техасские рейнджеры,Баллпарк в Арлингтоне,2771469.0,105,105,TEX,TEX,TEX
1978,NL,PIT,PIT,E,2,161,81.0,88,73,Н,,Н,Н,684,5406,1390,239,54,115,480,874.0,213.0,90.0,,,637,547,3,30,13,44,4332,1366,103,499,880,166,133.0,0,Питтсбургские пираты,Три речного стадиона,964106.0,105,104,PIT,PIT,PIT
2012,NL,PHI,PHI,E,3,162,81.0,81,81,Н,Н,Н,Н,684,5544,1414,271,28,158,454,1094.0,116.0,23.0,63.0,39.0,680,618,3,5,4,42,4354,1387,178,409,1385,101,118.0,0,Филадельфия Филадельфия,Парк &lt; &lt; Граждане банка &gt; &gt;,3565718.0,102,101,PHI,PHI,PHI
1991,NL,CHN,CHC,E,4,160,83.0,77,83,Н,,Н,Н,695,5522,1395,232,26,159,442,879.0,123.0,64.0,,,734,652,4,12,4,40,4368,1415,117,542,927,113,120.0,0,Чикаго Кабс,Филд Уригли,2314250.0,104,105,CHC,CHN,CHN
1886,NL,SL5,SLM,,6,126,,43,79,,,Н,Н,547,4250,1001,183,46,30,235,656.0,156.0,,,,712,388,3,118,6,0,3231,1050,34,392,501,452,,0,Сент-Луис Марунс,Парк I для спортсменов,,94,97,SLM,SL5,SL5
1936,AL,CLE,CLE,,5,157,81.0,80,74,,,Н,Н,921,5646,1715,357,82,123,514,470.0,66.0,53.0,,,862,745,4,74,6,12,4167,1604,73,607,619,182,154.0,0,Индейцы Кливленда,Парк II/Кливлендский стадион Лиги,500391.0,103,102,CLE,CLE,CLE
1998,NL,SDN,SDP,W,1,162,81.0,98,64,Y,Н,Y,Н,749,5490,1390,292,30,167,604,1072.0,79.0,37.0,,,635,587,3,14,11,59,4363,1384,139,501,1217,104,155.0,0,Сан-Диего Падрес,Стадион Qualcomm,2555874.0,92,92,SDP,SDN,SDN
1900,NL,SLN,STL,,5,142,,65,75,,,Н,,744,4877,1420,141,81,36,406,318.0,243.0,,,,748,507,3,117,12,0,3651,1373,37,299,325,331,73.0,0,Кардиналы Сент-Луиса,Поле Робисон,270000.0,99,98,STL,SLN,SLN
1928,NL,PHI,PHI,,8,152,75.0,43,109,,,Н,Н,660,5234,1396,257,47,85,503,510.0,53.0,,,,957,835,5,42,4,11,4056,1660,108,675,404,179,171.0,0,Филадельфия Филадельфия,Кубок Бейкера,182168.0,106,110,PHI,PHI,PHI
2010,AL,CLE,CLE,C,4,162,,69,93,Н,Н,Н,Н,646,5487,1362,290,20,128,545,1184.0,91.0,33.0,64.0,33.0,752,684,4,10,4,34,4299,1477,147,572,967,126,179.0,0,Индейцы Кливленда,Джейкобс Филд,,93,93,CLE,CLE,CLE
1989,NL,SLN,STL,E,3,164,83.0,86,76,Н,,Н,Н,632,5492,1418,263,47,73,507,848.0,155.0,54.0,,,608,545,3,18,18,43,4383,1330,84,482,844,111,134.0,0,Кардиналы Сент-Луиса,Автобусный стадион II,3080980.0,103,103,STL,SLN,SLN
1933,NL,NY1,SFG,,1,156,77.0,91,61,,,Y,Y,636,5461,1437,204,41,82,377,477.0,31.0,,,,515,424,2,75,23,15,4224,1280,61,400,555,178,156.0,0,Нью-Йорк Гиганты,Поло Земля IV,604471.0,99,97,NYG,NY1,NY1
1887,NL,PIT,PIT,,6,125,,55,69,,,Н,Н,621,4414,1141,183,78,20,319,381.0,221.0,,,,750,507,4,123,3,0,3324,1287,39,246,248,425,,0,Питтсбургские аллегени,Парк отдыха,,93,93,PIT,PIT,PIT
2012,NL,SDN,SDP,W,4,162,81.0,76,86,Н,Н,Н,Н,651,5422,1339,272,43,121,539,1238.0,155.0,46.0,54.0,34.0,710,640,4,4,3,43,4304,1356,162,539,1205,121,97.0,0,Сан-Диего Падрес,Парк Петко,2123721.0,92,92,SDP,SDN,SDN
1915,NL,PIT,PIT,,5,156,79.0,73,81,,,Н,Н,557,5113,1259,197,91,24,419,656.0,182.0,111.0,,,520,399,2,91,18,11,4140,1229,21,384,544,214,100.0,0,Питтсбургские пираты,Поле Форбса,225743.0,99,99,PIT,PIT,PIT
