awardid,yearid,lgid,playerid,pointswon,pointsmax,votesfirst
MVP,1977,AL,leonade01,1,392,0.0
MVP,1940,NL,gustifr01,1,336,0.0
MVP,2003,AL,martipe02,7,392,0.0
MVP,1987,AL,tartada01,10,392,0.0
MVP,1972,NL,speiech01,1,336,0.0
MVP,1944,AL,cullero01,5,336,0.0
MVP,1931,AL,cochrmi01,16,80,
MVP,1926,AL,falkbi01,6,64,0.0
MVP,1955,NL,thomafr03,1,336,0.0
Rookie of the Year,1982,NL,sandbry01,9,120,1.0
Rookie of the Year,1991,AL,delucri01,7,140,0.0
MVP,1970,AL,hortoto01,1,336,0.0
MVP,1971,AL,mcnalda01,26,336,0.0
MVP,1932,NL,wanerll01,6,80,0.0
MVP,1926,NL,browned02,10,80,
Cy Young,1983,AL,hoytla01,116,140,17.0
MVP,1985,AL,balbost01,6,392,0.0
MVP,1939,NL,lavagco01,3,336,0.0
MVP,2007,NL,fieldpr01,284,448,5.0
MVP,1985,AL,winfida01,35,392,0.0
MVP,1936,AL,averiea01,48,80,
Cy Young,2004,AL,rodrifr03,1,140,0.0
Cy Young,2006,NL,oswalro01,31,160,3.0
MVP,1985,NL,guerrpe01,208,336,3.0
Rookie of the Year,1988,NL,jordari02,2,120,0.0
MVP,1963,NL,clemero01,12,280,0.0
MVP,2000,AL,tejadmi01,5,392,0.0
MVP,2004,AL,teixema01,5,392,0.0
Rookie of the Year,1999,NL,bensokr01,5,160,0.0
Cy Young,2009,NL,carpech01,94,160,9.0
MVP,1981,AL,oliveal01,8,392,0.0
MVP,1969,NL,cepedor01,1,336,0.0
MVP,1913,NL,knabeot01,4,64,0.0
MVP,1924,AL,flagsir01,5,64,0.0
MVP,1979,AL,singlke01,241,392,3.0
MVP,1983,AL,quiseda01,107,392,0.0
MVP,1932,NL,hermaba01,8,80,0.0
MVP,1924,AL,hausejo01,13,64,
MVP,1972,AL,tiantlu01,70,336,0.0
Cy Young,1993,NL,portuma01,2,140,0.0
MVP,1943,AL,smithal03,19,336,0.0
Rookie of the Year,2000,NL,pierrju01,1,160,0.0
MVP,1946,NL,holmeto01,11,336,0.0
MVP,1928,NL,vanceda01,13,80,
MVP,1936,AL,dickebi01,29,80,
Cy Young,1999,AL,coneda01,3,140,0.0
MVP,1942,AL,stephve01,140,336,1.0
Cy Young,1978,NL,fingero01,1,120,0.0
MVP,1914,AL,weavebu01,11,64,
MVP,2010,NL,gonzaad01,197,448,0.0
MVP,1965,NL,lawve01,12,280,0.0
Rookie of the Year,1991,NL,stantmi02,1,120,0.0
Cy Young,2003,NL,ortizru01,9,160,0.0
Cy Young,2002,AL,lowede01,41,140,0.0
MVP,1977,AL,campbbi02,65,392,0.0
MVP,1984,AL,murraed02,197,392,2.0
MVP,2005,NL,pujolal01,378,448,18.0
Rookie of the Year,1949,NL,crandde01,3,24,3.0
MVP,2005,AL,roberbr01,5,392,0.0
MVP,1986,AL,baylodo01,32,392,0.0
MVP,1981,NL,campri01,9,336,0.0
MVP,1969,AL,greendi01,1,336,0.0
MVP,1967,AL,fregoji01,70,280,0.0
MVP,1952,NL,shubage01,5,336,0.0
MVP,1935,NL,daviscu01,2,80,0.0
MVP,1952,NL,loganjo01,3,336,0.0
MVP,2012,AL,riosal01,17,392,0.0
MVP,1969,NL,aaronha01,188,336,2.0
MVP,2011,NL,pujolal01,166,448,0.0
MVP,1974,AL,hendeke01,12,336,0.0
Cy Young,1978,AL,figueed01,1,140,0.0
MVP,1926,AL,melilsk01,6,64,0.0
MVP,1970,AL,wrighcl01,8,336,0.0
Cy Young,1979,AL,eckerde01,1,140,0.0
MVP,1962,AL,robinbr01,41,280,0.0
MVP,1963,AL,killeha01,85,280,0.0
MVP,1981,NL,dawsoan01,215,336,2.0
MVP,1986,AL,righeda01,71,392,0.0
MVP,1947,NL,mizejo01,144,336,2.0
MVP,1946,NL,mizejo01,14,336,0.0
MVP,1940,NL,mizejo01,209,336,6.0
MVP,1973,NL,rosepe01,274,336,12.0
MVP,1932,AL,davisha02,5,80,0.0
MVP,1923,AL,gerbewa01,20,64,0.0
Cy Young,2005,NL,cordech01,1,160,0.0
MVP,1914,NL,burnsge01,31,64,
MVP,1986,NL,smithda02,5,336,0.0
MVP,1939,NL,hartnga01,5,336,0.0
MVP,1945,NL,masiph01,2,336,0.0
MVP,1939,AL,greenha01,12,336,0.0
MVP,1978,AL,riceji01,352,392,20.0
Cy Young,2002,AL,martipe02,96,140,11.0
Rookie of the Year,2002,NL,priorma01,3,160,0.0
Cy Young,2004,NL,zambrca01,8,160,0.0
Cy Young,2006,AL,nathajo01,3,140,0.0
MVP,1960,AL,marisro01,225,336,8.0
Rookie of the Year,2003,AL,gerutjo01,20,140,0.0
MVP,1914,AL,mcinnst01,11,64,
MVP,2006,NL,bayja01,1,448,0.0
MVP,1972,NL,cardejo02,1,336,0.0
MVP,1965,NL,mayswi01,224,280,9.0
MVP,1982,AL,boonebo01,12,392,0.0
MVP,1934,AL,higgipi01,3,80,0.0
Rookie of the Year,1998,AL,hernaor01,25,140,1.0
Cy Young,1972,NL,nolanga01,6,120,0.0
Rookie of the Year,1999,NL,morriwa02,69,160,6.0
MVP,1977,AL,brettge01,51,392,0.0
MVP,1955,AL,phillda01,6,336,0.0
MVP,1946,NL,masiph01,7,336,0.0
Cy Young,1975,AL,gossari01,2,120,0.0
MVP,1927,NL,friscfr01,66,80,
MVP,2002,NL,vidrojo01,1,448,0.0
MVP,1978,AL,murraed02,50,392,0.0
MVP,1943,AL,siebedi01,1,336,0.0
MVP,1964,NL,shortch02,2,280,0.0
Rookie of the Year,1980,AL,peterri01,3,140,0.0
MVP,1973,AL,briggjo02,6,336,0.0
Cy Young,1998,AL,coneda01,16,140,0.0
MVP,1989,AL,davisch01,1,392,0.0
MVP,1943,NL,bartedi01,5,336,0.0
Cy Young,1977,NL,suttebr01,5,120,0.0
Cy Young,2011,NL,vogelry01,1,224,0.0
MVP,1927,AL,cochrmi01,18,64,0.0
MVP,1964,NL,amaroru01,5,280,0.0
MVP,1933,AL,simmoal01,19,80,0.0
MVP,1943,NL,sewelri01,127,336,0.0
MVP,1981,AL,bellbu01,7,392,0.0
MVP,2006,AL,dyeje01,156,392,0.0
MVP,2012,NL,molinya01,241,448,1.0
Rookie of the Year,2000,AL,wunscke01,2,140,0.0
MVP,1979,NL,matthga01,4,336,0.0
MVP,1912,AL,moriage02,3,64,0.0
MVP,1913,NL,humphbe01,2,64,0.0
Cy Young,1995,NL,nomohi01,29,140,0.0
MVP,1945,NL,kerrbu01,7,336,0.0
Rookie of the Year,1978,NL,hornebo01,12,24,12.0
Cy Young,1989,AL,russeje01,1,140,0.0
Cy Young,2000,NL,johnsra05,133,160,22.0
Cy Young,1982,AL,stiebda01,36,140,5.0
MVP,2006,NL,berkmla01,230,448,0.0
Rookie of the Year,1996,NL,hollato01,105,140,15.0
MVP,1948,AL,joosted01,39,336,0.0
MVP,1947,AL,doerrbo01,6,336,0.0
MVP,1925,NL,vanceda01,42,80,
MVP,1960,AL,runnepe01,18,336,0.0
MVP,1982,AL,baineha01,9,392,0.0
MVP,1942,NL,westma02,4,336,0.0
MVP,2010,AL,teixema01,1,392,0.0
Cy Young,1967,AL,horlejo01,2,20,2.0
MVP,1948,AL,lemonbo01,101,336,0.0
MVP,1962,NL,crandde01,2,280,0.0
MVP,1948,NL,hattogr01,3,336,0.0
MVP,1944,AL,kellge01,6,336,0.0
MVP,1950,AL,garvene01,6,336,0.0
MVP,1926,AL,flagsir01,2,64,0.0
MVP,1950,NL,kluszte01,14,336,0.0
MVP,1994,AL,molitpa01,9,392,0.0
MVP,1935,AL,hemslro01,16,80,0.0
MVP,1943,NL,dahlgba01,2,336,0.0
MVP,1972,NL,marshmi01,22,336,0.0
Rookie of the Year,2001,AL,sabatcc01,73,140,1.0
MVP,1926,NL,ofarrbo01,79,80,
MVP,1967,AL,chancde01,19,280,0.0
MVP,1943,AL,wynnea01,13,336,0.0
Cy Young,1999,NL,millwke01,36,160,1.0
MVP,1997,AL,palmera01,36,392,0.0
MVP,1981,AL,stiebda01,1,392,0.0
Cy Young,1980,NL,mcgratu01,1,120,0.0
Cy Young,1981,AL,mccatst01,84,140,6.0
MVP,1933,NL,traynpi01,20,80,
MVP,1911,NL,klingjo01,1,64,0.0
MVP,2011,NL,fieldpr01,229,448,1.0
Rookie of the Year,1982,NL,bedrost01,4,120,0.0
MVP,1931,NL,wilsoji01,28,80,
MVP,1983,AL,yountro01,6,392,0.0
MVP,1976,AL,fidryma01,41,336,1.0
Cy Young,2003,NL,priorma01,60,160,2.0
MVP,1972,AL,kalinal01,4,336,0.0
MVP,1989,NL,raineti01,3,336,0.0
Cy Young,1956,ML,fordwh01,1,16,1.0
Rookie of the Year,2003,AL,baldero01,51,140,5.0
MVP,2001,NL,pujolal01,222,448,0.0
MVP,1912,NL,eversjo01,2,64,0.0
MVP,1927,AL,flagsir01,3,64,0.0
MVP,1941,AL,mccosba01,12,336,0.0
MVP,1986,NL,knighra01,9,336,0.0
MVP,1912,NL,beschbo01,17,64,
MVP,1913,NL,milledo02,11,64,
MVP,1940,AL,gordojo01,3,336,0.0
MVP,1933,AL,averiea01,5,80,0.0
MVP,1922,AL,scottev01,6,64,0.0
MVP,1964,AL,howarel01,124,280,0.0
MVP,1932,AL,harrida01,5,80,0.0
MVP,1911,AL,speaktr01,16,64,0.0
MVP,2010,NL,pujolal01,279,448,1.0
MVP,1939,NL,coscape01,4,336,0.0
MVP,1972,AL,maybejo01,27,336,0.0
MVP,2003,AL,boonebr01,65,392,0.0
Rookie of the Year,1986,AL,eichhma01,23,140,0.0
MVP,1991,AL,tartada01,32,392,0.0
MVP,1954,AL,grimbo01,25,336,0.0
Rookie of the Year,1979,AL,putnapa01,3,28,3.0
MVP,2004,NL,oswalro01,3,448,0.0
MVP,1937,NL,ottme01,24,80,0.0
MVP,1952,NL,yuhased01,5,336,0.0
MVP,1981,NL,schmimi01,321,336,21.0
MVP,1935,NL,blantcy01,5,80,0.0
MVP,1914,AL,walketi01,9,64,
MVP,1996,AL,alomaro01,3,392,0.0
MVP,1913,NL,eversjo01,10,64,
MVP,1949,NL,schmijo01,6,336,0.0
MVP,1985,NL,goodedw01,162,336,1.0
MVP,1990,AL,eckerde01,112,392,1.0
MVP,2007,NL,phillbr01,3,448,0.0
MVP,1948,AL,dobyla01,3,336,0.0
MVP,2009,AL,kubelja01,3,392,0.0
MVP,1943,AL,boudrlo01,40,336,0.0
MVP,1922,AL,schanwa01,7,64,0.0
MVP,1957,AL,fordwh01,4,336,0.0
Cy Young,2006,AL,hallaro01,48,140,0.0
MVP,1995,AL,mesajo01,130,392,1.0
MVP,1951,NL,dicksmu01,59,336,1.0
MVP,1943,NL,fletcel01,7,336,0.0
MVP,1954,NL,schoere01,24,336,0.0
Rookie of the Year,1960,NL,davisto02,1,24,1.0
Cy Young,1978,AL,marshmi01,1,140,0.0
MVP,1985,NL,valenfe01,1,336,0.0
Cy Young,1993,AL,appieke01,30,140,1.0
MVP,1979,NL,winfida01,155,336,4.0
MVP,1973,NL,maddoga01,3,336,0.0
Cy Young,1980,AL,johnto01,14,140,0.0
Cy Young,1997,NL,martipe02,134,140,25.0
Cy Young,1978,NL,grimsro02,7,120,0.0
MVP,1913,AL,hoopeha01,1,64,0.0
Rookie of the Year,1995,AL,greensh01,8,140,0.0
MVP,1971,NL,mccovwi01,15,336,0.0
MVP,1965,NL,hartji01,13,280,0.0
MVP,1982,AL,decindo01,178,392,0.0
MVP,1947,NL,jansela01,91,336,1.0
Rookie of the Year,2005,NL,atkinga01,17,160,1.0
MVP,1955,AL,fordwh01,21,336,0.0
MVP,2011,NL,hallaro01,52,448,0.0
MVP,2006,AL,jeterde01,306,392,12.0
Cy Young,2003,AL,martipe02,20,140,0.0
MVP,1982,NL,andujjo01,6,336,0.0
MVP,2000,NL,burksel01,6,448,0.0
MVP,1925,AL,rommeed01,7,64,0.0
Cy Young,1991,AL,langsma01,7,140,0.0
MVP,1965,NL,lefebji01,7,280,0.0
MVP,1960,AL,robinbr01,211,336,3.0
MVP,1940,NL,passecl01,26,336,0.0
MVP,1914,AL,schanwa01,10,64,
Rookie of the Year,1961,NL,willibi01,10,16,10.0
MVP,1982,NL,smithoz01,25,336,0.0
MVP,1947,NL,cavarph01,6,336,0.0
MVP,1980,AL,trammal01,6,392,0.0
MVP,1949,NL,ennisde01,28,336,0.0
MVP,1948,AL,mccosba01,4,336,0.0
MVP,1971,NL,mayswi01,11,336,0.0
Rookie of the Year,1971,NL,montawi01,6,24,6.0
MVP,1975,AL,bondsbo01,1,336,0.0
MVP,1926,AL,fothebo01,6,64,0.0
Cy Young,1977,AL,lylesp01,56,140,9.0
MVP,1926,AL,gehrilo01,7,64,0.0
MVP,1974,NL,mcgloly01,2,336,0.0
MVP,1945,AL,cramedo01,4,336,0.0
Cy Young,2001,AL,clemero02,122,140,21.0
MVP,1987,AL,alexado01,17,392,0.0
MVP,1994,AL,clarkwi02,17,392,0.0
MVP,1954,NL,thomafr03,24,336,0.0
MVP,1927,NL,kremera01,14,80,
MVP,1924,AL,gerbewa01,4,64,0.0
MVP,1926,AL,gerbewa01,2,64,0.0
MVP,1971,NL,daviswi02,13,336,0.0
Rookie of the Year,1998,AL,arrojro01,61,140,4.0
MVP,1991,NL,larkiba01,2,336,0.0
MVP,2003,AL,tejadmi01,49,392,1.0
MVP,2002,NL,bondsba01,448,448,32.0
Rookie of the Year,1971,AL,parsobi01,5,24,5.0
Cy Young,1983,NL,welchbo01,2,120,0.0
MVP,1983,NL,hendrge01,33,336,0.0
MVP,1945,AL,lakeed01,2,336,0.0
MVP,1969,NL,mccovwi01,265,336,11.0
MVP,1937,AL,gomezle01,14,80,0.0
MVP,1982,NL,clarkja01,53,336,0.0
MVP,1946,AL,greenha01,91,336,2.0
MVP,1979,AL,kernji01,25,392,0.0
MVP,2008,NL,pujolal01,369,448,18.0
MVP,2001,AL,zitoba01,2,392,0.0
MVP,2012,AL,canoro01,149,392,0.0
Rookie of the Year,1968,NL,koosmje01,9,20,9.0
MVP,1986,AL,riceji01,241,392,4.0
MVP,1963,NL,pinsova01,32,280,0.0
MVP,1942,AL,doerrbo01,24,336,0.0
Rookie of the Year,1974,AL,dentbu01,3,24,3.0
MVP,1953,AL,truckvi01,81,336,0.0
MVP,1936,NL,mungova01,5,80,0.0
MVP,1957,AL,piercbi02,35,336,0.0
MVP,1984,AL,beniqju01,2,392,0.0
MVP,1935,AL,whitejo02,4,80,0.0
MVP,1970,AL,fossera01,7,336,0.0
MVP,2001,AL,giambja01,281,392,8.0
MVP,1972,AL,fiskca01,96,336,0.0
Rookie of the Year,1967,NL,hughedi01,6,20,6.0
MVP,1967,AL,casanpa01,3,280,0.0
MVP,1991,AL,davisch01,21,392,0.0
MVP,1970,NL,ageeto01,13,336,0.0
Rookie of the Year,1962,NL,clenddo01,1,20,1.0
MVP,1953,NL,haddiha01,9,336,0.0
Cy Young,1995,AL,wakefti01,29,140,0.0
Rookie of the Year,1952,NL,wilheho01,3,24,3.0
MVP,1950,AL,priddje01,11,336,0.0
MVP,2001,NL,greensh01,112,448,0.0
MVP,1978,AL,thornan01,12,392,0.0
Cy Young,1984,NL,suttebr01,33,120,0.0
Rookie of the Year,1985,NL,davisgl01,3,120,0.0
MVP,1994,AL,belleal01,225,392,0.0
MVP,1946,AL,willite01,224,336,9.0
MVP,1939,AL,fellebo01,155,336,3.0
MVP,1988,AL,cansejo01,392,392,28.0
Cy Young,1971,NL,gibsobo01,3,120,0.0
MVP,1936,AL,troskha01,19,80,
MVP,1977,NL,valenel01,3,336,0.0
MVP,1981,AL,armasto01,139,392,1.0
Rookie of the Year,1995,AL,radkebr01,1,140,0.0
MVP,1960,NL,bankser01,100,336,0.0
Cy Young,1983,NL,sotoma01,61,120,2.0
MVP,1957,NL,darkal01,12,336,0.0
MVP,1949,AL,pagejo01,166,336,3.0
MVP,1965,AL,hansero02,7,280,0.0
MVP,1965,NL,matheed01,8,280,0.0
MVP,1974,AL,robinbr01,30,336,0.0
MVP,2007,NL,wrighda03,182,448,0.0
Cy Young,1978,NL,niekrph01,10,120,0.0
MVP,1940,NL,vaughar01,27,336,0.0
MVP,1962,NL,kuennha01,5,280,0.0
MVP,1983,AL,henderi01,1,392,0.0
MVP,1977,NL,ceyro01,60,336,0.0
MVP,1946,NL,kerrbu01,37,336,0.0
MVP,1962,NL,roebued01,2,280,0.0
MVP,1963,NL,santoro01,41,280,0.0
MVP,1949,NL,kinerra01,133,336,0.0
MVP,1952,NL,metkoca01,2,336,0.0
MVP,1978,NL,tekulke01,23,336,0.0
Rookie of the Year,1995,AL,tavarju01,3,140,0.0
Cy Young,1981,AL,morrija02,21,140,0.0
MVP,1980,NL,dawsoan01,72,336,0.0
Cy Young,1987,AL,alexado01,8,140,1.0
MVP,1946,NL,cavarph01,49,336,0.0
MVP,1984,AL,evansdw01,39,392,0.0
MVP,1992,AL,molitpa01,63,392,0.0
MVP,1985,AL,gedmari01,1,392,0.0
MVP,1954,NL,conlege01,3,336,0.0
Cy Young,1978,AL,splitpa01,1,140,0.0
MVP,1974,AL,munsoth01,6,336,0.0
Cy Young,1998,NL,johnsra05,2,160,0.0
MVP,2009,NL,fieldpr01,203,448,0.0
MVP,1954,AL,boonera01,1,336,0.0
MVP,1927,AL,millebi02,5,64,0.0
MVP,1924,NL,willicy01,1,80,0.0
MVP,1964,AL,aparilu01,3,280,0.0
MVP,1955,AL,mossido01,1,336,0.0
MVP,1998,AL,gonzaju03,357,392,21.0
Rookie of the Year,1993,NL,garcica01,2,140,0.0
MVP,1979,NL,niekrjo01,75,336,1.0
MVP,1989,NL,bonilbo01,5,336,0.0
MVP,1925,AL,simmoal01,41,64,
Rookie of the Year,1999,AL,garcifr02,45,140,1.0
MVP,2003,AL,riverma01,3,392,0.0
Rookie of the Year,1952,NL,matheed01,1,24,1.0
MVP,1966,AL,robinfr02,280,280,20.0
MVP,1934,NL,jackstr01,39,80,
Cy Young,1985,AL,blylebe01,9,140,1.0
MVP,1949,AL,priddje01,3,336,0.0
MVP,1966,NL,torrejo01,18,280,0.0
Cy Young,2009,NL,vazquja01,3,160,0.0
MVP,1944,NL,northro01,10,336,0.0
MVP,1983,AL,martiti01,0,392,0.0
Rookie of the Year,2006,NL,cainma01,4,160,0.0
MVP,1970,NL,clemero01,33,336,0.0
Cy Young,1996,AL,fernaal01,1,140,0.0
Cy Young,2001,AL,mussimi01,2,140,0.0
Rookie of the Year,2002,AL,lopezro01,97,140,9.0
MVP,1931,NL,ellioju01,6,80,0.0
MVP,1956,NL,bankser01,2,336,0.0
MVP,1997,AL,alomasa02,22,392,0.0
MVP,1941,NL,whiteer01,77,336,
MVP,1933,AL,westsa01,11,80,0.0
MVP,1962,AL,robinfl01,33,280,0.0
MVP,1948,NL,camparo01,8,336,0.0
MVP,1942,NL,javeral01,3,336,0.0
MVP,1952,AL,whitesa02,4,336,0.0
Rookie of the Year,1955,NL,meyerja01,7,24,7.0
MVP,1977,NL,mcgratu01,2,336,0.0
MVP,1912,AL,birmijo01,2,64,0.0
Cy Young,2012,NL,dickera01,209,224,27.0
MVP,1979,NL,conceda01,63,336,0.0
MVP,1948,NL,milleed03,4,336,0.0
MVP,1974,NL,smithre06,39,336,0.0
MVP,1951,AL,fainfe01,103,336,1.0
MVP,1951,AL,garvene01,157,336,6.0
MVP,2003,AL,ramirma02,100,392,1.0
MVP,2001,AL,mientdo01,5,392,0.0
Rookie of the Year,2001,NL,dunnad01,1,160,0.0
Cy Young,1959,ML,wynnea01,13,16,13.0
MVP,2005,NL,floydcl01,4,448,0.0
MVP,1964,AL,peterga01,44,280,0.0
MVP,1985,NL,sandbry01,14,336,0.0
MVP,1990,NL,wallati01,36,336,0.0
MVP,1972,AL,smithre06,3,336,0.0
Rookie of the Year,2001,AL,suzukic01,138,140,27.0
MVP,1998,AL,garcino01,232,392,5.0
MVP,1945,AL,ferrida01,148,336,2.0
Cy Young,2010,AL,liriafr01,1,196,0.0
MVP,2009,AL,riverma01,17,392,0.0
MVP,1991,AL,griffke02,62,392,0.0
Cy Young,1981,NL,seaveto01,67,120,8.0
MVP,1914,NL,schmibu01,4,64,0.0
Rookie of the Year,1983,AL,kittlro01,104,140,15.0
Rookie of the Year,2003,NL,willido03,118,160,17.0
Rookie of the Year,1985,NL,brownto05,72,120,0.0
MVP,1967,NL,wynnji01,29,280,0.0
MVP,1946,NL,verbaem01,10,336,0.0
MVP,1977,AL,rivermi01,59,392,0.0
Rookie of the Year,1987,NL,lancale01,1,120,0.0
MVP,1951,NL,spahnwa01,45,336,0.0
MVP,1935,AL,myerbu01,36,80,0.0
Rookie of the Year,2004,NL,milesaa01,6,160,0.0
MVP,1956,AL,kucksjo01,2,336,0.0
MVP,1966,NL,santoro01,23,280,0.0
MVP,1939,NL,ottme01,21,336,0.0
MVP,1999,AL,riverma01,9,392,0.0
MVP,1978,NL,burroje01,7,336,0.0
MVP,1927,NL,hafeych01,1,80,0.0
MVP,1970,NL,rosepe01,54,336,0.0
MVP,1988,AL,hendeda01,28,392,0.0
MVP,2007,AL,abreubo01,4,392,0.0
MVP,2006,NL,atkinga01,10,448,0.0
MVP,1976,NL,eastwra01,26,336,0.0
MVP,2005,AL,giambja01,5,392,0.0
MVP,1944,AL,moseswa01,4,336,0.0
MVP,1946,AL,robinaa01,12,336,0.0
MVP,1995,NL,maddugr01,249,392,7.0
MVP,1940,AL,lyonste01,2,336,0.0
MVP,1942,AL,bagbyji02,6,336,0.0
MVP,1925,AL,lyonste01,5,64,0.0
MVP,1989,NL,clarkwi02,225,336,3.0
MVP,1992,AL,mcgwima01,155,392,1.0
MVP,1970,NL,cartyri01,43,336,0.0
MVP,1975,NL,staubru01,20,336,0.0
MVP,1934,AL,troskha01,18,80,
MVP,1925,AL,cochrmi01,8,64,
MVP,1952,AL,youngbo01,3,336,0.0
MVP,1963,AL,wardpe01,52,280,0.0
MVP,1948,AL,fannicl01,2,336,0.0
MVP,1997,AL,riverma01,2,392,0.0
MVP,1911,NL,wagneho01,23,64,
MVP,1931,NL,derripa01,3,80,0.0
MVP,1991,AL,aguilri01,11,392,0.0
Cy Young,1982,AL,sutclri01,14,140,1.0
Rookie of the Year,1961,AL,schilch01,2,20,2.0
MVP,2007,AL,hunteto01,5,392,0.0
Rookie of the Year,2005,AL,swishni01,6,140,0.0
Cy Young,1990,AL,stewada01,43,140,3.0
MVP,1997,NL,johnsch04,22,392,0.0
Rookie of the Year,1994,NL,trachst01,22,140,0.0
MVP,1998,AL,oneilpa01,36,392,0.0
Cy Young,1984,NL,gossari01,3,120,0.0
MVP,1962,AL,siebeno01,53,280,0.0
MVP,1943,AL,stephve01,49,336,0.0
MVP,1938,AL,cramedo01,1,336,0.0
MVP,1971,NL,garrra01,1,336,0.0
MVP,1960,NL,herrepa01,1,336,0.0
Cy Young,2001,AL,moyerja01,12,140,1.0
MVP,1942,AL,lyonste01,23,336,0.0
MVP,1933,NL,terrybi01,35,80,
MVP,1937,NL,mizejo01,18,80,0.0
MVP,1990,NL,mitchke01,20,336,0.0
MVP,1977,NL,carltst01,100,336,0.0
MVP,1943,AL,laabsch01,6,336,0.0
Rookie of the Year,2006,NL,fieldpr01,2,160,0.0
MVP,1983,AL,riceji01,150,392,0.0
Cy Young,1991,NL,willimi02,1,120,0.0
MVP,2009,NL,heltoto01,28,448,0.0
MVP,1951,AL,norenir01,4,336,0.0
Rookie of the Year,1982,NL,mcgeewi01,39,120,5.0
MVP,1926,AL,meusebo01,3,64,0.0
MVP,1911,NL,mitchmi01,9,64,
MVP,1971,NL,simmote01,13,336,0.0
MVP,2003,NL,castilu01,8,448,0.0
MVP,2006,AL,ibanera01,4,392,0.0
MVP,1956,NL,adcocjo01,54,336,0.0
MVP,1931,NL,quinnja01,6,80,0.0
Rookie of the Year,2002,NL,sanchal03,1,160,0.0
Rookie of the Year,1990,AL,coleal01,1,140,0.0
MVP,1981,AL,luzingr01,3,392,0.0
MVP,1949,NL,raffeke01,8,336,0.0
MVP,1966,AL,wagnele01,4,280,0.0
MVP,1960,AL,maxwech01,2,336,0.0
MVP,1974,AL,fingero01,21,336,0.0
MVP,1950,NL,sauerha01,5,336,0.0
MVP,1957,AL,piersji01,2,336,0.0
MVP,1932,AL,simmoal01,13,80,
MVP,1959,AL,stalege01,1,336,0.0
MVP,1974,NL,brocklo01,233,336,8.0
MVP,2012,NL,wrighda03,86,448,0.0
MVP,1951,AL,woodlge01,5,336,0.0
Cy Young,1984,AL,hernawi01,88,140,12.0
MVP,1928,AL,hoytwa01,8,64,
MVP,2000,AL,thomafr04,285,392,10.0
MVP,2009,AL,martivi01,4,392,0.0
MVP,1958,AL,bollifr01,10,336,0.0
Rookie of the Year,1978,NL,smithoz01,8,24,8.0
MVP,1936,NL,moorete01,1,80,0.0
MVP,2004,AL,chaveer01,1,392,0.0
MVP,1990,NL,dawsoan01,6,336,0.0
Cy Young,2001,NL,morrima01,31,160,0.0
MVP,1973,NL,luzingr01,2,336,0.0
MVP,1940,AL,weathro01,34,336,0.0
Cy Young,1973,NL,suttodo01,7,120,0.0
MVP,1932,AL,jollesm01,3,80,0.0
MVP,1977,NL,bowala01,1,336,0.0
Rookie of the Year,1965,NL,morgajo02,4,20,4.0
MVP,1925,NL,hornsro01,73,80,
MVP,1979,NL,tekulke01,64,336,1.0
MVP,1996,AL,riverma01,27,392,0.0
MVP,1982,AL,sutclri01,1,392,0.0
Rookie of the Year,1983,NL,deleojo01,3,120,0.0
MVP,1985,NL,clarkja01,20,336,0.0
Rookie of the Year,1982,NL,lapoida01,1,120,0.0
MVP,1911,NL,alexape01,23,64,
MVP,1965,AL,olivato01,174,280,1.0
MVP,1931,AL,chapmbe01,7,80,0.0
MVP,1924,NL,bottoji01,4,80,0.0
MVP,1962,AL,mantlmi01,234,280,13.0
MVP,1959,NL,mayswi01,85,336,0.0
Rookie of the Year,1989,AL,griffke02,21,140,1.0
Rookie of the Year,1976,NL,cruzhe01,2,24,2.0
MVP,1995,AL,valenjo02,57,392,0.0
MVP,1968,AL,stottme01,43,280,0.0
Rookie of the Year,1986,AL,snydeco02,16,140,0.0
Cy Young,1978,AL,leonade01,1,140,0.0
MVP,1913,NL,zimmehe01,4,64,0.0
MVP,1982,NL,cartega01,35,336,0.0
MVP,1945,AL,heathje01,10,336,0.0
MVP,1961,NL,koufasa01,5,224,0.0
MVP,1937,AL,walkege02,3,80,0.0
MVP,1997,AL,buhneja01,12,392,0.0
Rookie of the Year,1959,AL,allisbo01,18,24,18.0
MVP,1983,NL,cruzjo01,76,336,0.0
MVP,1993,NL,daultda01,79,392,0.0
Rookie of the Year,1990,NL,grissma02,1,120,0.0
Rookie of the Year,1993,AL,hulseda01,1,140,0.0
Cy Young,2003,AL,moyerja01,12,140,0.0
MVP,1977,AL,scottge02,3,392,0.0
Cy Young,2001,AL,garcifr02,55,140,4.0
MVP,2007,AL,lowelmi01,126,392,0.0
MVP,1963,AL,alvisma01,10,280,0.0
Rookie of the Year,2006,AL,papeljo01,63,140,0.0
Rookie of the Year,1985,AL,mcdowod01,25,140,1.0
MVP,1934,AL,gomezle01,60,80,
MVP,2002,NL,pujolal01,276,448,0.0
Rookie of the Year,1986,AL,tartada01,4,140,0.0
MVP,1975,NL,stargwi01,69,336,0.0
MVP,1984,NL,sutclri01,151,336,0.0
MVP,1976,AL,maybejo01,1,336,0.0
MVP,1965,NL,malonji01,7,280,0.0
MVP,1939,AL,mcnaier01,5,336,0.0
Rookie of the Year,1952,AL,byrdha01,9,24,9.0
MVP,1940,AL,willite01,16,336,0.0
MVP,1978,NL,smithre06,164,336,0.0
MVP,1925,AL,flagsir01,10,64,
