playerid,yearid,gamenum,gameid,teamid,lgid,gp,startingpos
rayjo01,1988,0,NLS198807120,CAL,AL,1.0,
finlech01,1995,0,ALS199507110,CAL,AL,0.0,
fieldce01,1990,0,NLS199007100,DET,AL,1.0,
stanked01,1950,0,ALS195007110,NY1,NL,0.0,
bartedi01,1937,0,ALS193707070,NY1,NL,1.0,6.0
wynnea01,1960,1,ALS196007110,CHA,AL,0.0,
callijo01,1964,0,NLS196407070,PHI,NL,1.0,
ripkeca01,1994,0,NLS199407120,BAL,AL,1.0,6.0
maybejo01,1973,0,ALS197307240,KCA,AL,1.0,3.0
aaronha01,1973,0,ALS197307240,ATL,NL,1.0,3.0
fiskca01,1974,0,NLS197407230,BOS,AL,0.0,
hayesfr01,1946,0,ALS194607090,CLE,AL,1.0,2.0
oneilpa01,1998,0,NLS199807070,NYA,AL,1.0,
fregoji01,1966,0,NLS196607120,CAL,AL,1.0,
rosenal01,1952,0,NLS195207080,CLE,AL,1.0,5.0
hubbeca01,1937,0,ALS193707070,NY1,NL,1.0,
jonesch06,2008,0,ALS200807150,ATL,NL,1.0,5.0
robinbr01,1962,1,ALS196207100,BAL,AL,1.0,
mastewa02,1948,0,ALS194807130,WS1,AL,1.0,1.0
norrimi01,1981,0,ALS198108090,OAK,AL,1.0,
baileed01,1961,2,ALS196107310,SFN,NL,0.0,
hollima01,2008,0,ALS200807150,COL,NL,1.0,9.0
reesepe01,1949,0,NLS194907120,BRO,NL,1.0,6.0
elliobo01,1945,0,,PIT,NL,0.0,
gantro01,1995,0,ALS199507110,CIN,NL,1.0,10.0
lowelmi01,2003,0,ALS200307150,FLO,NL,1.0,
dickebi01,1943,0,ALS194307130,NYA,AL,0.0,
scottmi03,1987,0,ALS198707140,HOU,NL,1.0,1.0
willite01,1957,0,NLS195707090,BOS,AL,1.0,7.0
triangu01,1957,0,NLS195707090,BAL,AL,0.0,
boddimi01,1984,0,NLS198407100,BAL,AL,0.0,
strawda01,1986,0,NLS198607150,NYN,NL,1.0,9.0
hallji02,1965,0,ALS196507130,MIN,AL,1.0,
smithoz01,1984,0,NLS198407100,SLN,NL,1.0,6.0
thomale03,1962,1,ALS196207100,LAA,AL,1.0,
piercbi02,1958,0,ALS195807080,CHA,AL,0.0,
boonera01,1956,0,ALS195607100,DET,AL,1.0,
blackew01,1946,0,ALS194607090,CIN,NL,1.0,
leecl02,2010,0,ALS201007130,SEA,AL,1.0,
kessido01,1971,0,ALS197107130,CHN,NL,1.0,
larocda01,1977,0,ALS197707190,CLE,AL,1.0,
moseswa01,1945,0,,CHA,AL,0.0,
gustifr01,1946,0,ALS194607090,PIT,NL,1.0,
dickebi01,1942,0,NLS194207060,NYA,AL,0.0,
rolfere01,1938,0,NLS193807060,NYA,AL,0.0,
gordoto01,1998,0,NLS199807070,BOS,AL,1.0,
wilsoji02,1956,0,ALS195607100,CHA,AL,1.0,
wallsle01,1958,0,ALS195807080,CHN,NL,1.0,
nettlgr01,1979,0,ALS197907170,NYA,AL,1.0,
youngch04,2010,0,ALS201007130,ARI,NL,1.0,
mccovwi01,1970,0,NLS197007140,SFN,NL,1.0,
matheed01,1961,1,NLS196107110,ML1,NL,1.0,5.0
martied01,1995,0,ALS199507110,SEA,AL,1.0,10.0
pennybr01,2007,0,NLS200707100,LAN,NL,1.0,
scorehe01,1956,0,ALS195607100,CLE,AL,1.0,
neaglde01,1995,0,ALS199507110,PIT,NL,1.0,
foxne01,1952,0,NLS195207080,CHA,AL,0.0,
edmonji01,2005,0,ALS200507120,SLN,NL,1.0,8.0
buckjo01,2010,0,ALS201007130,TOR,AL,1.0,
russeje01,1989,0,ALS198907110,TEX,AL,1.0,
macdomi01,2003,0,ALS200307150,KCA,AL,0.0,
peavyja01,2005,0,ALS200507120,SDN,NL,1.0,
francjo01,1987,0,ALS198707140,CIN,NL,1.0,
oliveal01,1982,0,NLS198207130,MON,NL,1.0,
sewellu01,1937,0,ALS193707070,CHA,AL,0.0,
fukudko01,2008,0,ALS200807150,CHN,NL,1.0,8.0
hernake01,1980,0,NLS198007080,SLN,NL,1.0,
basske01,1986,0,NLS198607150,HOU,NL,1.0,
dimagjo01,1941,0,ALS194107080,NYA,AL,1.0,8.0
deandi01,1936,0,NLS193607070,SLN,NL,1.0,1.0
lopezfe01,2005,0,ALS200507120,CIN,NL,1.0,
treshto01,1962,1,ALS196207100,NYA,AL,0.0,
heganmi01,1969,0,ALS196907230,SE1,AL,0.0,
myerbu01,1937,0,ALS193707070,WS1,AL,0.0,
lemonbo01,1949,0,NLS194907120,CLE,AL,0.0,
olsongr02,1990,0,NLS199007100,ATL,NL,1.0,
clemero02,1990,0,NLS199007100,BOS,AL,0.0,
crowege01,1958,0,ALS195807080,CIN,NL,0.0,
hodgegi01,1950,0,ALS195007110,BRO,NL,0.0,
soriaal01,2007,0,NLS200707100,CHN,NL,1.0,
bondsba01,2001,0,ALS200107100,SFN,NL,1.0,7.0
lemonch01,1979,0,ALS197907170,CHA,AL,1.0,
carewro01,1977,0,ALS197707190,MIN,AL,1.0,3.0
mcdougi01,1959,2,NLS195908030,NYA,AL,0.0,
lowede01,2002,0,NLS200207090,BOS,AL,1.0,1.0
whitebi03,1959,1,NLS195907070,SLN,NL,0.0,
rosepe01,1981,0,ALS198108090,PHI,NL,1.0,3.0
sweenmi01,2005,0,ALS200507120,KCA,AL,1.0,
lombaer01,1942,0,NLS194207060,BSN,NL,1.0,
rosepe01,1978,0,NLS197807110,CIN,NL,1.0,5.0
phelpba01,1939,0,ALS193907110,BRO,NL,1.0,
loesbi01,1957,0,NLS195707090,BAL,AL,1.0,
gordoto01,2004,0,NLS200407130,NYA,AL,1.0,
musiast01,1961,1,NLS196107110,SLN,NL,1.0,
radclri01,1936,0,NLS193607070,CHA,AL,1.0,7.0
fingero01,1973,0,ALS197307240,OAK,AL,1.0,
clemero01,1967,0,ALS196707110,PIT,NL,1.0,9.0
fingero01,1974,0,NLS197407230,OAK,AL,1.0,
priceda01,2012,0,ALS201207100,TBA,AL,1.0,
daviscu01,1939,0,ALS193907110,SLN,NL,0.0,
medwijo01,1940,0,NLS194007090,BRO,NL,1.0,7.0
morneju01,2008,0,ALS200807150,MIN,AL,1.0,
zambrca01,2008,0,ALS200807150,CHN,NL,1.0,
willite01,1954,0,ALS195407130,BOS,AL,1.0,
johnsdo02,1945,0,,CHN,NL,0.0,
grievbe01,1998,0,NLS199807070,OAK,AL,1.0,
hubbeca01,1935,0,ALS193507080,NY1,NL,0.0,
stigmdi01,1960,2,ALS196007130,CLE,AL,0.0,
podrejo01,1962,2,NLS196207300,LAN,NL,1.0,1.0
dicksmu01,1953,0,NLS195307140,PIT,NL,1.0,
powelbo01,1971,0,ALS197107130,BAL,AL,0.0,
spahnwa01,1958,0,ALS195807080,ML1,NL,1.0,1.0
vazquja01,2004,0,NLS200407130,NYA,AL,1.0,
bollifr01,1961,2,ALS196107310,ML1,NL,1.0,4.0
davisma01,1988,0,NLS198807120,SDN,NL,1.0,
myersra01,1997,0,ALS199707080,BAL,AL,1.0,
otisam01,1972,0,NLS197207250,KCA,AL,0.0,
ottme01,1937,0,ALS193707070,NY1,NL,1.0,
travebi01,1976,0,NLS197607130,ML4,AL,0.0,
soriaal01,2004,0,NLS200407130,TEX,AL,1.0,4.0
galaran01,1993,0,ALS199307130,COL,NL,1.0,
traynpi01,1934,0,NLS193407100,PIT,NL,1.0,5.0
wrighcl01,1970,0,NLS197007140,CAL,AL,1.0,
parrila02,1986,0,NLS198607150,DET,AL,1.0,2.0
mcdougi01,1952,0,NLS195207080,NYA,AL,1.0,
gehrich01,1933,0,ALS193307060,DET,AL,1.0,4.0
flanami01,1978,0,NLS197807110,BAL,AL,0.0,
smoltjo01,1993,0,ALS199307130,ATL,NL,1.0,
drysddo01,1965,0,ALS196507130,LAN,NL,1.0,
oswalro01,2007,0,NLS200707100,HOU,NL,0.0,
robinfr02,1974,0,NLS197407230,CAL,AL,1.0,
leebo01,1965,0,ALS196507130,CAL,AL,0.0,
loganjo01,1959,2,NLS195908030,ML1,NL,0.0,
cuellmi01,1967,0,ALS196707110,HOU,NL,1.0,
rhodear01,2010,0,ALS201007130,CIN,NL,0.0,
yastrca01,1966,0,NLS196607120,BOS,AL,0.0,
benedbr01,1983,0,ALS198307060,ATL,NL,1.0,
mauerjo01,2009,0,NLS200907140,MIN,AL,1.0,2.0
rogerst01,1974,0,NLS197407230,MON,NL,0.0,
stearjo01,1982,0,NLS198207130,NYN,NL,1.0,
huntro01,1964,0,NLS196407070,NYN,NL,1.0,4.0
muelldo01,1954,0,ALS195407130,NY1,NL,1.0,
ramirma02,2004,0,NLS200407130,BOS,AL,1.0,7.0
hershor01,1988,0,NLS198807120,LAN,NL,1.0,
sheffga01,1992,0,NLS199207140,SDN,NL,1.0,
smithoz01,1987,0,ALS198707140,SLN,NL,1.0,6.0
lynnfr01,1981,0,ALS198108090,CAL,AL,1.0,
sewelri01,1945,0,,PIT,NL,0.0,
carewro01,1972,0,NLS197207250,MIN,AL,1.0,4.0
rosadjo01,1997,0,ALS199707080,KCA,AL,1.0,
wynnji01,1967,0,ALS196707110,HOU,NL,1.0,
winfida01,1987,0,ALS198707140,NYA,AL,1.0,9.0
munsoth01,1978,0,NLS197807110,NYA,AL,0.0,
lollash01,1956,0,ALS195607100,CHA,AL,1.0,
boggswa01,1995,0,ALS199507110,NYA,AL,1.0,5.0
murphda05,1983,0,ALS198307060,ATL,NL,1.0,9.0
sabatcc01,2003,0,ALS200307150,CLE,AL,0.0,
spahnwa01,1950,0,ALS195007110,BSN,NL,0.0,
baileed01,1963,0,ALS196307090,SFN,NL,1.0,2.0
winfida01,1983,0,ALS198307060,NYA,AL,1.0,9.0
cansejo01,1990,0,NLS199007100,OAK,AL,1.0,9.0
reyesjo01,2011,0,NLS201107120,NYN,NL,,
gehrilo01,1935,0,ALS193507080,NYA,AL,1.0,3.0
riosal01,2006,0,NLS200607110,TOR,AL,0.0,
suttebr01,1984,0,NLS198407100,SLN,NL,0.0,
nealch01,1960,2,ALS196007130,LAN,NL,1.0,
richabo01,1963,0,ALS196307090,NYA,AL,1.0,
keegabo01,1954,0,ALS195407130,CHA,AL,1.0,
byrdma01,2010,0,ALS201007130,CHN,NL,1.0,
millwke01,1999,0,ALS199907130,ATL,NL,1.0,
davisch01,1984,0,NLS198407100,SFN,NL,1.0,
wittmi01,1987,0,ALS198707140,CAL,AL,0.0,
bradlph01,1985,0,ALS198507160,SEA,AL,1.0,
hudsoti01,2010,0,ALS201007130,ATL,NL,0.0,
kneppbo01,1988,0,NLS198807120,HOU,NL,1.0,
kubekto01,1961,2,ALS196107310,NYA,AL,0.0,
kazmisc01,2006,0,NLS200607110,TBA,AL,1.0,
suttebr01,1977,0,ALS197707190,CHN,NL,0.0,
messean01,1974,0,NLS197407230,LAN,NL,1.0,1.0
pascuca02,1962,2,NLS196207300,MIN,AL,0.0,
castivi02,1995,0,ALS199507110,COL,NL,1.0,5.0
santibe01,2002,0,NLS200207090,SFN,NL,1.0,
wrighda03,2010,0,ALS201007130,NYN,NL,1.0,5.0
bellgu01,1954,0,ALS195407130,CIN,NL,1.0,
foxne01,1954,0,ALS195407130,CHA,AL,1.0,
smithha09,1959,2,NLS195908030,SLN,NL,1.0,
rosepe01,1971,0,ALS197107130,CIN,NL,1.0,
spahnwa01,1949,0,NLS194907120,BSN,NL,1.0,1.0
nomohi01,1995,0,ALS199507110,LAN,NL,1.0,1.0
hislela01,1977,0,ALS197707190,MIN,AL,1.0,
saxst01,1990,0,NLS199007100,NYA,AL,1.0,4.0
simmote01,1979,0,ALS197907170,SLN,NL,0.0,
thomafr04,1993,0,ALS199307130,CHA,AL,1.0,
larkeno01,1960,2,ALS196007130,LAN,NL,1.0,
martiru01,2011,0,NLS201107120,NYA,AL,,
milleed03,1942,0,NLS194207060,BSN,NL,1.0,6.0
parkeda01,1985,0,ALS198507160,CIN,NL,1.0,
kuennha01,1959,2,NLS195908030,DET,AL,0.0,
mayle01,1971,0,ALS197107130,CIN,NL,1.0,
latmaba01,1961,2,ALS196107310,CLE,AL,0.0,
gomezle01,1937,0,ALS193707070,NYA,AL,1.0,1.0
jacksre01,1974,0,NLS197407230,OAK,AL,1.0,9.0
ericksc01,1991,0,ALS199107090,MIN,AL,0.0,
sanchfr01,2009,0,NLS200907140,PIT,NL,0.0,
nenro01,1998,0,NLS199807070,SFN,NL,1.0,
reesepe01,1947,0,NLS194707080,BRO,NL,1.0,
halleto01,1968,0,NLS196807090,LAN,NL,1.0,
hodgegi01,1951,0,ALS195107100,BRO,NL,1.0,3.0
boggswa01,1986,0,NLS198607150,BOS,AL,1.0,5.0
blackew01,1948,0,ALS194807130,CIN,NL,1.0,
jeffegr01,1994,0,NLS199407120,SLN,NL,1.0,3.0
gossari01,1976,0,NLS197607130,CHA,AL,0.0,
slaugen01,1948,0,ALS194807130,SLN,NL,1.0,9.0
thompja01,1977,0,ALS197707190,DET,AL,0.0,
sandbry01,1984,0,NLS198407100,CHN,NL,1.0,4.0
rosarbu01,1946,0,ALS194607090,PHA,AL,1.0,
aparilu01,1962,2,NLS196207300,CHA,AL,1.0,6.0
rodrial01,2002,0,NLS200207090,TEX,AL,1.0,6.0
cainma01,2012,0,ALS201207100,SFN,NL,1.0,1.0
danniha01,1938,0,NLS193807060,NY1,NL,0.0,
vaughar01,1934,0,NLS193407100,PIT,NL,1.0,
piazzmi01,1996,0,NLS199607090,LAN,NL,1.0,2.0
booneaa01,2003,0,ALS200307150,CIN,NL,1.0,
pencehu01,2011,0,NLS201107120,HOU,NL,1.0,
jacksra01,1954,0,ALS195407130,CHN,NL,1.0,
nealch01,1959,2,NLS195908030,LAN,NL,1.0,
lynnfr01,1978,0,NLS197807110,BOS,AL,1.0,8.0
bankser01,1956,0,ALS195607100,CHN,NL,0.0,
loganjo01,1957,0,NLS195707090,ML1,NL,0.0,
foxne01,1961,2,ALS196107310,CHA,AL,0.0,
fernato01,1992,0,NLS199207140,SDN,NL,1.0,
mayswi01,1971,0,ALS197107130,SFN,NL,1.0,8.0
colboji01,1973,0,ALS197307240,ML4,AL,0.0,
eckerde01,1991,0,ALS199107090,OAK,AL,1.0,
killeha01,1971,0,ALS197107130,MIN,AL,1.0,
kluszte01,1956,0,ALS195607100,CIN,NL,1.0,
yorkru01,1938,0,NLS193807060,DET,AL,1.0,
larkiba01,1991,0,ALS199107090,CIN,NL,1.0,
smoltjo01,1992,0,NLS199207140,ATL,NL,1.0,
evansdw01,1978,0,NLS197807110,BOS,AL,1.0,
lemonbo01,1950,0,ALS195007110,CLE,AL,1.0,
moyerja01,2003,0,ALS200307150,SEA,AL,1.0,
napolmi01,2012,0,ALS201207100,TEX,AL,1.0,2.0
rodrial01,2010,0,ALS201007130,NYA,AL,0.0,
medwijo01,1939,0,ALS193907110,SLN,NL,1.0,7.0
lowede01,2000,0,NLS200007110,BOS,AL,1.0,
jeterde01,2011,0,NLS201107120,NYA,AL,,
landiji01,1962,2,NLS196207300,CHA,AL,0.0,
willima04,1995,0,ALS199507110,SFN,NL,0.0,
grovele01,1936,0,NLS193607070,BOS,AL,1.0,1.0
coopemo01,1945,0,,BSN,NL,0.0,
rogerke01,1995,0,ALS199507110,TEX,AL,1.0,
blausje01,1993,0,ALS199307130,ATL,NL,1.0,
robinbr01,1964,0,NLS196407070,BAL,AL,1.0,5.0
vaughmo01,1998,0,NLS199807070,BOS,AL,0.0,
allisbo01,1964,0,NLS196407070,MIN,AL,1.0,3.0
harrebu01,1971,0,ALS197107130,NYN,NL,1.0,6.0
sullifr01,1956,0,ALS195607100,BOS,AL,0.0,
sanguma01,1971,0,ALS197107130,PIT,NL,0.0,
dierkla01,1971,0,ALS197107130,HOU,NL,0.0,
minchdo01,1967,0,ALS196707110,CAL,AL,1.0,
mclaide01,1968,0,NLS196807090,DET,AL,1.0,
westsa01,1937,0,ALS193707070,SLA,AL,1.0,7.0
foxne01,1959,2,NLS195908030,CHA,AL,1.0,4.0
vottojo01,2012,0,ALS201207100,CIN,NL,1.0,3.0
puckeki01,1989,0,ALS198907110,MIN,AL,1.0,8.0
bellgu01,1956,0,ALS195607100,CIN,NL,1.0,8.0
robinfr02,1970,0,NLS197007140,BAL,AL,1.0,9.0
quentca01,2011,0,NLS201107120,CHA,AL,1.0,
stalege01,1952,0,NLS195207080,SLN,NL,0.0,
richepe01,1965,0,ALS196507130,WS2,AL,1.0,
smithoz01,1990,0,NLS199007100,SLN,NL,1.0,6.0
robinfr02,1966,0,NLS196607120,BAL,AL,1.0,7.0
wilheho01,1962,1,ALS196207100,BAL,AL,0.0,
casanpa01,1967,0,ALS196707110,WS2,AL,0.0,
bautijo02,2011,0,NLS201107120,TOR,AL,1.0,9.0
torrejo01,1972,0,NLS197207250,SLN,NL,1.0,5.0
tayloto02,1960,1,ALS196007110,PHI,NL,1.0,
lestejo01,2011,0,NLS201107120,BOS,AL,,
gomezle01,1936,0,NLS193607070,NYA,AL,0.0,
dempsry01,2000,0,NLS200007110,FLO,NL,0.0,
johnsch04,1997,0,ALS199707080,FLO,NL,1.0,
wanerll01,1938,0,NLS193807060,PIT,NL,0.0,
maricju01,1968,0,NLS196807090,SFN,NL,1.0,
foxxji01,1933,0,ALS193307060,PHA,AL,0.0,
whitalo01,1987,0,ALS198707140,DET,AL,0.0,
willist02,1960,2,ALS196007130,LAN,NL,1.0,
borowha01,1944,0,NLS194407110,NYA,AL,1.0,1.0
colemvi01,1988,0,NLS198807120,SLN,NL,1.0,7.0
foileha01,1957,0,NLS195707090,PIT,NL,1.0,
schmija01,2003,0,ALS200307150,SFN,NL,1.0,1.0
stargwi01,1973,0,ALS197307240,PIT,NL,1.0,
shortch02,1964,0,NLS196407070,PHI,NL,1.0,
skowrbi01,1959,2,NLS195908030,NYA,AL,0.0,
lombaer01,1939,0,ALS193907110,CIN,NL,1.0,2.0
contrjo01,2006,0,NLS200607110,CHA,AL,0.0,
leonadu02,1951,0,ALS195107100,CHN,NL,0.0,
blackew01,1949,0,NLS194907120,CIN,NL,1.0,
wyattwh01,1942,0,NLS194207060,BRO,NL,0.0,
johnsra05,1995,0,ALS199507110,SEA,AL,1.0,1.0
dibblro01,1991,0,ALS199107090,CIN,NL,1.0,
mattido01,1989,0,ALS198907110,NYA,AL,1.0,
knowlda01,1969,0,ALS196907230,WS2,AL,1.0,
bondsba01,1993,0,ALS199307130,SFN,NL,1.0,7.0
ottme01,1943,0,ALS194307130,NY1,NL,1.0,
hayesfr01,1940,0,NLS194007090,PHA,AL,1.0,
suzukic01,2001,0,ALS200107100,SEA,AL,1.0,8.0
santajo01,2009,0,NLS200907140,NYN,NL,0.0,
hunteto01,2010,0,ALS201007130,LAA,AL,1.0,
riceji01,1984,0,NLS198407100,BOS,AL,1.0,
morame01,2005,0,ALS200507120,BAL,AL,1.0,
mayswi01,1962,1,ALS196207100,SFN,NL,1.0,8.0
oneilpa01,1997,0,ALS199707080,NYA,AL,1.0,9.0
gibsobo01,1970,0,NLS197007140,SLN,NL,1.0,
lawrebr01,1956,0,ALS195607100,CIN,NL,0.0,
moorete01,1940,0,NLS194007090,SLN,NL,1.0,8.0
wynnea01,1960,2,ALS196007130,CHA,AL,1.0,
mclouna01,2008,0,ALS200807150,PIT,NL,1.0,
andruel01,2012,0,ALS201207100,TEX,AL,1.0,
dawsoan01,1988,0,NLS198807120,CHN,NL,1.0,8.0
rogerke01,2005,0,ALS200507120,TEX,AL,1.0,
navardi01,2008,0,ALS200807150,TBA,AL,1.0,
wrighda03,2007,0,NLS200707100,NYN,NL,1.0,5.0
jeffegr01,1993,0,ALS199307130,SLN,NL,1.0,
grosswa01,1977,0,ALS197707190,OAK,AL,0.0,
colavro01,1959,1,NLS195907070,CLE,AL,1.0,9.0
robinbr01,1973,0,ALS197307240,BAL,AL,1.0,5.0
scottge02,1977,0,ALS197707190,BOS,AL,1.0,
marmoca01,2008,0,ALS200807150,CHN,NL,1.0,
avilaal01,2011,0,NLS201107120,DET,AL,1.0,2.0
webbbr01,2008,0,ALS200807150,ARI,NL,1.0,
hollaal01,1984,0,NLS198407100,PHI,NL,0.0,
grichbo01,1974,0,NLS197407230,BAL,AL,1.0,
pradoma01,2010,0,ALS201007130,ATL,NL,1.0,4.0
willite01,1946,0,ALS194607090,BOS,AL,1.0,7.0
durenry01,1959,2,NLS195908030,NYA,AL,0.0,
johnsda02,1968,0,NLS196807090,BAL,AL,1.0,
downial01,1967,0,ALS196707110,NYA,AL,1.0,
liriafr01,2006,0,NLS200607110,MIN,AL,0.0,
izturce01,2005,0,ALS200507120,LAN,NL,0.0,
josefe01,1991,0,ALS199107090,SLN,NL,1.0,
stantmi03,2012,0,ALS201207100,MIA,NL,,
mullipa01,1948,0,ALS194807130,DET,AL,1.0,9.0
minosmi01,1957,0,NLS195707090,CHA,AL,1.0,
morgami01,1991,0,ALS199107090,LAN,NL,1.0,
soriaal01,2005,0,ALS200507120,TEX,AL,1.0,
benitar01,2003,0,ALS200307150,NYN,NL,0.0,
kalinal01,1957,0,NLS195707090,DET,AL,1.0,9.0
hudekjo01,1994,0,NLS199407120,HOU,NL,1.0,
lemonbo01,1951,0,ALS195107100,CLE,AL,1.0,
belleal01,1995,0,ALS199507110,CLE,AL,1.0,7.0
willima04,1990,0,NLS199007100,SFN,NL,1.0,
kazmisc01,2008,0,ALS200807150,TBA,AL,1.0,
miltoer01,2001,0,ALS200107100,MIN,AL,0.0,
chancde01,1964,0,NLS196407070,LAA,AL,1.0,1.0
gurala01,1980,0,NLS198007080,KCA,AL,0.0,
stuardi01,1961,2,ALS196107310,PIT,NL,1.0,
abreubo01,2004,0,NLS200407130,PHI,NL,1.0,
hubbeca01,1936,0,NLS193607070,NY1,NL,1.0,
pujolal01,2005,0,ALS200507120,SLN,NL,1.0,10.0
smithle02,1992,0,NLS199207140,SLN,NL,0.0,
muncrbo01,1944,0,NLS194407110,SLA,AL,1.0,
saboch01,1991,0,ALS199107090,CIN,NL,1.0,5.0
woodeha01,1963,0,ALS196307090,HOU,NL,1.0,
armasto01,1984,0,NLS198407100,BOS,AL,0.0,
beltrad01,2011,0,NLS201107120,TEX,AL,1.0,5.0
mcmilro01,1956,0,ALS195607100,CIN,NL,1.0,6.0
fordwh01,1961,1,NLS196107110,NYA,AL,1.0,1.0
davisto02,1963,0,ALS196307090,LAN,NL,1.0,7.0
hoffmtr01,2002,0,NLS200207090,SDN,NL,1.0,
skinnbo01,1958,0,ALS195807080,PIT,NL,1.0,7.0
jeterde01,2000,0,NLS200007110,NYA,AL,1.0,6.0
nettlgr01,1985,0,ALS198507160,SDN,NL,1.0,5.0
litwhda01,1942,0,NLS194207060,PHI,NL,1.0,
willibi01,1973,0,ALS197307240,CHN,NL,1.0,9.0
priorma01,2003,0,ALS200307150,CHN,NL,0.0,
smithre06,1974,0,NLS197407230,SLN,NL,1.0,
gordojo01,1941,0,ALS194107080,NYA,AL,1.0,
harpeto01,1970,0,NLS197007140,ML4,AL,1.0,
hoytla01,1985,0,ALS198507160,SDN,NL,1.0,1.0
malzofr01,1957,0,NLS195707090,BOS,AL,1.0,
simpsha01,1956,0,ALS195607100,KC1,AL,1.0,
hermabi01,1936,0,NLS193607070,CHN,NL,1.0,4.0
wagnele01,1962,1,ALS196207100,LAA,AL,1.0,7.0
jonessa02,1955,0,NLS195507120,CHN,NL,1.0,
vaughmo01,1996,0,NLS199607090,BOS,AL,1.0,3.0
gibsobo01,1966,0,NLS196607120,SLN,NL,0.0,
bunniji01,1962,1,ALS196207100,DET,AL,1.0,1.0
blairpa01,1969,0,ALS196907230,BAL,AL,1.0,
ruffire01,1939,0,ALS193907110,NYA,AL,1.0,1.0
averyst01,1993,0,ALS199307130,ATL,NL,1.0,
benchjo01,1973,0,ALS197307240,CIN,NL,1.0,2.0
harreke01,1968,0,NLS196807090,BOS,AL,1.0,
mayca01,1972,0,NLS197207250,CHA,AL,0.0,
hislela01,1978,0,NLS197807110,ML4,AL,1.0,
willibe02,1997,0,ALS199707080,NYA,AL,1.0,
fingero01,1978,0,NLS197807110,SDN,NL,1.0,
yastrca01,1967,0,ALS196707110,BOS,AL,1.0,7.0
guilloz01,1990,0,NLS199007100,CHA,AL,1.0,
ennisde01,1955,0,NLS195507120,PHI,NL,1.0,7.0
vaughar01,1939,0,ALS193907110,PIT,NL,1.0,6.0
staubru01,1968,0,NLS196807090,HOU,NL,1.0,
mayswi01,1958,0,ALS195807080,SFN,NL,1.0,8.0
aaronha01,1961,2,ALS196107310,ML1,NL,1.0,
hughste01,1942,0,NLS194207060,BOS,AL,0.0,
jacksla01,1963,0,ALS196307090,CHN,NL,1.0,
willite01,1956,0,ALS195607100,BOS,AL,1.0,7.0
mesajo01,1996,0,NLS199607090,CLE,AL,0.0,
bridgto01,1940,0,NLS194007090,DET,AL,0.0,
treshmi01,1945,0,,CHA,AL,0.0,
loganjo01,1958,0,ALS195807080,ML1,NL,1.0,
koufasa01,1961,1,NLS196107110,LAN,NL,1.0,
shantbo01,1957,0,NLS195707090,NYA,AL,0.0,
oroscje01,1983,0,ALS198307060,NYN,NL,1.0,
riceji01,1983,0,ALS198307060,BOS,AL,1.0,7.0
saxst01,1986,0,NLS198607150,LAN,NL,1.0,
lahaibr01,2012,0,ALS201207100,CHN,NL,1.0,
jansela01,1950,0,ALS195007110,NY1,NL,1.0,
reynoha01,1988,0,NLS198807120,SEA,AL,1.0,
belleal01,1993,0,ALS199307130,CLE,AL,1.0,
piazzmi01,2005,0,ALS200507120,NYN,NL,1.0,2.0
waltebu01,1941,0,ALS194107080,CIN,NL,1.0,
raschvi01,1949,0,NLS194907120,NYA,AL,1.0,
templjo01,1959,1,NLS195907070,CIN,NL,1.0,4.0
ryanno01,1975,0,ALS197507150,CAL,AL,0.0,
youngjo02,1981,0,ALS198108090,NYN,NL,1.0,
lewisbu01,1947,0,NLS194707080,WS1,AL,1.0,9.0
martivi01,2007,0,NLS200707100,CLE,AL,1.0,
burkejo03,1993,0,ALS199307130,SFN,NL,1.0,
crawfca02,2010,0,ALS201007130,TBA,AL,1.0,7.0
buhlbo01,1960,2,ALS196007130,ML1,NL,0.0,
mcgresc01,1981,0,ALS198108090,BAL,AL,0.0,
perezod01,2002,0,NLS200207090,LAN,NL,1.0,
bellgu01,1953,0,NLS195307140,CIN,NL,1.0,8.0
scorehe01,1955,0,NLS195507120,CLE,AL,0.0,
howelja01,1989,0,ALS198907110,LAN,NL,1.0,
wertzvi01,1957,0,NLS195707090,CLE,AL,1.0,3.0
carltst01,1979,0,ALS197907170,PHI,NL,1.0,1.0
dawsoan01,1987,0,ALS198707140,CHN,NL,1.0,8.0
clemero01,1964,0,NLS196407070,PIT,NL,1.0,9.0
burdele01,1957,0,NLS195707090,ML1,NL,1.0,
siebeso01,1966,0,NLS196607120,CLE,AL,1.0,
warnelo01,1941,0,ALS194107080,SLN,NL,0.0,
cronijo01,1937,0,ALS193707070,BOS,AL,1.0,6.0
marisro01,1962,1,ALS196207100,NYA,AL,1.0,8.0
jackstr01,1934,0,NLS193407100,NY1,NL,1.0,6.0
hoakdo01,1957,0,NLS195707090,CIN,NL,1.0,5.0
richabo01,1959,2,NLS195908030,NYA,AL,0.0,
fostege01,1981,0,ALS198108090,CIN,NL,1.0,7.0
alomasa02,1998,0,NLS199807070,CLE,AL,1.0,
hudsoti01,2004,0,NLS200407130,OAK,AL,0.0,
sheasp01,1947,0,NLS194707080,NYA,AL,1.0,
buhlbo01,1960,1,ALS196007110,ML1,NL,1.0,
clemero01,1961,1,NLS196107110,PIT,NL,1.0,9.0
thomsbo01,1948,0,ALS194807130,NY1,NL,1.0,
puckeki01,1991,0,ALS199107090,MIN,AL,1.0,
