yearid,lgid,teamid,franchid,divid,rank,g,ghome,w,l,divwin,wcwin,lgwin,wswin,r,ab,h,2b,3b,hr,bb,so,sb,cs,hbp,sf,ra,er,era,cg,sho,sv,ipouts,ha,hra,bba,soa,e,dp,fp,name,park,attendance,bpf,ppf,teamidbr,teamidlahman45,teamidretro
1976,NL,NYN,NYM,E,3,162,82.0,86,76,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",615,5415,1334,198,34,102,561,797.0,66.0,58.0,,,538,473,2,53,18,25,4347,1248,97,419,1025,131,116.0,0,Нью-Йорк Метс,Шей-стадиум,1468754.0,94,94,NYM,NYN,NYN
1966,AL,CAL,ANA,,6,162,81.0,80,82,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",604,5360,1244,179,54,122,525,1062.0,80.0,54.0,,,643,576,3,31,12,40,4371,1364,136,511,836,136,186.0,0,Калифорнийские ангелы,Анахаим Арена,1400321.0,97,97,CAL,CAL,CAL
1939,NL,PIT,PIT,,6,153,77.0,68,85,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",666,5269,1453,261,60,63,477,420.0,44.0,,,,721,624,4,53,10,15,4062,1537,70,423,464,168,153.0,0,Питтсбург Пайретс,Форбс Филд,376734.0,98,98,PIT,PIT,PIT
1925,NL,PIT,PIT,,1,153,77.0,95,58,,,Да,Да,912,5372,1651,316,105,78,499,363.0,159.0,63.0,,,715,582,3,77,2,13,4062,1526,81,387,386,224,171.0,0,Питтсбург Пайретс,Форбс Филд,804354.0,106,104,PIT,PIT,PIT
1980,NL,CHN,CHC,E,6,162,81.0,64,98,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",614,5619,1411,251,35,107,471,912.0,93.0,64.0,,,728,639,3,13,6,35,4437,1525,109,589,923,174,149.0,0,Чикаго Кабс,Уэйр-филд,1206776.0,107,109,CHC,CHN,CHN
1992,AL,BAL,BAL,E,3,162,81.0,89,73,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",705,5485,1423,243,36,148,647,827.0,89.0,48.0,,,656,617,3,20,16,48,4392,1419,124,518,846,93,168.0,0,Балтимор Ориолс,Ориол Парк на Камден Ярдов,3567819.0,102,101,BAL,BAL,BAL
1972,AL,DET,DET,E,1,156,78.0,86,70,Да,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",558,5099,1206,179,32,122,483,793.0,17.0,21.0,,,514,456,2,46,11,33,4164,1212,101,465,952,96,137.0,0,Детройт Тайгерс,"Стадион ""Тигр""",1892386.0,103,103,DET,DET,DET
1887,AA,LS2,LOU,,4,139,,76,60,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",956,4916,1420,194,98,27,436,356.0,466.0,,,,854,511,3,133,3,1,3615,1274,31,357,544,574,,0,Луизвилл Колонелы,Эклипс Парк I,,102,102,LOU,LS2,LS2
1968,NL,PIT,PIT,,6,163,81.0,80,82,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",583,5569,1404,180,44,80,422,953.0,130.0,59.0,,,532,453,2,42,19,30,4461,1322,73,485,897,139,162.0,0,Питтсбург Пайретс,Форбс Филд,693485.0,98,97,PIT,PIT,PIT
1886,AA,NY4,NYP,,7,137,,53,82,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",628,4683,1047,108,72,18,330,578.0,120.0,,,,766,461,3,134,5,0,3558,1148,23,386,559,545,,0,Нью-Йорк Метционс,Стадион крикета Святого Георгия,,96,100,NYP,NY4,NY4
