yearid,teamid,lgid,playerid,g_all,g_batting,g_defense,g_p,g_c,g_1b,g_2b,g_3b,g_ss,g_lf,g_cf,g_rf,g_of,g_dh,g_ph,g_pr
2007,SEA,AL,hernafe02,30,2.0,2,30,30,0,0,0,0,0,0,0,0,0,0.0,0.0
1954,PHA,AL,suderpe01,69,,69,69,0,0,0,35,20,2,0,0,0,0,,
1979,TOR,AL,griffal01,153,153.0,153,153,0,0,0,0,0,153,0,0,0,0,0.0,0.0
1893,PIT,NL,killefr01,55,,55,55,55,0,0,0,0,0,0,0,0,0,,
1963,LAN,NL,rosebjo01,135,,135,135,0,134,0,0,0,0,0,0,0,0,,
1973,KCA,AL,wrighke01,1,,1,1,25,0,0,0,0,0,0,0,0,0,,
1974,MIN,AL,soderer01,141,123.0,141,131,0,0,0,0,130,1,0,0,0,0,0.0,6.0
1999,SFN,NL,snowjt01,161,150.0,161,160,0,0,160,0,0,0,0,0,0,0,0.0,5.0
1975,PHI,NL,mcgratu01,56,0.0,56,56,56,0,0,0,0,0,0,0,0,0,0.0,0.0
1967,ATL,NL,lummi01,9,,9,9,0,0,0,0,0,0,0,6,0,6,,
1991,CIN,NL,oneilpa01,152,145.0,152,150,0,0,0,0,0,0,0,0,150,150,0.0,5.0
1973,ATL,NL,aaronha01,120,,120,120,0,0,0,0,0,0,87,0,18,105,,
2003,MIN,AL,santajo01,45,1.0,4,45,45,0,0,0,0,0,0,0,0,0,0.0,0.0
1971,DET,AL,kilkemi01,30,,30,30,30,0,0,0,0,0,0,0,0,0,,
1948,SLN,NL,yochira01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1994,CAL,AL,lewissc01,20,0.0,0,20,20,0,0,0,0,0,0,0,0,0,0.0,0.0
1951,PIT,NL,garagjo01,72,,72,72,0,61,0,0,0,0,0,0,0,0,,
1953,WS1,AL,verblge01,13,,13,13,0,0,0,0,0,8,0,0,0,0,,
1960,CIN,NL,henrybi01,51,,51,51,51,0,0,0,0,0,0,0,0,0,,
1974,CHA,AL,bradfbu01,39,23.0,39,32,0,0,0,0,0,0,10,0,24,32,0.0,11.0
2000,CLE,AL,mcdonjo03,9,0.0,9,9,0,0,0,2,0,7,0,0,0,0,0.0,2.0
1900,PIT,NL,chesbja01,32,,32,32,32,0,0,0,0,0,0,0,1,1,,
1963,DET,AL,foytapa01,9,,9,9,9,0,0,0,0,0,0,0,0,0,,
1944,DET,AL,overmst01,32,,32,32,32,0,0,0,0,0,0,0,0,0,,
1917,PHA,AL,bushjo01,37,,37,37,37,0,0,0,0,0,0,0,0,0,,
1931,CHA,AL,garriha01,8,,8,8,0,7,0,0,0,0,0,0,0,0,,
1990,BAL,AL,gonzare01,67,28.0,67,64,0,0,0,43,16,9,0,0,1,1,0.0,1.0
1978,ATL,NL,maddoje01,7,4.0,7,5,0,0,0,0,5,0,0,0,0,0,0.0,2.0
1932,CIN,NL,hilchwh01,11,,11,11,11,0,0,0,0,0,0,0,0,0,,
1984,TOR,AL,whitter01,124,97.0,124,118,0,118,0,0,0,0,0,0,0,0,0.0,19.0
1982,NYN,NL,puleoch01,36,24.0,36,36,36,0,0,0,0,0,0,0,0,0,0.0,0.0
1971,PHI,NL,selmadi01,18,,18,18,17,0,0,0,0,0,0,0,0,0,,
1969,WS2,AL,humphbo01,47,,47,47,47,0,0,0,0,0,0,0,0,0,,
1935,BOS,AL,grahask02,8,,8,8,0,0,0,0,0,0,0,0,2,2,,
1972,ATL,NL,schuero01,37,,37,37,37,0,0,0,0,0,0,0,0,0,,
1947,CIN,NL,beggsjo01,11,,11,11,11,0,0,0,0,0,0,0,0,0,,
1996,MIN,AL,quinlto01,4,1.0,4,4,0,0,0,0,4,0,0,0,0,0,0.0,0.0
1902,CHN,NL,ohageha01,33,,33,33,0,0,33,0,0,0,0,0,0,0,,
1999,OAK,AL,velarra01,61,61.0,61,61,0,0,0,61,0,0,0,0,0,0,0.0,0.0
1911,PHI,NL,smithja01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
1997,NYN,NL,johnsla03,72,62.0,72,66,0,0,0,0,0,0,0,66,0,66,0.0,8.0
1966,CHA,AL,mccrato01,151,,151,151,0,0,121,0,0,0,29,0,16,41,,
1914,BRF,FL,finneha01,27,,27,27,27,0,0,0,0,0,0,0,0,0,,
1951,NYA,AL,bauerha01,118,,118,118,0,0,0,0,0,0,51,1,62,107,,
1943,BRO,NL,olmolu01,57,,57,57,0,0,0,0,0,0,1,54,2,57,,
1990,CAL,AL,lewissc01,2,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0
1911,PHI,NL,quinnjo03,1,,1,1,0,1,0,0,0,0,0,0,0,0,,
1901,MLA,AL,bruyeed01,26,,26,26,0,0,0,3,1,1,0,21,0,21,,
2009,SDN,NL,salazos01,55,22.0,55,27,0,0,6,3,0,0,15,0,4,19,0.0,30.0
1986,NYN,NL,myersra01,10,0.0,10,10,10,0,0,0,0,0,0,0,0,0,0.0,0.0
1987,TEX,AL,buechst01,136,110.0,136,136,0,0,0,18,123,0,2,0,0,2,0.0,3.0
1883,PRO,NL,startjo01,87,,87,87,0,0,87,0,0,0,0,0,0,0,,
1999,DET,AL,ausmubr01,127,121.0,127,127,0,127,0,0,0,0,0,0,0,0,0.0,1.0
1872,WS4,NA,stearbi01,11,,11,11,11,0,0,0,0,0,0,0,0,0,,
1901,CHA,AL,skopejo01,9,,9,9,9,0,0,0,0,0,0,0,0,0,,
2005,SLN,NL,pujolal01,161,155.0,161,158,0,0,158,0,0,0,0,0,0,0,0.0,6.0
1992,DET,AL,tananfr01,32,0.0,1,32,32,0,0,0,0,0,0,0,0,0,0.0,0.0
1966,CAL,AL,mcgloji01,19,,19,19,19,0,0,0,0,0,0,0,0,0,,
1884,CNU,UA,powelma01,43,,43,43,0,0,43,0,0,0,0,0,0,0,,
1991,LAN,NL,davisbu02,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
1955,WS1,AL,pascuca02,43,,43,43,43,0,0,0,0,0,0,0,0,0,,
2006,ATL,NL,smoltjo01,35,33.0,33,35,35,0,0,0,0,0,0,0,0,0,0.0,0.0
1997,TOR,AL,mosquju01,3,2.0,3,3,0,3,0,0,0,0,0,0,0,0,0.0,0.0
1946,PIT,NL,barrejo01,32,,32,32,0,0,0,0,0,0,0,12,9,21,,
1950,BSN,NL,waltebu01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1946,NY1,NL,geejo01,13,,13,13,13,0,0,0,0,0,0,0,0,0,,
1968,LAN,NL,savagte01,61,,61,61,0,0,0,0,0,0,18,0,24,39,,
1935,WS1,AL,rogerbu01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
1965,CIN,NL,duffaji01,22,,22,22,22,0,0,0,0,0,0,0,0,0,,
1938,CHA,AL,martijo03,1,,1,1,0,0,0,0,0,0,0,0,0,0,,
1879,BSN,NL,cogswed01,49,,49,49,0,0,49,0,0,0,0,0,0,0,,
1995,DET,AL,sodowcl01,6,0.0,0,6,6,0,0,0,0,0,0,0,0,0,0.0,0.0
2007,ARI,NL,hudsoor01,139,137.0,139,137,0,0,0,137,0,0,0,0,0,0,0.0,2.0
1926,CHA,AL,steenmi01,13,,13,13,13,0,0,0,0,0,0,0,0,0,,
1915,NY1,NL,strousa01,32,,32,32,32,0,0,0,0,0,0,0,0,0,,
1997,FLO,NL,aloumo01,150,145.0,150,150,0,0,0,0,0,0,91,55,22,150,0.0,3.0
1986,HOU,NL,driesda01,17,4.0,17,12,0,0,12,0,0,0,0,0,0,0,0.0,6.0
1950,BRO,NL,abramca01,38,,38,38,0,0,0,0,0,0,9,1,5,15,,
1895,PIT,NL,merribi01,67,,67,67,0,63,2,0,0,0,0,0,0,0,,
1942,BSN,NL,sainjo01,40,,40,40,40,0,0,0,0,0,0,0,0,0,,
1930,BRO,NL,mooreed01,76,,76,76,0,0,0,23,1,17,13,7,3,23,,
1885,DTN,NL,ringofr01,17,,17,17,0,8,0,0,8,0,0,1,0,1,,
1987,PIT,NL,cangejo01,104,38.0,104,47,0,0,0,0,0,0,27,16,8,47,0.0,61.0
1912,PIT,NL,grayst01,6,,6,6,0,0,4,0,0,0,0,0,0,0,,
1888,WS8,NL,shochge01,90,,90,90,1,0,0,1,0,52,9,0,26,35,,
1974,LAN,NL,pacioto01,85,38.0,85,77,0,0,1,0,0,0,44,22,17,77,0.0,19.0
1975,OAK,AL,washihe01,13,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1940,CHN,NL,raffeke01,43,,43,43,43,0,0,0,0,0,0,0,0,0,,
1930,DET,AL,desauge01,42,,42,42,0,42,0,0,0,0,0,0,0,0,,
1907,BSN,NL,flahepa02,41,,41,41,27,0,0,0,0,0,6,0,2,8,,
1895,BSN,NL,longhe01,125,,125,125,0,0,0,2,0,123,0,0,0,0,,
1988,OAK,AL,ontivst02,13,0.0,3,10,10,0,0,0,0,0,0,0,0,0,0.0,0.0
1980,KCA,AL,washiul01,153,146.0,153,152,0,0,0,0,0,152,0,0,0,0,0.0,4.0
1970,SLN,NL,linzyfr01,47,,47,47,47,0,0,0,0,0,0,0,0,0,,
2010,NYA,AL,moellch01,9,4.0,9,9,0,9,0,0,0,0,0,0,0,0,0.0,0.0
1960,KC1,AL,johnske02,42,,42,42,42,0,0,0,0,0,0,0,0,0,,
1988,SLN,NL,hillke01,4,1.0,4,4,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1975,ML4,AL,murphto02,53,0.0,2,52,52,0,0,0,0,0,0,0,0,0,0.0,0.0
1934,NY1,NL,ryanbl01,110,,110,110,0,0,0,25,65,30,0,0,0,0,,
1914,BOS,AL,collira01,39,,39,39,39,0,0,0,0,0,0,0,0,0,,
2000,PHI,NL,schilcu01,16,13.0,13,16,16,0,0,0,0,0,0,0,0,0,0.0,0.0
1979,TEX,AL,oliveal01,136,121.0,136,119,0,0,0,0,0,0,49,71,0,119,6.0,13.0
1966,MIN,AL,versazo01,137,,137,137,0,0,0,0,0,135,0,0,0,0,,
1951,CIN,NL,blakeed01,3,,3,3,3,0,0,0,0,0,0,0,0,0,,
1883,PHI,NL,breital01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1999,SEA,AL,lampkto01,76,50.0,76,58,0,56,0,0,0,0,2,0,0,2,1.0,24.0
1919,BRO,NL,johnsji01,117,,117,117,0,0,2,87,0,1,1,8,6,14,,
1980,PIT,NL,jeffeje01,1,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1878,CHN,NL,ansonca01,60,,60,60,0,3,0,9,3,0,45,3,0,48,,
2008,PIT,NL,pauliro01,40,27.0,40,32,0,32,0,0,0,0,0,0,0,0,0.0,9.0
1975,OAK,AL,maxvida01,20,1.0,20,20,0,0,0,2,0,20,0,0,0,0,0.0,0.0
2003,SEA,AL,martied01,145,138.0,145,0,0,0,0,0,0,0,0,0,0,0,138.0,7.0
2004,NYA,AL,vazquja01,32,2.0,2,32,32,0,0,0,0,0,0,0,0,0,0.0,0.0
1997,TOR,AL,britoti01,49,35.0,49,49,0,0,0,25,17,8,0,0,0,0,0.0,1.0
2001,SLN,NL,benesal01,9,1.0,9,9,9,0,0,0,0,0,0,0,0,0,0.0,0.0
1892,BLN,NL,orourti01,63,,63,63,0,0,0,0,1,58,2,1,1,4,,
1939,CHN,NL,passecl01,35,,35,35,34,0,0,0,0,0,0,0,0,0,,
1994,SFN,NL,benjami01,37,16.0,37,31,0,0,0,10,5,17,0,0,0,0,0.0,1.0
2007,MIN,AL,tynerja01,114,70.0,114,77,0,0,0,0,0,0,47,17,18,77,15.0,15.0
1976,MON,NL,kirbycl01,22,15.0,22,22,22,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,SFN,NL,crespfe01,89,17.0,89,41,0,0,11,7,0,0,18,0,9,26,0.0,56.0
1947,PHI,NL,donnebl01,38,,38,38,38,0,0,0,0,0,0,0,0,0,,
2000,MIL,NL,sweenma01,71,5.0,71,5,0,0,2,0,0,0,3,0,0,3,4.0,65.0
1940,BRO,NL,reesepe01,84,,84,84,0,0,0,0,0,83,0,0,0,0,,
1952,PIT,NL,sucheji01,5,,5,5,5,0,0,0,0,0,0,0,0,0,,
1883,BFN,NL,forceda01,96,,96,96,0,0,0,7,13,78,0,0,0,0,,
1890,TL2,AA,alvorbi01,116,,116,116,0,0,0,0,116,0,0,0,0,0,,
1946,SLN,NL,mungere01,10,,10,10,10,0,0,0,0,0,0,0,0,0,,
1969,ATL,NL,asprobo01,82,,82,82,0,0,0,2,23,18,24,0,0,24,,
1951,SLA,AL,rappea01,26,,26,26,0,0,0,0,0,0,0,0,25,25,,
1966,NYN,NL,bressed01,133,,133,133,0,0,9,7,32,94,0,0,0,0,,
2005,MIN,AL,liriafr01,6,0.0,0,6,6,0,0,0,0,0,0,0,0,0,0.0,0.0
2005,TBA,AL,leetr01,129,101.0,129,124,0,0,124,0,0,0,0,0,0,0,0.0,23.0
2004,NYN,NL,bensokr01,11,11.0,11,11,11,0,0,0,0,0,0,0,0,0,0.0,0.0
1955,PHI,NL,bowmabo02,3,,3,3,0,0,0,0,0,0,1,0,1,2,,
1881,CL2,NL,dunlafr01,80,,80,80,0,0,0,79,1,0,0,0,0,0,,
1897,CIN,NL,rhinebi01,41,,41,41,41,0,0,0,0,0,0,0,0,0,,
1880,BFN,NL,mcgunbi01,7,,7,7,5,0,0,0,0,0,1,1,1,3,,
1945,CIN,NL,lisenho01,31,,31,31,31,0,0,0,0,0,0,0,0,0,,
1920,PIT,NL,leecl01,37,,37,37,0,19,0,0,0,0,1,1,0,2,,
2011,OAK,AL,willijo03,136,130.0,136,96,0,0,0,0,0,0,96,0,0,96,36.0,6.0
1947,BSN,NL,lanfrwa01,37,,37,37,36,0,0,0,0,0,0,0,0,0,,
1907,WS1,AL,patteca01,36,,36,36,36,0,0,0,0,0,0,0,0,0,,
1992,BAL,AL,mercelu01,23,13.0,23,16,0,0,0,0,0,0,1,2,13,16,1.0,2.0
1914,CIN,NL,kellobi01,71,,71,71,0,0,38,11,1,0,0,2,0,2,,
2010,LAN,NL,johnsre02,102,42.0,102,84,0,0,0,0,0,0,62,7,22,84,0.0,25.0
2002,SFN,NL,loftoke01,46,44.0,46,44,0,0,0,0,0,0,0,44,0,44,0.0,2.0
1985,TEX,AL,russeje01,13,0.0,0,13,13,0,0,0,0,0,0,0,0,0,0.0,0.0
1916,PHA,AL,grovero01,20,,20,20,0,0,0,20,0,0,0,0,0,0,,
1987,PIT,NL,bellira01,81,67.0,81,77,0,0,0,7,0,71,0,0,0,0,0.0,2.0
1969,CHN,NL,beckegl01,131,,131,131,0,0,0,129,0,0,0,0,0,0,,
1978,PIT,NL,robindo01,35,32.0,35,35,35,0,0,0,0,0,0,0,0,0,0.0,0.0
1991,OAK,AL,vanpoto01,1,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1979,NYN,NL,allenne01,50,5.0,50,50,50,0,0,0,0,0,0,0,0,0,0.0,0.0
1974,CAL,AL,rivermi01,118,114.0,118,116,0,0,0,0,0,0,0,116,0,116,0.0,1.0
1898,CL4,NL,mckeaed01,151,,151,151,0,0,0,0,0,151,0,0,0,0,,
1953,SLA,AL,paigesa01,57,,57,57,57,0,0,0,0,0,0,0,0,0,,
1987,CLE,AL,francju01,128,126.0,128,119,0,0,0,9,0,111,0,0,0,0,8.0,2.0
2003,BAL,AL,daalom01,19,1.0,1,19,19,0,0,0,0,0,0,0,0,0,0.0,0.0
1951,CHA,AL,cainbo01,4,,4,4,4,0,0,0,0,0,0,0,0,0,,
1998,OAK,AL,macfami01,78,53.0,78,70,0,70,0,0,0,0,0,0,0,0,0.0,13.0
1900,BRO,NL,sheckji01,85,,85,85,0,0,0,0,0,0,67,6,5,78,,
1974,BOS,AL,barrst01,1,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1907,PHI,NL,sparktu01,33,,33,33,33,0,0,0,0,0,0,0,0,0,,
1999,BAL,AL,clarkwi02,77,65.0,77,63,0,0,63,0,0,0,0,0,0,0,3.0,12.0
1996,CIN,NL,anthoer01,47,33.0,47,37,0,0,0,0,0,0,13,0,24,37,0.0,11.0
1960,BOS,AL,muffebi01,23,,23,23,23,0,0,0,0,0,0,0,0,0,,
1959,CHN,NL,buzhajo01,31,,31,31,31,0,0,0,0,0,0,0,0,0,,
1967,BOS,AL,landiji01,5,,5,5,0,0,0,0,0,0,0,0,5,5,,
1954,BRO,NL,blackjo02,5,,5,5,5,0,0,0,0,0,0,0,0,0,,
1891,SL4,AA,mccarto01,134,,134,134,1,0,0,14,2,12,7,0,106,112,,
1914,DET,AL,mainal01,32,,32,32,32,0,0,0,0,0,0,0,0,0,,
1990,BAL,AL,mitchjo02,24,0.0,0,24,24,0,0,0,0,0,0,0,0,0,0.0,0.0
1884,PHI,NL,hardilo01,3,,3,3,0,3,0,0,0,0,0,0,0,0,,
1965,NYN,NL,sutheda01,18,,18,18,18,0,0,0,0,0,0,0,0,0,,
1992,LAN,NL,offerjo01,149,146.0,149,149,0,0,0,0,0,149,0,0,0,0,0.0,1.0
1936,BSN,NL,weirro01,13,,13,13,12,0,0,0,0,0,0,0,0,0,,
1973,CLE,AL,sandeke01,0,,0,0,15,0,0,0,0,0,0,0,0,0,,
1988,CLE,AL,francte01,62,47.0,62,10,0,0,5,0,0,0,5,0,0,5,38.0,15.0
2000,LAN,NL,gagneer01,20,17.0,18,20,20,0,0,0,0,0,0,0,0,0,0.0,0.0
2006,ARI,NL,koplomi01,2,0.0,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0
1923,PHA,AL,kellyre02,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1989,KCA,AL,tablepa01,123,103.0,123,71,0,0,18,3,1,0,26,0,28,53,40.0,17.0
1893,CIN,NL,darbyge01,4,,4,4,4,0,0,0,0,0,0,0,0,0,,
1919,PHI,NL,whittpo01,78,,78,78,0,0,2,26,0,0,47,0,0,47,,
1962,HOU,NL,campbji01,27,,27,27,0,25,0,0,0,0,0,0,0,0,,
1872,BL1,NA,hastisc01,13,,13,13,0,13,0,2,0,0,0,1,0,1,,
1999,KCA,AL,brownde02,12,5.0,12,3,0,0,0,0,0,0,3,0,0,3,2.0,7.0
1970,MIN,AL,bryest01,9,,9,9,0,0,0,0,0,0,6,0,1,6,,
1989,SDN,NL,clarkja01,142,141.0,142,141,0,0,131,0,0,0,0,0,12,12,0.0,1.0
1898,WSN,NL,doyleja01,43,,43,43,0,0,38,5,0,0,0,0,0,0,,
1986,BAL,AL,boddimi01,33,0.0,0,33,33,0,0,0,0,0,0,0,0,0,0.0,0.0
2004,MIL,NL,phelptr01,4,0.0,4,4,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1914,PHA,AL,rochebe01,1,,1,1,0,0,1,0,0,0,0,0,0,0,,
1919,WS1,AL,fishecl01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
1969,SE1,AL,bellga01,13,,13,13,13,0,0,0,0,0,0,0,0,0,,
1998,CIN,NL,graveda01,62,0.0,59,62,62,0,0,0,0,0,0,0,0,0,0.0,0.0
1955,CLE,AL,mossido01,57,,57,57,57,0,0,0,0,0,0,0,0,0,,
1962,BAL,AL,wilheho01,52,,52,52,52,0,0,0,0,0,0,0,0,0,,
1932,WS1,AL,crowdal01,51,,51,51,50,0,0,0,0,0,0,0,0,0,,
1987,BOS,AL,owensp01,132,127.0,132,130,0,0,0,0,0,130,0,0,0,0,0.0,1.0
1989,SDN,NL,santibe01,129,122.0,129,127,0,127,0,0,0,0,0,0,0,0,0.0,2.0
1979,CLE,AL,waitsri01,34,0.0,0,34,34,0,0,0,0,0,0,0,0,0,0.0,0.0
1977,SLN,NL,tamarjo01,4,0.0,4,1,0,1,0,0,0,0,0,0,0,0,0.0,3.0
1920,PHA,AL,duganjo01,123,,123,123,0,0,0,31,60,32,0,0,0,0,,
1883,CL2,NL,yorkto01,100,,100,100,0,0,0,0,0,0,100,0,0,100,,
1995,SDN,NL,hamiljo02,31,30.0,31,31,31,0,0,0,0,0,0,0,0,0,0.0,0.0
1963,MIN,AL,lemonji01,7,,7,7,0,0,0,0,0,0,4,0,0,4,,
1900,CHN,NL,donahti01,67,,67,67,0,66,0,1,0,0,0,0,0,0,,
1980,BAL,AL,stoddti01,64,0.0,0,64,64,0,0,0,0,0,0,0,0,0,0.0,0.0
1897,BRO,NL,jonesfi01,135,,135,135,0,0,0,0,0,0,2,0,133,135,,
1922,BSN,NL,chrisll01,71,,71,71,0,0,0,5,2,0,30,0,2,32,,
1985,SDN,NL,wojnaed01,15,7.0,15,15,15,0,0,0,0,0,0,0,0,0,0.0,0.0
1886,NY4,AA,shaffjo01,8,,8,8,8,0,0,0,0,0,0,0,0,0,,
2004,NYA,AL,olerujo01,49,47.0,49,47,0,0,47,0,0,0,0,0,0,0,0.0,2.0
1998,NYN,NL,olerujo01,160,149.0,160,157,0,0,157,0,0,0,0,0,0,0,0.0,6.0
1959,SFN,NL,bressed01,104,,104,104,0,0,1,1,1,92,0,0,0,0,,
1998,MON,NL,widgech01,125,118.0,125,123,0,123,0,0,0,0,0,0,0,0,0.0,2.0
1982,ATL,NL,smithke02,48,1.0,48,9,0,0,6,0,0,0,3,0,0,3,0.0,41.0
1894,CL4,NL,clarkjo01,22,,22,22,22,0,0,0,0,0,0,0,0,0,,
2010,FLO,NL,roberna01,19,18.0,17,19,19,0,0,0,0,0,0,0,0,0,0.0,0.0
1985,CHA,AL,skinnjo01,22,15.0,22,21,0,21,0,0,0,0,0,0,0,0,0.0,2.0
1976,CIN,NL,perezto01,139,130.0,139,136,0,0,136,0,0,0,0,0,0,0,0.0,8.0
1890,BR4,AA,nelsoca01,60,,60,60,0,0,0,0,0,57,0,0,4,4,,
1912,NYA,AL,hartzro01,125,,125,125,0,0,0,2,56,10,0,13,43,56,,
1976,TEX,AL,moateda01,85,32.0,85,66,0,0,0,0,0,0,8,38,26,66,0.0,11.0
1961,NYA,AL,kubekto01,153,,153,153,0,0,0,0,0,145,0,0,0,0,,
1925,CLE,AL,uhlege01,55,,55,55,29,0,0,0,0,0,0,0,0,0,,
1899,BSN,NL,yeagege01,3,,3,3,0,1,0,0,0,0,0,1,1,2,,
2005,NYA,AL,brownke01,13,1.0,1,13,13,0,0,0,0,0,0,0,0,0,0.0,0.0
1943,PIT,NL,podgajo01,21,,21,21,15,0,0,0,0,0,0,0,0,0,,
1989,BOS,AL,pricejo02,31,0.0,0,31,31,0,0,0,0,0,0,0,0,0,0.0,0.0
1968,CHA,AL,wardpe01,125,,125,125,0,0,31,0,77,0,16,0,7,22,,
1960,BAL,AL,busbyji01,79,,79,79,0,0,0,0,0,0,0,71,0,71,,
2011,DET,AL,cabremi01,161,159.0,161,152,0,0,152,0,0,0,0,0,0,0,7.0,2.0
1946,NY1,NL,trinkke01,48,,48,48,48,0,0,0,0,0,0,0,0,0,,
1967,NYA,AL,stottme01,36,,36,36,36,0,0,0,0,0,0,0,0,0,,
1971,KCA,AL,martibu01,22,,22,22,0,21,0,0,0,0,0,0,0,0,,
1982,NYA,AL,paceljo01,3,0.0,0,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1898,CL4,NL,burkeji01,13,,13,13,0,0,0,0,13,0,0,0,0,0,,
1935,BRO,NL,cuccito01,102,,102,102,0,0,0,64,36,0,0,0,0,0,,
1898,CL4,NL,crigelo01,84,,84,84,0,82,0,0,0,0,0,0,0,0,,
1991,SDN,NL,hurstbr01,31,31.0,31,31,31,0,0,0,0,0,0,0,0,0,0.0,0.0
1920,SLN,NL,gilhage01,1,,1,1,0,1,0,0,0,0,0,0,0,0,,
1981,BAL,AL,stewasa01,29,0.0,0,29,29,0,0,0,0,0,0,0,0,0,0.0,0.0
1916,NYA,AL,cookdo01,4,,4,4,0,0,0,0,0,0,0,0,3,3,,
1909,NYA,AL,mcilvir01,4,,4,4,0,0,0,0,0,0,0,0,0,0,,
2004,KCA,AL,gettiby01,21,15.0,21,21,0,0,0,0,0,0,11,0,10,21,0.0,0.0
1888,BL2,AA,peltzjo01,1,,1,1,0,0,0,0,0,0,1,0,0,1,,
1998,BAL,AL,cartejo01,85,66.0,85,50,0,0,1,0,0,0,3,0,47,50,22.0,16.0
1927,PIT,NL,laynehe01,11,,11,11,0,0,0,0,0,0,1,1,0,2,,
2000,BAL,AL,ponsosi01,32,1.0,1,32,32,0,0,0,0,0,0,0,0,0,0.0,0.0
1956,CIN,NL,balcebo01,7,,7,7,0,0,0,0,0,0,2,0,0,2,,
1905,PIT,NL,smithha03,1,,1,1,0,1,0,0,0,0,0,0,0,0,,
1895,BLN,NL,bonnefr01,11,,11,11,0,0,0,0,11,0,0,0,0,0,,
1988,PHI,NL,russejo02,22,12.0,22,15,0,15,0,0,0,0,0,0,0,0,0.0,7.0
1941,PHA,AL,mccoybe01,141,,141,141,0,0,0,135,0,0,0,0,0,0,,
1962,HOU,NL,stonede01,15,,15,15,15,0,0,0,0,0,0,0,0,0,,
1976,CIN,NL,mcenawi01,55,0.0,55,55,55,0,0,0,0,0,0,0,0,0,0.0,0.0
1876,BSN,NL,bordejo01,32,,32,32,29,0,0,0,0,0,0,0,16,16,,
1994,CHA,AL,thomafr04,113,112.0,113,99,0,0,99,0,0,0,0,0,0,0,13.0,1.0
1969,CAL,AL,brunege01,23,,23,23,23,0,0,0,0,0,0,0,0,0,,
2011,ARI,NL,marquja01,28,23.0,26,23,23,0,0,0,0,0,0,0,0,0,0.0,2.0
1919,BSN,NL,cruiswa01,73,,73,73,0,0,0,0,0,0,31,23,14,66,,
1998,FLO,NL,larkian01,17,14.0,17,17,17,0,0,0,0,0,0,0,0,0,0.0,0.0
1932,CHN,NL,hartnga01,121,,121,121,0,117,1,0,0,0,0,0,0,0,,
1934,SLA,AL,newsobo01,50,,50,50,47,0,0,0,0,0,0,0,0,0,,
1941,NY1,NL,arnovmo01,85,,85,85,0,0,0,0,0,0,61,0,0,61,,
1929,BSN,NL,peplohe01,6,,6,6,0,0,0,0,2,0,0,0,0,0,,
2000,ANA,AL,alvarju01,11,0.0,0,11,11,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,ANA,AL,anderga01,159,157.0,159,148,0,0,0,0,0,0,0,137,15,148,10.0,1.0
2000,ANA,AL,baughju01,16,6.0,16,10,0,0,0,5,0,5,0,0,0,0,1.0,1.0
2000,ANA,AL,belchti01,9,0.0,0,9,9,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,ANA,AL,botteke01,21,1.0,1,21,21,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,ANA,AL,clemeed02,46,22.0,46,32,0,0,0,0,0,0,15,5,12,32,7.0,8.0
2000,ANA,AL,coopebr01,15,2.0,2,15,15,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,ANA,AL,dicksja01,6,0.0,0,6,6,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,ANA,AL,disarga01,12,12.0,12,12,0,0,0,0,0,12,0,0,0,0,0.0,0.0
2000,ANA,AL,durritr01,4,1.0,4,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0
2000,ANA,AL,etherse01,11,1.0,1,11,11,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,ANA,AL,fyhrimi01,32,0.0,2,32,32,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,ANA,AL,gantro01,34,21.0,34,21,0,0,0,0,0,0,21,0,0,21,7.0,13.0
2000,ANA,AL,glaustr01,159,158.0,159,156,0,0,0,0,156,6,0,0,0,0,3.0,1.0
2000,ANA,AL,hasegsh01,66,0.0,6,66,66,0,0,0,0,0,0,0,0,0,0.0,0.0
